,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0893413555180675,0,0,0,0.137428566550069,0.102940355956018,0,0.117768355474004,0,0,0,0.0259755391725144,0.272895904397802,0,0,0,0.0310268590866012,0,0,0,0,0,0.0427588638260221,0,0,0,0,0,0,0,0.0736935284887369,0,0,0.107385628539059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.194636108634268,0,0,0,0,0,0.0785572446510563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.383006639686281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405851997589761,0.0882426538003509,-0.0823284571772337,0.15947500351722
X600000.CH.EQUITY,0,0,0,0.257320158440258,0.380915249078778,0,0,0,0,0,0.177659870071525,0,0,0,0,0,0,0,0.0706062326995564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0112665650365148,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.281258961094584,0,0,0.417885192890934,0.00265934758805133,0.117909723023326,0,0,0.074085181483296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237170445271567,0,0,0,0.014601502639528,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.271700954223594,0,0,0.271866706215762,0,0,0.13263310281255,0.244326639683503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630784844869537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360733453900688,0,0,0
X600036.CH.EQUITY,0,0.121533568626268,0,0,0,0,0.438411796314129,0,0,0,0,0,0,0,0,0,0,0.0294789592308597,0,0.0491845843954216,0.224540453267655,0,0,0,0.0375606599541747,0,0,0,0.0912239158714053,0,0,0,-1.38777878078145e-17,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0337226839589607,1.38777878078145e-17,0,0.164190142887995,0,0.243171344025791,0,0.113125948501179,0,0,0.348306100542925,0,0,0,0,0,0,0,0.0656230072483308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618222726967653,-0.0233768670911145,0
X601169.CH.EQUITY,0.0205190018987213,0,0,0.181366223622372,0.00563912317479915,0,0,0,0.270250092915549,0,0.0145484233266184,0,0,0,0,0.184293283803763,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.128299115544086,0,0,0,0.0889198947327951,0.0357665552386009,0,0,0,0,0,0.0760303251845689,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.091837638442957,0.459815800821796,0.184039861694156,0,0,0.0845701649180439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122458739830366,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.113396617330472,0.379898787318527,0.0138082393361271,0.00487519441303468,0.371945316393348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751016706575419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217276710994174,0
X601328.CH.EQUITY,0,0,0.208607365776831,0,0.174970469936587,0,0,0.0970179822344113,0,0.333767717205295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467321527719636,0,0.000605034755337932,0,0,0,0,0,0,0.0589456108227828,0,0.0751289680758089,0,0,0,0,0,0,0.0580385851900216,0,0,0.0123849124664223,0
X601398.CH.EQUITY,0.189454777004174,0,0,0,0,0.101890571415935,0,0,0,0.394131692405952,0,0,0,0.0871611198329592,0,0,0,0,0,0,0,0,0,0.0662478850376711,0,0,0,0,0,0,0,0,0,0,0,0,0.109122324360767,0,0,0,0.0872407182485293,0,0,0,0,0,0,0,-0.071855659019552,0,0,0
X601818.CH.EQUITY,0,0.0353053979112778,0,0,0,0.0129566956838309,0.389165954361197,0,0,0,0,0,0,0,0,0.543605155146776,0,0,0,0,0,0,0,0,0,-0.0510045602414174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275045497803913,-0.0406095761845947,0,0
