Var1,sriskv2_mean,srisk_mean,srisk_not_floored_mean
03-Jan-2019,0,0,0
04-Jan-2019,0,0,0
07-Jan-2019,0,0,0
08-Jan-2019,0,0,0
09-Jan-2019,0,0,0
10-Jan-2019,0,0,0
11-Jan-2019,0,0,0
14-Jan-2019,0,0,0
15-Jan-2019,0,0,0
16-Jan-2019,0,0,0
17-Jan-2019,0,0,0
18-Jan-2019,0,0,0
21-Jan-2019,0,0,0
22-Jan-2019,0,0,0
23-Jan-2019,0,0,0
24-Jan-2019,0,0,0
25-Jan-2019,0,0,0
28-Jan-2019,0,0,0
29-Jan-2019,0,0,0
30-Jan-2019,0,0,0
11-Feb-2019,0,0,0
12-Feb-2019,0,0,0
13-Feb-2019,0,0,0
14-Feb-2019,0,0,0
15-Feb-2019,0,0,0
18-Feb-2019,0,0,0
19-Feb-2019,0,0,0
20-Feb-2019,0,0,0
21-Feb-2019,0,0,0
22-Feb-2019,0,0,0
25-Feb-2019,1899.69331052271,1741.84185777746,NaN
26-Feb-2019,2086.03494734486,1848.88533337767,NaN
27-Feb-2019,2114.55383069682,2019.34236920105,NaN
04-Mar-2019,1812.83346200551,1650.66687719479,NaN
05-Mar-2019,2015.21263036825,1749.70749273628,NaN
06-Mar-2019,2165.4263071442,2009.54962247805,NaN
07-Mar-2019,2335.47940129783,2247.18829407441,NaN
08-Mar-2019,2565.22141213582,2328.9383486745,NaN
11-Mar-2019,2644.89274173868,2462.77136236234,NaN
12-Mar-2019,2301.56961969627,2068.96301248277,NaN
13-Mar-2019,2788.48581540772,2673.63522392944,NaN
14-Mar-2019,2720.80817146269,2617.05108858296,NaN
15-Mar-2019,2692.94083504486,2553.8672305588,NaN
18-Mar-2019,2557.25873624364,2442.1528115327,NaN
19-Mar-2019,2738.81829100328,2700.00633302056,NaN
20-Mar-2019,2725.73434418173,2696.672454015,NaN
21-Mar-2019,2863.74564339552,2843.24829928041,NaN
22-Mar-2019,2810.46815620007,2773.11763246109,NaN
25-Mar-2019,3181.32687763704,3134.73304608121,NaN
26-Mar-2019,3293.36195436706,3292.59914018217,NaN
27-Mar-2019,3132.41532558959,3124.75905036674,NaN
28-Mar-2019,3277.63208591858,3256.9812122924,NaN
29-Mar-2019,3133.45397351909,3094.95777457898,NaN
01-Apr-2019,3263.64215840257,3243.12761098726,20.6196720081304
02-Apr-2019,2938.25964285706,2930.7748894788,-329.355787879
03-Apr-2019,3281.64061654118,3275.46134865568,38.3760368522193
08-Apr-2019,2757.8092817705,2736.70290875422,-574.366913864723
09-Apr-2019,2620.57979096219,2608.08288677554,-703.201518182279
10-Apr-2019,3010.62589027207,3002.9213361524,-258.537413801151
11-Apr-2019,3184.67725729074,3168.5220026198,-48.0453978361671
12-Apr-2019,2937.20944839354,2931.96432722599,-336.213405308658
15-Apr-2019,2930.90237956999,2926.73958499454,-312.965091985881
16-Apr-2019,2194.82757185166,2077.99977035736,-1203.20280140867
17-Apr-2019,2501.72390326393,2469.32308922879,-801.202394308813
18-Apr-2019,2499.67834507739,2434.66105147988,-839.583272453229
19-Apr-2019,2479.86126848826,2330.03966340588,-950.66014079964
22-Apr-2019,2727.10666744054,2702.61979468871,-515.649046009292
23-Apr-2019,2886.46115268248,2829.40275243142,-380.006540958209
24-Apr-2019,2671.05792238474,2568.85643256144,-699.44418474669
25-Apr-2019,2907.62889646294,2899.4943208604,-337.055202243188
26-Apr-2019,3176.95922494869,3168.2515551145,-7.24356484770418
29-Apr-2019,3012.63972802145,2977.83469749614,-228.781342381316
30-Apr-2019,2905.55549956162,2880.13865630676,-307.205858263719
06-May-2019,3209.15420346701,3186.42716385475,37.0259510421671
07-May-2019,3167.64977819258,3162.33265473452,-13.4096295344129
08-May-2019,3458.31625768612,3452.04251277152,346.613344817273
09-May-2019,3497.51818131568,3492.2693581259,387.975524660831
10-May-2019,3602.70426007398,3589.46936490369,513.419485636485
13-May-2019,3552.14854298069,3549.33898016435,436.061020575388
14-May-2019,3740.81802081449,3735.3958543006,669.025778656498
15-May-2019,3730.75479898661,3726.75806821242,610.679812107446
16-May-2019,3652.30506049792,3651.28101197148,537.550998981894
17-May-2019,3621.46086307826,3619.02313451241,517.992946694966
20-May-2019,3615.23950628102,3606.53392975752,496.781788569578
21-May-2019,3514.87792246571,3512.66924557738,380.918846308109
22-May-2019,3653.20787048085,3643.80283619989,558.410591547179
23-May-2019,3681.44167683046,3671.44415590543,598.918941982723
24-May-2019,3754.71593274675,3751.84973789122,664.686264077211
27-May-2019,3712.5663150404,3707.97793804532,618.824411088719
28-May-2019,3639.14046783799,3630.16913253896,489.35662487842
29-May-2019,3763.32290863854,3760.95496171005,642.39820944485
30-May-2019,3872.73377350961,3867.53068876038,811.271122026302
31-May-2019,3782.28878963805,3777.27651130089,655.540604771993
03-Jun-2019,3609.45549694183,3592.87943529136,465.16946562316
04-Jun-2019,3586.01438287674,3580.16342574975,465.201197290871
05-Jun-2019,3904.64756419902,3902.33707806945,838.80165961211
06-Jun-2019,3834.93362823031,3832.98806111394,776.829116638424
10-Jun-2019,3589.95818299104,3586.83579676346,431.711853377762
11-Jun-2019,3530.07678360218,3528.49551955942,382.108855516977
12-Jun-2019,3645.35093057994,3643.46398500863,524.528143230773
13-Jun-2019,3770.1935264389,3763.34506885562,671.323710346024
14-Jun-2019,3444.04977668709,3432.04287003158,287.273291431169
17-Jun-2019,3514.35797822969,3512.31487947467,371.301236096622
18-Jun-2019,3601.57208511267,3597.56003718068,460.533873558916
19-Jun-2019,3576.04207669671,3575.27127405066,408.087613852645
20-Jun-2019,3381.17289670618,3378.937371782,132.365368999263
21-Jun-2019,3590.37672403241,3588.71959921457,414.189877768711
24-Jun-2019,3338.4426514015,3328.65765657766,116.270644365177
25-Jun-2019,3568.55669882235,3567.26416729053,412.865845300304
26-Jun-2019,3526.37010549995,3508.92970192734,365.662009809985
27-Jun-2019,3419.82609234044,3405.65500319882,222.134132249304
28-Jun-2019,3463.13600231963,3462.73032003204,295.54627535498
01-Jul-2019,3071.37956538325,2998.46684248053,-149.457848492607
02-Jul-2019,3210.80273500513,3206.76902231349,88.223635776093
03-Jul-2019,3236.37436938813,3215.54525239535,97.1523780728641
04-Jul-2019,3298.56048316878,3293.58831984507,182.292309876873
05-Jul-2019,3316.33515596341,3310.10753032977,179.245132784701
08-Jul-2019,3593.09417359434,3592.07123161781,541.548838490956
09-Jul-2019,3647.51339414561,3646.17197076701,583.493666150887
10-Jul-2019,3725.77400124094,3723.96066601282,700.52072108943
11-Jul-2019,3674.42457363712,3650.41960589684,613.302418107026
12-Jul-2019,3522.88742806829,3521.2574660847,453.637258554728
15-Jul-2019,3514.40251464195,3512.29984347572,439.208935517769
16-Jul-2019,3544.51787378202,3544.07550051592,458.690867276277
17-Jul-2019,3611.41228124985,3610.74381978304,509.711861393191
18-Jul-2019,3398.46186150391,3389.54005369845,282.151302182487
19-Jul-2019,3347.70025214701,3307.4273552605,176.569489995862
22-Jul-2019,3718.90149584102,3716.40807488304,623.740075530378
23-Jul-2019,3604.82645993476,3603.16639540409,528.288724520604
24-Jul-2019,3602.31529154745,3600.15137570199,508.893898466075
25-Jul-2019,3553.05293457679,3552.27276434211,459.772190666439
26-Jul-2019,3658.43294884618,3656.75346422559,572.980342184816
29-Jul-2019,3519.5335570399,3515.78890056286,422.842063499856
30-Jul-2019,3479.0190523112,3476.68724860635,364.063710123635
31-Jul-2019,3617.1503352708,3609.84176726037,523.181644467991
01-Aug-2019,3631.03531362606,3629.59942049757,541.097828950738
02-Aug-2019,3864.48885495739,3861.39483012828,858.075905338453
05-Aug-2019,4209.32401246807,4205.10874353915,1258.79526275058
06-Aug-2019,4175.4596042797,4171.16652241228,1219.52111861121
07-Aug-2019,4077.37805874953,4074.77427896539,1099.91390066472
08-Aug-2019,4150.63105490815,4147.8817410276,1165.66351911729
12-Aug-2019,4114.77614150407,4111.67986599027,1137.41877023463
13-Aug-2019,4233.90103979421,4227.65820102719,1281.26913950363
14-Aug-2019,4149.31032496905,4146.00473970131,1175.99398330777
15-Aug-2019,4069.38626614584,4066.44797193086,1064.20392928447
16-Aug-2019,4082.26767715348,4078.52280211301,1066.81418520241
19-Aug-2019,4183.12838303734,4180.50259864299,1197.8951523145
20-Aug-2019,4178.56983309064,4175.4916565782,1190.40574550828
21-Aug-2019,4234.42642372975,4231.6332214007,1259.34498651954
22-Aug-2019,4127.91434971311,4124.17420760117,1111.31441481493
23-Aug-2019,4228.47531122872,4224.33848771235,1230.12033445604
26-Aug-2019,4414.31242282418,4410.52552247872,1491.37120102623
27-Aug-2019,4359.22272711624,4354.53448087622,1415.38824612698
28-Aug-2019,4259.52316119392,4256.27163266942,1278.89871341759
29-Aug-2019,4455.32245004311,4453.32619296044,1560.01412689362
30-Aug-2019,4236.82242901496,4232.62351862884,1270.02698335281
02-Sep-2019,4340.44552844497,4337.01952295666,1415.13487433829
03-Sep-2019,4375.35852571854,4372.61947270536,1440.88574582101
04-Sep-2019,4059.30498936672,4058.11649979666,1066.70189764547
05-Sep-2019,4092.20852171336,4089.04106930818,1078.6574966995
06-Sep-2019,3985.95735090961,3984.32418827718,956.219671563263
09-Sep-2019,4038.08794649935,4035.90570161263,1007.63308209793
10-Sep-2019,4120.768002209,4118.82299626565,1132.96607175989
11-Sep-2019,3863.17079898569,3861.06901576835,847.896428243966
12-Sep-2019,3967.19161555465,3965.35238077225,956.893994647169
16-Sep-2019,3849.64239964439,3847.53647991089,814.277266542995
17-Sep-2019,3958.77310517786,3956.27968804491,961.894127912337
18-Sep-2019,3993.2339036504,3991.32768230236,1010.59541503262
19-Sep-2019,4007.77545992433,4005.33455995163,1011.76349112355
20-Sep-2019,4038.371287589,4036.38717646305,1057.4516545106
23-Sep-2019,4076.55737792703,4073.7185345803,1118.26590503354
24-Sep-2019,4093.8842288036,4091.31852641319,1149.70920545377
25-Sep-2019,4026.17670771126,4023.73587831096,1059.10717971743
26-Sep-2019,3995.86971863988,3993.9882744183,980.70724096694
27-Sep-2019,4110.05787598932,4105.73070284109,1136.34353562737
08-Oct-2019,4562.42337681549,4560.27892576378,1494.73921975244
09-Oct-2019,4420.09055832973,4406.62529876396,1307.67277031234
