,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-0.181355810133103,0,0,-0.0450796419204515,0,0,0,0,1.73472347597681e-18,0.494432524299454,0,0,0,0,0,0,0,0,0,0,-0.148232282820512,0,0,0,0,0,0,0,0,0,0,-0.285142235551075,0,0,0,0,0.700104750561415,0,-0.151383015102139,0.0594198834485283,0,0,0,0,-0.0393382811683917,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.163448810556003,0,0,0.0261049764222075,0,0,0,0,0.0592519618152059,0,0,0,0,0,0,0,0.121736578583581,0,0.033924863186676,0,0,0,0,0.0581264575325668,0,0,0,0,0,0,0,0.59124536898122,0.0224462064258166,0,0.0194296086401646,-0.077388451472544,0,0,0,0,-0.0400772302044024,0,0,0
X601939.CH.EQUITY,0.28875871604872,0,0,0,0,0,0,0,0,0.00743626111340198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110416292526036,0,0,0,0,0.214652906463159,0,0.0990409419699098,0,0,0,-0.354133570598418,0,0,0,0.532985779386324,0.0710048763310431,-0.0479084896460702,0,0,0,0,0,0,0,0.0717626664522389,0.0482067496033515
X601288.CH.EQUITY,0,0,0,0,0,0.341117864733486,0.00955605159458155,0,0.292971138608764,0.0550684981078504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14523808710448,0,0,0,0,0,0,-0.0229050163800886,0,0,0,0,0,0.0749882806067778,0,0,0.132091757491442,0,0,0,0,0,0
X5.HK.EQUITY,-0.230660585098103,-0.0652649292351276,0,0,0,0,0,0,0,0,0,0,0,0,0.197177644653104,-0.0466552629166146,0,0,0,0.115562527597145,0.207221445313971,0,0,0.494892735471044,0,0,0,0,0,-0.114438033113437,0,0,0,0,-0.0354091785771168,0,0,0,0,0,0.209990908944809,-0.0859189501974989,0,0,0,0,0,-0.126093979231374,0,0
X601988.CH.EQUITY,0.154426221632222,0,0.0151394612635812,0.474290641348557,0,0,0,0,0,0,0.107030330101491,0,0.0761888429546997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150453999847894,0.0703305506686631,0,0,0,0,0,0,0,0,0,0.115110999220596
X600036.CH.EQUITY,0,0.464707210411301,-0.0186204504011433,0,0,0,0,0,-0.128591813677634,0.610395852384176,0,0,0,0,-0.129884976587402,0,0,0.0180516158628993,0,0.0972192903476106,0,0,0,0,0,0.106988291705057,0,0.0556806459697696,0,0.328922121667209,0,0,0,0,-0.229511998908761,0,0,0,-0.0623300631483312,0,0.170416093779567,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0926394800027728,0,0,0,0,0,0.245765180784253,0.260416957080898,0,0.047058849436374,0,0,-0.11415081439479,0,0.254598296820612,0.126168813022853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461577918098085
X601628.CH.EQUITY,0,0,0.0122525271564632,0,0,0,0,0,0,0,0,0,0.0150427768044986,0.219717225518431,0,0,0,0.00121851471137675,0,0,0,0,0,0,0.115778035837547,0,0,0,0,0,0,0,0,0,0,0,0,0.404272736429441,0,0,0,0,0,0,0,0,0,0,0,-0.0547585735193831
X601328.CH.EQUITY,0,0.00544305560634101,0.0912740964462317,0.231306470227079,0,0,0.19841077665665,0,0,0,0,0.0915958220183851,0,0,0,0,0,0.206450859840527,0,0,0,0.0125639328585798,0,0,0,0,0.14231850501466,0,0,0,0,0,0,-0.18977455614044,0,0,0,0,0,0,0,0,0,0.101394976118039,0,0,0,0.0436998108964524,0,-0.439038243210517
