,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.266563312952692,0.138070544285772,0,0,0,0,0,0,0,0,0,0,0.130302852370448,0,0,-0.0276796071657624,0,0,0,0,0,0,-0.353495343664781,0,0.0917182051921659,0.863313466795381,-0.182741419976701,0,0,-0.0746707565571868,0,0.0969975613659766,-0.0266950486833077,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.241881419457874,0,0,0,0,0,0,0.12672859988638,0.109622605290995,0,0,0,0,0.111857026165704,0,0.04017571543993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115333597296321,0.0758115713195119,0,0,0.26438930902217,0,0,0,0,0,0,0,0,0,-0.111273221595172
X601939.CH.EQUITY,0.297737011301417,0,0,0,0.167646440753511,0,0,0,0,0.0325702476354224,0,0,0,0,0,0,0,0.0304130177067995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139890071457139,-0.108240657012354,0,0.107139721844903,0,0,0.419476910080578,0,0.076671738050519,0,0,0,0,0,0,0,0.0235967320363866
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.583249639147454,0.321271612779011,0.0852982808296268,0.507351216905207,0,0,0,0.243192278366251,0.217436190967898,0,0,0,0,0,0,0,-0.3267034244442,0,0,0,0,0,0,0,0,-0.670128915186233,0,0,0,0,0,0,-0.372812697928687,0,0,0,0,0.241754655052949,0,0.312659203504151,0,0,0
X5.HK.EQUITY,-0.18605975608015,-0.0605420729797165,0,0,0,0,0,0,0,0,0,0,0,0,0.62458466357372,0,0,0.0718937218170123,0,0.476887506145956,0,-0.00670993830951876,0.259594686554565,0,0,0,0,0,0,0,-0.0846363886692633,0,0,-0.209206552197895,0,0,0,-0.140139886111607,0,0,0,0,0.0124199989046442,0,0,0,0,0,-0.132069425568319,0
X601988.CH.EQUITY,-0.101008077598313,0,0,0,0.374931643869667,0,0,0,0,0,0,0,0,0,0,0.0643831353861573,0,0,0.451378972007303,0,0,0,0,-0.110424709855845,0,0,0,0,-0.322329691097278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791963899134792,0,0,0,0
X600036.CH.EQUITY,0,0.225207365718899,-0.0660160909908058,0,-0.125170000427454,0.0308212352524516,0,0,0,0.671648878028599,0,0.090761059435393,0,0,0,0,0.146470788077421,0,0,0,0,-0.028404117818766,0,0.325032616599369,0,0,0.129609911940926,0,0,0,0,0,0,-0.230655802567535,0,0,0,0,0,0,0,0,0.0841841427003927,-0.146169512196765,0,0,0,0,0,0.0956243064303066
X1299.HK.EQUITY,0,0,0,0,0.198364888354176,0,0,0,0,0,0,-0.117417688527504,0,0,0,0.0557759722916164,0,0,0,0,0,0.139229933722622,0,0,0,0.167540625502896,0,0,0,0.0430713576127267,0,0.144412789835688,0,0,0,0,0,0,0,0,0,0,-0.121078041866033,0,0,0,0,-0.00871638903047452,0,0
X601628.CH.EQUITY,0,0.034946688676866,0,0,0,0,0,0,0,0,0.101481359341806,0,6.93889390390723e-18,0.364889213523308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274549413952133,0,0,0,0,0.119430015328243,0,0,0.103267573208819,0.0332789045609663,0,0,0,0,0,0.080877153216957,0,0,0,-0.119986350257021
X601328.CH.EQUITY,0,0,0,0,0,0,0.47098834650294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539051774201336,0,0,0.213384742636478,0,0.172725651302394,0.130129854429373,0,0,0,0,0,0,0,-0.188046392086286,0,0,0,0,0,-0.0516394241303835,0.122541277499965,0,0,0,-0.0367832589370502,0,0,0,-0.255108774707882
