,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0161034239791648,3.46944695195361e-18,0,0.378223507890127,0,0,0,0,0,0.131576226072424,0,0,0,0.202811234163821,0,0,0,0.109969947111724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302572557861049,0,0,0,0,0,0,-0.0406270337178989,0,0,0.068572344359377
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0465421566361759,0,0,0,0.0620806195955616,0,0,0,0,0.160549207843071,0.0727324803607102,0.104991703724765,0,0.00889762025359371,0,0,0,0,0.101473067854883,0,0.0743670279202261,0,0,0,0,0,0,0,0.266105720494518,0,0,0,0.129708284111875,0,0.0345350532294686,0,0.109328743492691,0,-0.017236889737149,0,0,0,0
X601939.CH.EQUITY,0.303042314136274,0,0,0,0,0,0,0,0,0.0550111876935757,0,0,0,0,0,0,-0.181506460638053,0,0,0.164987031233141,0,0,0.247494012688358,0,0,0,-0.274827079720887,0,0,0,0,0,0,0,-0.111945770806254,0,0,0,0,0.00810855407695116,0.4997276063035,0,0,-0.034500193902947,0,0.0513190107648889,0,0,0,0.164943281517215
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0519641452714818,0,0.153725772660551,0,0.259763853607169,0,0.0214956248702539,0,0.348611299998935,-0.103900573508918,0,0,0,0,-0.072685037463762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145541282180474,0.395609514634871,0,0,0,0,0,0,0,0.170939349249531,0,0,0,0,0,0,0,0.089774501315338,0,0,0.0351278928203667,0.0436599113932809,-0.138094460843704,0,0,-1.73472347597681e-18,0,0,0,0,0,0.053536942433676,0,0,0.131045187471146,0,0,0,0,0,-0.186026679917075,0,0,0.12372478358137,0
X601988.CH.EQUITY,0,0,0,0,0.251783589960985,0,0,0,0,0,0.246275591225375,0,0,0,0.216536505006713,0,0,0.0410958469078889,0,-0.0550781261301574,0,0,0,0,0.0993388222612701,0,0,0,0,0,-0.207186945612714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357780984501587,0
X1299.HK.EQUITY,0,0,0,0,0.161075288322004,0,0,0,0,0,0,0,0,0.0147244694001022,0,0,0,0.185045250526442,0,0,0,0,0,0,0,0.0673448352003936,0,0.0216099774848213,0,0.113196425781821,-6.93889390390723e-18,0,0.127221598018704,0,0,0,0.386346339110455,0,0,0,0,0,0,0,-0.216741755064172,0,0,0,0,-0.0441500405584385
X600036.CH.EQUITY,0,0,0,0,0,0,-0.127037386836838,0,0,0.468924702984595,0,0,0.0848087937526472,0,0,0.0112479084409643,0.160950216197214,0,0,0,0.327621332578226,0,0,0,0,0,0,0,0.158667203036053,0,0,0,-0.160749290573459,0,0,0,0,-0.148105648616894,-0.0474545741928895,-0.0399698047597528,0,0,0,0.00863656997298642,0.194507995650809,-0.00977623025241391,0,0,0,0
X601628.CH.EQUITY,0,0.109675927475805,0.0100679559208837,0.0497678954465564,0,0,0,0,0,0,0,0,0,0,0,-0.0495399532581281,0.179445903541276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134930585260738,0.215819458535493,0,0,0,0,0,0.243502358017798,0,0.0774928545500767,0.13564167106252,0,0,0,0,-0.0631528986293225
X601328.CH.EQUITY,0,0,0.0626715141111045,0,0,0,0,0.698793357271723,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.131489304727413,0,0.151594465375911,0,0,0,0,0,0.0358509869150957,0,0,0,0,0,0,0,0,0.0120113730988311,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0539355367364301,-0.173395150245975,0,0,0,0
