,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.690649825621624,0,0.000960733180033667,0,0,0,0,0.0343239886999237,0,0,0.0969688688503185,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174454535684309,0,0,0,0,0.0821126573446867,0,0,0,0,0,0,0,0,0.0170531023540886
X601318.CH.EQUITY,0,0,0.0649219728628454,0.179104681656589,0,0,0,0,0.0714779138309605,0,0,0,0,0,0,0.0488396085348232,0,0.161460088812198,0,0.0139504399413091,0,0,0,0,0,0,0,0,0.0994322237256789,0,0,0,0.0288860463419941,0,0,0,0,0,0,0,0.164300750323451,0,0,0,0.0249059567368857,0.0588633921773584,0.0612819778815801,0,-1.73472347597681e-18,0
X601939.CH.EQUITY,0.16589630647759,0,0,0.375421653257941,0,0.143165008219922,0,0,0,0,0,0,0,0,0,0,0,0,0.0235532620332012,0,0.017679461530289,0,0,0,0,0,0.0126639555955028,0,0.146032875537836,0,0,0,0.0675717489447289,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,6.93889390390723e-18,0.0805230069041089
X601288.CH.EQUITY,0.164824750754498,0,0.0903200610636643,0,0,0,0,0,0,0.155255312216537,0,0,0,0,0,0,0,0.128164744097121,0,0,0,0.027719483891383,0,0,0.0118174924820301,0.291764190136536,0,0.0427588765344505,0,0.0569896649188346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0
X5.HK.EQUITY,0,0.111809281584881,0,0,0,0.100694266514125,0,0.518964529286562,0,0,0,0,0,0,-0.26798288213674,0,0.193315409930168,-0.0653030746119233,0.23791988615747,-0.0683851986867648,0,0,0,0,0,0,-0.162104122513418,0,0,0.191887572395299,0,0,0.274117360169996,0,0,0,0,0,0,0,0,0,0,0,0.0430577626767673,-0.641981502337776,-0.233244415452188,0,0,0
X601988.CH.EQUITY,0.166921533802278,0,0.134930904848836,0,0.0277336684087045,0,0,0,0.11170293399073,0,0,0,0.0473215123332783,0.137318814367101,0,0,0,0.0659209317894834,0,0,0,0,0.386612552106926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307089014126633,0
X600036.CH.EQUITY,0,0.0133417129514774,0,0,0,0,0,0,0.0363089590973524,0,0,-0.00447865454743833,0,0,0,0,0,0.0208327357230879,0,0,0,0,0,0,0,0.761574718419762,0,0,0,0.110933201257962,0.00143004350023451,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0431350706307835,0,0,0,0.261058959040695,0,0,0,0.172342277309484,0,0,0,0.0744374696374758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.130730351506467,0,0.0921748890107955,0,0,0,0,0,0,0,0,0,0,0,0.0396371405274852,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.360316827927459,0,0,0.0456160253969148,0,0,0.0801793063501725,0,0.105936613628038,0,0,0,0.0339937780701398,0
X601328.CH.EQUITY,0,0,0.0784625924581989,0,0,0,0.17223289565101,0,0,0,0.00843422826149116,0,0,0.147953507636355,0,0,0,0,0,0,0,0.269946000068743,0,0,0,0,0,0,0.021977728172923,0,0,0,0,0,0,0,0,0,0,0.0790933132937243,0.221232602475828,0.0282900883584954,0,0,0,0,0,0.00518186732194995,0,0
