,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.238178024183658,0.0834475630234115,0,0,0.240413164125957,0,0,0.0333143119053622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131404011415272,0,0,0,0.069278399073645,0.0146115463240207,0,0,0.0535582588096266,0.086767366445559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.187546194717719,0,0,0,0,0.095658120126273,0,0.101919178692128,0,0.1631256350046,0,0.127008748625559,0,0,0,0,0.228094809106863,0,0,0,0,0,0,0,0,0.11353844199342,0,0,0,0,0,0,0.0188715843421832,0,0,0,0,0,0,0,-0.104705387288119,0,0.0665950606928413,0.0464008197127455,0,0,0.0578813033404222,0
X600036.CH.EQUITY,0,0.084290226236831,0,0,0,0.127771923021645,0,0,0,0,0,0,0.141472546916916,0,0,0,0,0,0,0,0,0,0,0,0.120709866212184,0,0,0.0596152162147126,0,0,0,0,0.119226677772234,0,0,0,0,0,-0.0750407440385639,0,0.0254375459698168,0,-0.0438097957941169,0,0,0,0,0,-0.0581936712428985,0.384102186620214,0
X601939.CH.EQUITY,0.622522716453423,0.163123107717851,0,0,0,0,0,0,0,0,0.0637252577936851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103917039682584,0,0,0,0,0.0109075469100279,0,0,0,0,0,0.177393332601914,0,0,0,0,0,0,0,0,0,0,0.094899755345227,0
X601288.CH.EQUITY,0,0,0,0.177814940030994,0,0,0,0.439944130232444,0,0,0,0.00551472962756561,0,0,0,0,0,0,0,0,0,0,0,0,0.0559951272731568,0,0,0.06980702973645,0,0,0,0,0.104743785470243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357414673788876
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0750508701442588,0,0,-0.0797181593782204,0,0,0,0,0,0,0,0,0,0,0.0744244079104698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106186946563708,0.102216768626144,0.150338810733629,0,0.184552131185053,0,0,0.0424279987396083,0,0.196249792310834,0,0,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0514007715905026,0,0,0,0.450762672806013,0,0,0,0,0,0,0.0689547336508744,-0.0345769068403795,0,0,0,0,0.222048669290589,0,0.0472604770057931,0,0,0,0,0.0170036525508945,0,0,0,0,0,0,0,-0.10497861684122,0,0,0,0,0,0,0,0.116075384662494,0,0,-0.04729808810714,0,0.123897530924052,0,0,0,0,-0.0836598887335294
X5.HK.EQUITY,0,0.202532317827595,0,0.0746367170842847,0,0,0,0,0,-0.0921423416500626,0.0668920210879183,0.0653464782204667,0,0,0,0,0,0,0,0,0,0,0,0.207483154054805,0,0,0.132358383910365,0,0,0,0,0,0,0,0,0,0,0,0.262226090406296,0,0,0,0,0,0,0,0.0736690643438176,0,0,0,-0.0701538663917598
X388.HK.EQUITY,0,0,0,-0.191489627829418,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0865283009088,0,0,0,0,0,0,0,0,0,0,0,0.0890718978857101,0,0,0,-0.189016838062191,-0.157358512541211,0,0,-0.136746047998218,0.236238704952457,0,0,0.164712460995267,0.0208608355964795,0,0,0.264181623124408,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0112626614763941,0.0530484747756829,0,0,0,0,0,-0.102723584080568,0,0,0.442446351986879,0,0,0,0,0,0,0,-0.110281529219779,0,0,0,0,0,0,0.16732900201719,-0.0227199795418612,0,0.0926960298923391,0.189638102967112,0,0,0,-0.113479797132905,0,0.00618263480035819,-0.00621990775183718,0,0,0,0,0,0,0,0.0511921997520847,0,0,0,-0.0565714063051409
X601658.CH.Equity,0,0,0,0,0,0,0.149259630066734,0.464462748263293,0.0713927820988089,0,0,0,-0.00554277538119914,0.16643253558855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.382409538837346,0,0,0,-0.0821671271504907,0,0,0,0,0,0,0,0.0261158158806067,0,0,0.142768820198656,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.15568134761398,0.208250198257774,0,0,0,0,0,0,0,0.313557188660366,0,0,0,0,0,0.0977531601778244,0,0,0,0,0.144493868313593,0,0,0,0,0,0,0,-0.0425071435169537,-0.0719541571359601,0,0,-0.103123721885673,0,0,0,0,0,0,0,0,0,0.122242626976356,0,0,0,0,-0.113935751089364,0,0.166668589164127
X601601.CH.EQUITY,0,0.374532173700308,0,0.139622693802631,0,0.185314033485435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564039709342439,0,0.12603367241783,0,-0.0658992746400796,0,0,0,0,0.195627463894491,0,0,0,-0.0688272407348492,0,0.276272013211766,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0572093236136192,0,0,0,0,0,0,0,0,0,0,0,0.139725587241493,0,0,0.123362458394268,0,0,0.198326399907437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212025772220305,0,0,0,0,0,0,0.12985348900244,0,0,0,0.235380820243622,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.123144061000643,0,0,0,-0.038353031167703,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0287380128211543,0,0,0.259173660320174,-0.179281120457078,0,0,-0.0233283282770253,0,0.0117536297044367,0.662254604661701,0,0.0597580737923731,0,0,0,0,0.0156173897187587,-0.02986010384855,-0.0024925346989623,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0374353712991417,0.0766421168681894,0,0,0.00389212230014293,0,0.369537432570874,0,0,0,0,0.169356831712345,0,0,0.123402786899794,0,0,0,0,0,0.276236498808554,0,-0.00751401971038541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837226498786811,0,0.107430589426285
X601328.CH.EQUITY,0.245115390144019,0,0,0.0543975090245639,0,0,0.0427428341874933,0.118559977835055,0,0,0,0.113253229090745,0,0,0,0,0,0,0.188512286460463,0,0,0,0,0,0,0.106955900043126,0,0,0,0,0,0,0,0.0374839433945653,0,0.0477502235452766,0,0,0,0,0.0160851725977732,0,0,0.0909837539261908,0,0,0,0.0987365747314439,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0614819159770313,0,0,0,0.160990398082828,0,0,0,0,0,0.0841583753630024,0.0482823820292863,0,0,0,0,0,0,0.110736705294861,0,0,0,0,0,0,0,0.0385533383998349,0.00824581498187721,0.163717887741053,0,0,0,0,0.00499927149507561,0,0,0.234287389515933,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.0111051067914484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955443305442955,0.127030260680555,0,0,0,-0.0538455337456766,0,0,0,0,-0.0677184449204375,-0.0807583836027772,-0.0202568904737929,0.0662145874939731,0.246494292775122,0.0313426875706551,0,0,0,0,0.143601203558607,0,0,0.0630098118537503,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0297470469396328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824779884740284,0.0428694258130182,-0.0444752635256944,0,0.0229822207790463,0,0,0,0,0.0554342441722382,0,-0.0768861520950838,0,0.325903757271462,0.499702609196465,0,0,0,0,-0.486103637998491,0,-0.045717771902695,0.050052529084623,0.0457206670113836,0,-0.073938193441358
X002142.CH.EQUITY,0.0141483788778545,0,0.137948933307391,0,0,0,0,0,0,0,0,0,0.386359285289951,0,0,0,0.0448568693690603,0,0,0,-0.0761833864714807,0,0.10837135749812,0,0,0,0,0,0,0,-0.0592472548221825,0,0,-1.0842021724855e-19,0,0,0.0483587784451682,0.14105357839165,0,0,0,0,0,0,0,0,0,-0.0763000109458813,-0.0551168943099484,0,-0.193414030784561
