,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0797270013816796,0,0,0,0,0,0.0411396842504626,0,0,0,0,-0.372994471421761,0,0,0,0,0,0,0,0,0,-0.113530886244892,0,0,0,-0.329062118248738,0.0993269395455962,0,0.74339372124778,-0.0608427396002406,0.364113753025263,0,0,0,0,0,0,-0.0273976985030164,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.165990960173787,0,0,0,0,0,0,0.0636331146386704,0,0,0,0,0,0,0,0,0,0,0.145114275304454,0,0,0,0,0.0652060504255004,0,0,0,0,0,0,0,0.450442036398498,0,0,-0.049912887114351,0,0.0831894060407041,0,0,-0.0211544154147225,0,0,0,-0.0610139672647423
X601939.CH.EQUITY,0.292450876933904,0,0,0,0.049417566104717,0.0454871981734145,0,0,0,0.029608608934665,0,0,0,0,0,0,0,0,0,0,0,0,0.0785015125848281,0,0,0,0,0,0.236283317455773,0,-0.0234058186182533,0,0.0816455529304266,0,0,0,-0.148561055773626,0,0.404440872409339,0,0,0,0,0,0,0,0,0,0,0.113738661378491
X601288.CH.EQUITY,0,0,0,0,0,0.0262157516214012,-0.0281715615565151,-0.184583948602329,0,0.028227991995146,0.520458006750708,0.216717471445627,0,0,0,0,0.174959097391903,0,0,0,-8.04101545091394e-05,0,0,0,0,0,-0.120089597823065,0,0,0,-0.565063903107179,0,0,0,0,0,0,0,0,-0.0178137342590247,0,0.342753103471681,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.177205762804837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253827639302475,0.031234790848155,0,0,0.204615157245424,0.121017285759914,0,0,0.473214028723573,0,0.00126452471122128,0,0,0,0,-0.231837257195216,0,0,0,0,-0.000211734977284583,0,0,0,0,0,-0.127497579263519,0,0.190435455962752,0,0,-0.0684032185013259,0,0,-0.136124225743411,0
X601988.CH.EQUITY,0.186735160078107,0,0,0.57274172852209,0.0325421980249072,0,0,0,0,0,0.125993520190905,0,0.00820910462634079,0,0,0,0,0,0,0,0,0,0.000343084193053579,0,0,0,0,0.120839637291191,0,0,0,0,0,0,0,0,0,0,0.21066495238346,0,0,0,0,0,0,0,0,0,0,0.0905825747435215
X600036.CH.EQUITY,0,0.64148126090411,0,0,0,0,0,0,-0.204442502885182,0.597796280102436,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0872350459762291,0.0143606684995485,0,0,-0.0438863260938211,0,0,0,0.0478803521170355,0,0.108746583018342,0,0,0,0,0,0,-0.076471604554876,0,-0.124710790417864,0,0,0.00425883127874014,0.166487942076572,0,0,0,0,0.0042310072542231,0,0
X1299.HK.EQUITY,0,0.0438078450232573,0.0058019400565467,0,0.0761375458146176,0,0,0,0,0,-0.0617703527314236,0,-0.0257205326668414,0.138060202639758,0,0,0.249737943444371,0,2.16840434497101e-19,0.0545299141131978,0,0,0,0.0863805626666412,0,-8.67361737988404e-19,0,0,0,0,0,0,0.218087507287046,0,0,0,0,0,0,-0.0988057121218297,0,0,0,0,0,0,0.169502977319552,0.0588846515236407,0.0285136969650492,0
X601628.CH.EQUITY,0,0.0214611299254027,0.0117685605704546,0.0536016198100021,0,0,0,0,0,0,0,0,0,0.334241226966714,0,0,0,0,0,0,0.0219259846575242,0,0,0.0725949871548506,0,0,0,0,0,-0.0303558483652637,0,0,0,0,0.0649943284629916,0,0,0.203773825470676,0,0,0,0,0,0,0,0,0.115328082317796,0,0,-0.00939967161225922
X601328.CH.EQUITY,0,0,0.0286636457772258,0,0,0,0.187904690731271,0,0,0,0,0,0.272442917759118,0,0,0,0,0,0,0,0.257856360167984,0,0,0,0,0.153422625781739,0,0,0,0,0,-0.190756356457,0,0,0,0,0,0,0,0,0,0,0,0,0.0905667865447557,0,0,0,0,-0.253721810275664
