,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.221898463657219,1.73472347597681e-18,0,0,0,0.384151155670993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265342299442603,0,0,0,0,0.0179456430501759,0,0,0.0897754192561495,0,0.0659307249625575,0,0,0,0,0,0,0,0,0.0131710973450937,-0.00787276072917177,0,0,0,-0.0983775548181932,0,0
X601318.CH.EQUITY,0,0,0.0284425933179624,0,0,0,0,0,0.207514160550213,0,-1.73472347597681e-18,0,0.19336746127981,0,0.098003801750312,0,0.0830751528715677,0,0,0,0,0.135173764123249,0,0,0,0,0,0.174151183305468,0,0.181514782109352,-0.0307061580733827,0.0561192761513369,0,0,0,0,0,0,0.0457239154662327,0,0,0,0,0,0,-0.118843172480122,0.0493921057685517,0.0765448061811559,0,0,0
X601939.CH.EQUITY,0.510672608554524,0.0578697098147102,0,1.73472347597681e-18,0,0,0,0,0.150484161279088,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0749017395010969,0.117486933811306,0,0,0,0,0,0,0,0,0.341935918073975,0,0,0,0,0.137571090816229,0,0,0,0,0,0,0,0,-0.138920137794443,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0230346532964221,0.000209506136266496,0,0,0.206532209932031,0,0,0,0,-0.12753586613651,0,-0.0355041699240163,0.109191447727915,0,0,0.134739788359996,0,0,0.148709706982984,0,0,0,0,0,0,0.421995232528597,0,0.042658719631873,0,0,0,0,0,0,0,0,0,0,-0.0678825452315923,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0699174076339373,0,0.263196333333027,0,-0.0741791878364085,-0.0388687460365666,0,0,0,0,0,0,0,0,0,0,0.173670880618933,0,0,0,0,0.0250577894541603,0,0,0,0.16016912644588,0,0.04088237252005,0,0,0,0,0,0,0.20242806590026,0,0,0.223403590498119,0,0,0,0.151568346355876,0,0
X601288.CH.EQUITY,0,0,0.102411694377295,0,0,0,0,0.535928116526024,0,-0.0671094731804569,0,0.0244059542559809,0,0,0,0,0,0,0.00867997166927813,0,0,0,0,0.137478113868809,0.061207101419903,0,0,0.135280975547901,0,0,0,0,0.0173358967013373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157498350772831,0,0.00304500849857008,0
X601628.CH.EQUITY,0.158143761707228,0,0,-0.00132784349652014,0,0,0,0,0,0,0,0,0,0,0,-0.0248701065600056,0.135153445376325,0,0,0.0324748990058837,-0.0415208310365123,0,-0.172575786536832,0,0,0,0,0,0,0,0,-0.0545467154922363,0,0,0,0.487704484686834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.404080576834021,0.0845769424583042,0,0,0,0,0.0439697390399292,0,0,0,0,0,0.148093416087773,0,0,0,0,0,0,0.103302061305724,0,0,0,0,0,0,0,-0.172381651120826,0,0.0441990583246484,0,0,0,0,0,0,0.0689457795421825,0.133119607222134,0,0,-0.0153414852543276,0,0,0,0,-0.0856584627566321
X5.HK.EQUITY,0,0.153185434553759,0.0855559791826729,0,0,0,0,0,0,-0.137685972660926,0.0361115784128273,0,0,0,0,0,0,0,0,0,0,0,0,0.117525845548612,0,0,0.166358234012337,0,0.0999100127060243,0,0,0,0,0,0,0,0,0,0.291585878828356,0.0462792936450248,0,0,0,0,0,0,0,0.0361475338971534,0,0,-0.0958838557717946
X388.HK.EQUITY,0,0,0,-0.16970986934323,0,0.0470189299679716,-0.1257885623087,0,-0.154607511869846,0,0,0,0,0,0,0,0,0,0,0,0,0.0991949570789812,0,0,0,0,0,0,0,0,0,0,-0.227834267935517,0,0,0.212584942007608,0,0,0,0,0.204177397171376,0,0,0.245395132861501,0,0,0,0,0.202397254483814,0,0
