,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.213681023309395,0,0,0.0118669274162454,0,0.405071684271122,0,0,0.0132614321557122,0,0,0.0239717404782983,0,0,0,0,0,0,0,0,0,0,0.246770573498284,0,0,1.38777878078145e-17,0,0,0,0,0,0.0671513740425399,0.0640865889143416,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0912102885388289,0,0
X601318.CH.EQUITY,0,0,0.116858573361864,0,0,0,0,0,0.241377833672261,0,0,0,0.0382107806980246,0,0.261014557255306,0,0.0598249130227722,0,0,0,0,0.00488876940003135,0,0,0,0,0,0.222274186524983,0.168648560560369,0,0.0635909831788406,0,0,0,0,0,0,0,0,0.0141097426604866,0,0,0,0,-0.116548408725062,0,0.0686241723492845,0.0169659718366171,0,0,0
X601939.CH.EQUITY,0.348525599335783,0,0,0,0,0,0.0455110253542924,0.380925395551683,0.319249446455454,0,0,0,0,0,0,0.0184850786406579,0,0.0634595080865507,0,0,0,0,0,0,0,0.0654087536561322,0,0.173265915531417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.215094253588055,0,0,0,-0.118620418957184,0,0,0.0476589404784589,0,0,0.0956508002672631,0,0,0.0697183333757251,0,0,0,0,0,0,0.460544505288611,0,0.0723072124460874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586761596065879,0,0,0,0,0,0,0,0,0,0.0174251282285399
X601288.CH.EQUITY,0,0,0.0379203428598921,0,0,0,0,0.535284610052978,0,-0.0498067200419,0,0.00731799272615886,0,0,0,0,0,0,0.0744015148718532,0,0,0,0.0836319517604235,0,0.105161806555453,0,0,0.105684663332934,0,0,0,0,0,0.0295259803757319,0,0,0,0,0,0,0,0,0,0,0,0,0.0301109239465793,0,0.0210165885618195,0.0504064337356805,0
X1299.HK.EQUITY,0,0,-0.001338610824314,0,0,0,0,-0.103043566942284,0,0.28014556425334,0,-0.108711006207969,-0.00431907451317993,0,0,0,0,0,0,0,0,0,0.175460393460971,0,0,0,0,0,0,0.0721110482531115,0,0,0,0.182298034762707,0.0239246700319823,0,0,0,0,0.210190522414481,0,0,0.202116275587406,0,0,0,0,0,0.160458334517198,0,0
X601628.CH.EQUITY,0.0698209456783574,0,0,0,0,0,0,0,0,0,0,0,-0.0236893325222342,0,0,-0.0223695897026518,0.117104096425632,0,0,0,-0.0233266947025487,0,0,-0.145554810474433,0,0,0,0,0,0,-0.0401638845776056,0,0,0,0,0,0,0.456166592050887,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0191234626842647,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.523835711347395,0,0,0,-0.00786154756117769,0,0,0,0,0,0,0,0,0.283650178390289,0.042863913456524,0.146068438085381,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417758489835911,0,0,0,0,0,0,0,0,0,0,-0.0983075791463824,0,0,0.00140014788410117,0,0,0
X5.HK.EQUITY,0,0,0.0512304108695542,0,0,0,0,0,0,0,0.166249115596827,0,0,0,0,0,0,0,0,0,0,0,0.130878275684907,0.0314294359340533,0,0,0.115412241694745,0,0,0,0,0.0255568756095927,0,0.143736634613515,0.0281505664223457,0,0,0,0,0,0.378201015545053,0,0,0,0,0,0.0303612143988699,0,0,0,-0.0356079349106269
X388.HK.EQUITY,0,0,0,-0.181982855586148,0.0571454715833719,0,-0.142633773849543,0,-0.172044025795116,0,0,0,0,0,0,0,0,0,0,0,0,0.140133628600511,0,0,0,0,0,0,0,0,0,0,0,-0.228472942119086,0,0,0,0.225283524554923,0.180288613456708,0,0,0,0,0,0,0.277722017220345,0,0,0.199160379392359,0,0
