,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.35885903044779,0,0,0,0.0758685717977812,0,0,0.126473128726894,0,0,0,0,0,0,0,-0.0622786547864051,0,0.0947615177343949,0,0,0,0,0,0,0,0.266730183399219,0,0,0.0915834952668021,0,0,0,0,0,-0.14194314612194,0,0,0,0,0,0,0,0.164978104770692,0,0,0,-1.73472347597681e-18,-0.156212442518186,0,-0.135324514054727
X601939.CH.EQUITY,0.100983526986277,0,0,0.423537754020152,0,0,0,0,0,0,0,0,0,0.0827466180127817,-0.137145381149215,0,0,0,0,0,0,0,0,0,-0.0884536813478424,0.30153191285367,0,0,0,-2.77555756156289e-17,-0.0300376436115336,0,0,0,0,0,0,0,-0.00976834836617135,0,0,-0.0310121615023496,0,0,0,0,0,0.102707635847419,0,0.116698538716611,-8.67361737988404e-19
X601318.CH.EQUITY,0,0,0,0,0.210763032473334,0.101777747966829,0,0,0.0494301441704433,0,0,0,0,0,0,0,0,0,0,0.0805106046201919,0,0,0,0.236759931434704,0,0,0.0358923747605534,0,0,0,0,0,0,0,0.0807643064584984,0,0,0,0,0.0479135544687695,0,0,0,0,0,0,0,0,0,0.10685731510158,0
X601288.CH.EQUITY,0,0.654521529643356,0,0,0,0,0,0,0,0,0,0,0.102172761913083,0,0,0,0,0,0,0,0.148534028841617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238546963484846,0,0,0.0268461537148646,0,8.67361737988404e-19,0,0,0,0
X601988.CH.EQUITY,0,0.0188361323945495,0,0.426882919861072,0,0,0,0,0,0.297058639110231,0,0,0,0,0,0.350223214448693,0,0,0,0.0421423469555329,0.0889392508250286,0,-0.0368877169133571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.477404720858871,0,0,0.0570021820896773,0,0,0,0,0,0,0,0,0.288618774281425
X600036.CH.EQUITY,0,0.176854968774491,0,0,0,0,0,0,0.0325540704189533,0,0,0,0.0413929752173152,0,0,0,0,0,0.110976270818079,0,0,0,0,0.242904288332894,0,0,0,0,0,0,0,0,0,0.362968252839598,0,0,0,0,0,0,0.0763594928269205,0,0,0,0,0,0.0927745240870915,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0655272059564075,0,0,0.0677030689973167,0,0,0.382217657317384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233618124116073,0,0,0,0,0.281926139429914,0,0,0.0316822290697126,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583807056289948,0,0,0,-0.191579898116535,0,0,-0.474253774897458,0.747697598886378,0,0,0.0791374079637533,0.510604836689535,0,0,0.0582813091397582,0,0,0,0,0,0,0,0.086509522522476,0,0,0,0,0,0,0,0,0,0.189617171558803,0.113932607681645,0,0
X601628.CH.EQUITY,0,0,0.155154208312744,0,0,0.120230931969435,0,0,0,0,0,-0.2355330024731,0,0,0,0,0.121757237946943,0,0,0,0,0.221721844322173,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0460818401445386,0,0.131645161512087,0,0,0,0,0,0.0212296610309852,0,0,0,0,0,0.0405379448517833,0.287696854839329,0,0,0.023634804012951
X601658.CH.Equity,0,0.14832223438559,0,0,0.00986689570925034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388298343836952,0,0,0,0,0.0131876441545194,0,0,0,0,0,0,0,0,0,0,0,0.188604969776198,0,0.113026974837921,0,0,0,0,0,0,0,0,0,0,0,0
