,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109360936630825,0,0,0,0,0,0,0,0,0,0,0,0.60655728679159,0.462372614435246,-0.0834582867516836,0,0.0976614224528741,0,0,-0.00143886103751733,0,-0.113851841551479,0,0,-0.246663820770563,0,0,0,-0.434920904739584,0,0,0,0,0,0.0590566466337818,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.068164650590406,0,0,0.299974666881619,0,0,0,0,0.0964134712474125,0,0,0,0,0.210833491737646,0,0,0,0,0,0,0,0,0.0406732190615514,0,0,0,0,0.0325986792617563,0,0,0,0,0,0,0,0,0,-0.0748774155706474,0,0,0,0,0,0,0,0.0133481767567436,0,0,0,0.351552244908541,0.0946382422905219
X601288.CH.EQUITY,0,0,0.255824830111388,0,0.353371386504626,0.111014178377539,0,0.03690915863916,0,0,0.00839345578220244,-0.0190191991094115,0,0.163916426506209,0,0,-0.0188508917414913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069676446161811,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177068074130914,0,0,0,0,0,0.538253292822565,0,0,0.0718196813269116,0,0.0749104121046293,0,0,0,0,0,0,0,0.269205200433789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349213366604121,0,0,0.0957601912759223,0,0,0,0,0,0,0.107203327786817
X600036.CH.EQUITY,0,0,0.230940888848748,0.10125365521216,0,0,0,0.102959584139318,0.0985922608775421,0,-0.04452980421962,0,0,0,0,0,0,0,0,0.00368587777432231,0,0,0,0,0.0328583345917922,0,0,0,0,0,0,-0.0178077844644414,0,0.255389191669454,0,0,0,0.0279523231798716,0,0,0,-0.0857604028458034,0,0,0,0,0,0.120425744707869,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.254217442135005,0,0,0,0,-0.0639020390054847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.197335148872556,0.0982760644652419,0,0.113566732921731,0,0,0.0614767733504031,0,0,0,0,0.0128754978245053,0,0,0.00691779868114403
X1299.HK.EQUITY,0,0,0,0,0,0,0.21839386043424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152613635919689,-0.0799056726761031,0,0,0,0,0,0,0.151096944764799,0,0,0,0,0,0,0.0185105029745783,0,0,0,0,0.0449773296506708,0.177009621398494,0,0,0,0,0.474352529762371,0,0,0.0881304983047505
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787171580318924,0,0,0,0,0,0,-0.0127395687714614,-0.392691571122103,0.694864801677827,0,0,0,0,0.703070416718716,0,0,0,0,0,0,-0.169640223887713,0,0,0.0686913599468697,0,0,0.250505055806394,0.152922653462005,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.00989639565877549,0,0,0,0,0,0,0,0,0,0,0,0,0.212199312463316,0.0385836623968436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250014484520733,0,0,0,0,-0.0132518830978178,0,0,0
