,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.123435948493602,0,0.0481540071906332,0,0,0,0,-0.0158439583824934,0,0,0,0,0,0,0,0,0,0,-0.162470707656399,0,0.0347788791815828,0.641903175328295,0,0.495938836926091,0,-0.285976294474034,-0.140030289735376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00786671161046659
X601318.CH.EQUITY,0,0,0,0,0,0.206238417776125,0,0,0,0,0,0,0.0358794149818553,0,0,0,0.0727313513155678,0,0.0298073329702014,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.151870461789455,0,0.139386917063551,0,0,0,0,0.0716951872196827,0.165212620135962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279945036291108
X601939.CH.EQUITY,0,0.054127719288578,0,0.786576620280564,0,0,0.0049546971704138,0,0,0.0413356480313677,0.0598477187170369,0,-0.0491411861058973,0,0,0,0.0766377728911644,0,0,0,0,0.00408443976663713,0,0,0.0418940336320533,0,0,0,0,0,0,0,0,0,0,0,0.0812765030552954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.890510717984377,0,-0.032288894969554,0,0,-0.0807484054893638,0,0.00231797524977744,0,0,0,0,0,0.018554737442571,0,0,0,0,0,0,0,0.177936750551528,0.0693964761626568,0,0,0,0,0.0310287424935885,0,0,0,0,0,0,0,0,0,-0.0577510982338547,-0.132736245567727,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0275931919263567,0.312161771999929,0,0.262023385103679,0,0,0,0,0,0,0.464720213814129,0,0,0,0,0,-0.0698504613927993,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129605920695927,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.329942585626855,0,0,0,0,0.0590922785699323,0,0,0,0,0,0,0,0.0298546433616226,0.172977603766303,0,0,0,0,0,0,0,0,0,0,0.0452069146152161,0.182062214243676,0.103610550887968,0,0.0147043803650291,0,0,0,0,0,0,0,0,0,0,0,0.0387452949704797,0,0,0.0250279386631553,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685070817184504,0,0,0,0,-0.0537074027236452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715492004540379,0,0,0,0,0.00241961868226116,0,0,0,0,-0.0224808459583289,0,0,0,0,0,0,0,0,0,0,0,-0.133087920564334,0,0.998087504744389,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.269573939205927,0,0,0,0,0,0,0,0,0,0,0,0,0.289545710719329,0,0,0,0.106022715032765,0,0,0,0,0,0.177899398388513,0,0,0,0,0.0223326797343837,0.0316002677039855,0,0,0.0547122749554846,0,0.0381995682267744,0,-0.00213170158121681,0,0,0,0.158957016889433,0.0461618348977876
X5.HK.EQUITY,0,-0.169810418244097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424399431067415,0,0,0,0,0,0,0,0,-0.09697764835998,0,0,0,3.46944695195361e-18,0,0,0,0,0.104938772662344,0,0,0.101070334530938,0,-0.201906036559797,0
X388.HK.EQUITY,0,0,0,0,0.140108449040958,0,0,0,0,0,-0.071619696956639,0,0,0,0,0.0473387214439958,0,-0.00803590923752655,0,0,0.112486940633112,0,0.214868885452694,0,-0.0589241014228103,0.0681655463578886,0,0.203518683961492,0,0,0,-0.0226404184717492,0.22161444297057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178667794908881,0,0,0.340623577752723
