,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.191128414818784,0,0.204922315093806,0,0,0,0,0,0,0,0,0,0,0.100691302636608,0,0,-0.150139265978501,0,0,0,0,0,-0.279455515680767,0,0,0,-0.0775064681325308,-0.16008956834439,0.880300023172354,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.183026154798524,0,0,0,0,0,0.163691881811322,0,0.100087970684876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469565898764138,0,0,0,0,0.251485975465417,0,0,0,0,0.149902986766533,0,0,0,0,0,0,0,0,-0.11735439614042
X601939.CH.EQUITY,0.131572648007135,0,0,0,0.1753419920464,0,0,0,0,0.185026370327235,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.00456564143586093,0,0,0,-0.233252152997766,0,0,0,0,0,0,0.379697114693827,0,0,0.109479203452541,0,0,0,0,0,0.0881718290096377
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.594448302424286,0.33698267213513,0.0926765878603944,0.534504129026721,0,0,0,0.16779116277459,0.26500932025218,0,0,0,0,0,0,0,0,-0.350328039781002,0,0,0,0,0,0.0297884792917965,0,-0.710472104205382,0,0,0,0,0,0,0,-0.402611787322854,0.242177237495008,0,0,0,0,0.403319912396204,0,0,0
X5.HK.EQUITY,-0.064107254368598,-0.073712821532807,0,0,0,0,0,0,0,0,0,0,0,0,0.528365327296464,0,0,0.00873199977971534,0.406507589656036,0,0,0,0,0.06457701996396,0.17559336763142,0,0,0,-0.0796414638108407,-0.112576630580976,-0.0888951699470065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23800645090813,0,0,-0.105821122112065,0,0
X601988.CH.EQUITY,-0.371795893246761,0,0,-0.0244096310864222,0.484796481664782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768458103957005,0,0,-0.0718834172181414,0,0,0,0,-0.555333649278363,0,0,0,0,0,0,0,0,0.117558864202297,-0.0489864511034148,0,0,0.138367493665594,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.104567216425179,0.462279522254355,-0.0432897389498537,0,0,3.46944695195361e-18,0,-0.0997352028437141,0,0.490291167480399,0,0.140107370571404,0,0,0,0,0,0,0,-0.0876722502207047,0,0,0,0,0.284314167902445,0,0,0.0822510139752803,0,0,0.0836499168070514,0,0,-0.310541090025171,0,0,0,0,0,0,0,0.227513970067274,0,0,0.124789884715271,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.109085637205049,0.0143758586223483,0,0,0.13470116272607,0,0,-0.0735999391965092,1.73472347597681e-18,0,0.0271221745204446,0.138888453643317,0,0,0.0607687503544254,0,0,0,0,0,0,0.165586071374711,0,0,0,0,0,0.14511976478375,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.019163611463619,0,0,0,0,0,0,0,0.0385431141414517,0,0.340494229937601,0,0,0,0,0,0,0.0351048717077001,0,0,0,0,0,0,0,0,0,0,-0.00208931089464959,0,0,0,0,0.242905196989286,0.0612723090726036,0,0,0,0,0,0.078204704216191,0,0,0,0,0,0,-0.130289807348172
X601328.CH.EQUITY,0,0,0,0,0,0,0.443802804186686,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0596488533169356,0,0.218135794407069,0.18902344035406,0,0.145670919650994,0,0,0,0,0,0,-0.201127156215342,0,0,-0.0769391928427469,0,0,0,0,0,0.115168691660614,-0.0185997621098738,-8.67361737988404e-19,0,0,0,-0.267236906074627
