,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.115564983891088,0,0.626258478879031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113254396680319,0,-0.0101809924251047,0,0.0143819935459184,0,0,0,0,0,0,0.0767106662275019,-0.0224150674731077,-0.00408354179378805,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0156800982331073,0,0,0,0.182861245948314,0,0,0,0,0,0.334235737637089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187958128806862,0,0,0.0905867876461676,0,0,0,0,0,0,0,0,0,0,0,0,0.144207134719336
X601939.CH.EQUITY,0,0,0,0,0.266950761620495,0,0,0,0,0.0770195723474923,0.120827260246562,0,0,0.00819554919623174,-0.0120894137642902,0.199007112090479,0,0,0.240646853627459,0,0,0,0,0,0,0,0.0292407993419916,0,0,0,0,0,0,0,0,0,0,0,0.10351520507962,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0186970576654148,0,0,0.252983369864324,0,0,0,0,0.165639747669315,0,0,0,0.23247096466368,0,0,0,0,0,0,0,0,0,0.0247749690517991,0,0,0,0.192822456642684,0,-3.46944695195361e-18,0,0,0,0,0,0.0862783056617275,0,0,0.104486263667103,0,0,0,0
X601288.CH.EQUITY,0.446826364306895,0.0103289978954939,0,0,0,0,0,-0.0244578811131369,0,0,-6.93889390390723e-18,0,0,0.0633419099902264,0,0,0.076146913281883,0,2.77555756156289e-17,0.0932947441671255,0,0,0,0,0,0,0,0,0.0702594632012803,0,0,0,-0.0386799590962002,0,0,0,0,0,0,0,0,0.0564672017388847,-0.0558054507368889,0,0,0,0,0,0,0.271435136926651,-0.0504920111992582
X600036.CH.EQUITY,0.0113750252049153,0.205203740409628,0,0,0,0,0,0,0,0,0,0,0,0.276444831324621,0,0,0,0,0.100034674942646,0,0,0,0,0,0.00780887779885845,0.24871757671167,0,0.0873975753656615,0,0.0733102979224221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0308173749879879,0.1497166177261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627147587706028,0,0.000495631937218334,-0.0719008690831713,0,0,-0.126829891782972,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0771679940887656,0,0,-0.059013071334583,0.934817123024387,0,0
X1299.HK.EQUITY,0,0,-0.146476166038266,0,0,0,0,0,0,0.256195887023335,0,0,0,0,0,0,0,0,0,0,-0.116793349330147,0,0,0,0.182510560679655,0,0.260475062614925,0,0,0,0,0,0,0,0,0,0.0789932910582365,0.0485529587283903,0,0,0,0.0416064686998748,0.115871420501447,0,0.137578111841328,0,0,0.033951455783215,0,0,-0.0602302481266333
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.229908882269382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543535494347554,0,0,0.356208064361595,0.137002867912612,0,0,0,0,0,0,0.0677663569595109,0,0,0,0,0.167082227297633,0,0.341275563175588,0,0,0,0,-0.0660043599337736,0
X388.HK.EQUITY,0,0.0703352697622599,0,0.130469631735291,0,0,0,0.0287939501741848,0,0,0,0,0,0,0,0,0,0,0,0,0.0605641728997073,0.0502480736489331,0,0,0,0,0,0,0,0,0.151969191421327,0,0,0,0,0,0.0608924757986793,0.134094395872526,0.244184266652994,0,-0.234888280103948,0,0,0,0.01768295098236,0,0.316835805945621,0,0,0,0
