,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.0548565452061578,0,0.132179942636323,0.172638924377745,0,0.353258778914209,0,0,0,0,0,0.126718914644651,0,0,0,0,0,0,0,0,0,0.0228987909988794,0,0,0,0,0.107661829353257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.257020246723948,0,0,0,0,0,0,0,0.201872397953917,0,0,0,0,0,0.0860313269243535,0.207099493056006,0,0.218175245355187,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0602639718779314,0,0,0,0,0,0.0451195790401559,0.00639504968076453,0,0,0,0,0,0,0,0.0420205315398121,0,0,0,0,0
X601939.CH.EQUITY,0.269876338278787,0,0,0,0,0,0,0,0,0,0,0,0,0.415293639373553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184533013879743,0,0.109171753548968,0,0,0.0130130178044417,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.344323794982971,0,0.0229105032297635,0,0,0.490812907709268,0,0,0,0,0.00448368700062695,0,0,0,0.0329298312927415,0,0,-0.0236052636766588,0,0,0,0,0.0094983797613931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103701449051209,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.103956020461244,0,0,0,0,0.190984694680468,0,0,0,0,0,0,0,0,0,0.734256586612645,0,0,0,0.16120996019712,0,0,0,0,0,0,0.123718715538097,0,0,0.103434876296635,0,0,0,0,0,-0.222141952194142,-0.126586985349659,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800913293671082,0,0.27101580955856,0,0,0,0.0790232387378553,0,0,0,0.413458886801548,0,0,0,0,0.00356748053584891,0,0,0.0537109690283287,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0113539429307864,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.135629812815608,0,0,0.276184272512047,0,0,0,0,0.143059889048744,0,0,0,0,0,0,0,0,0,0,0.023713986236167,0,0,0.148688510064762,0,0.0571604410280123,0.153259982143609,0,0,0,0,0,0.032261068692133,0,0,0,0,0,0,0,0,0.0379376384616542,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110437588940569,0,0,0,0.151638409152022,0,0,0,0,0.274473557640054,0,0.106119904393534,0,0,0,0,0,0,0.00362247943268713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.389402520305812,0.110858471823055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142271206087116,0,0.154294221856091,0,0,0,0.118547259553854,-0.0300063940556059,0,0,0,0,0.203172550306669,0,0,0,0,0.0782132000076241,-0.0637964498414327,0,0.0143608370990299,0,0,0,0,0.018492252896723,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.204638985496165,0,0,0,0,0,0.219225465862351,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134271713653595,0,0,0,0,0,0,0,0,0.734048743888673,0,0,0,0,0,0.464287483021138,0,-0.206835311314472,0
