,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0383641887620649,0.53684038739791,0,0,3.46944695195361e-18,0.0202103627924253,0,0,0,0.129718645240866,0,0.0891295153309143,0,0,0,0,0,0.0321480992909812,0,0,0,0,0,0.0894577782438025,0,0,0,0,0,0,0,-0.0290819798193708,0,0,-0.048571852828703,0,0,0.0752966173915778,0,0,0,0,0,0,0,-0.00244792727074328,0,0,0.0343419934818825
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00947150878144856,0,0,0,0,0,0,0,0,0.0761737812778134,0,0.307904175620234,0,0,0,0,0,0.11533490926727,0.00162476258695867,0,0,0,0,-0.0234907553644271,0,0,0,0.0590593426233687,0,0,0,0.195349770908606,0.0982402608267258,0,0,0,0,0,0.0239342858491161,0,0.061127721202209,0,0
X601939.CH.EQUITY,0.150989767633137,0,0,0.586301363261735,0,0.0226085967760129,0,0,0,0.00636509787243266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146695742852255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234812048959851
X601288.CH.EQUITY,0.0484072533571181,0.0433480479812635,0.194673702406407,0,0,0,0,0,0,0.123295529467859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168166630732424,0,0,0.207799985129219,0.116500352126784,0,0,0.0106663023487585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.272873671425359,0,0,0,0,0,0.0807875798184993,0,0.477211282041068,0.0870438595732743,0,0,0,0,0,0,0,0,0,0,0,0.319685364983654,0,0,0,0,0.133327824777445,0,0,0,0,0,0,0,0.0207395923211202,0,0,0,-0.289654103642501,-0.119890075294063,-0.134688959756867,0,0.106744144584859
X601988.CH.EQUITY,0.256884932303932,0,0,0,0,0,0,0,0.0820194048923091,0,0,0,0,0.184377916600279,0,0.00446925064229044,0,0,0.0149058066287352,0,0,0.391737952704868,0,0,0,0,0,0,0.0536883978146118,0.0521390707921711,0,0,0,0,0,0,0,0.0543470958967712,0,0,0,0,0,0,0,0,0,0,-0.0302008161809049,0
X600036.CH.EQUITY,0,0,0,0,-0.024337186314349,0,0,0,0.0321254120626076,0,0,0,0,0,0,0,-0.0211299028158995,0,0.0373465900292984,0,0,0,0,0,0.754032207575579,-0.00618372655788731,0,0.0328039466957471,0.103084427937343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654465911334567,0,0.0719968241903967,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.226341389737817,0,0,0,0,0,0,0,0.202473715406156,0,0,0,0,0.063166016417944,0,0,0.0591569733385047,0,0,0,0,0,0,0,-0.0445892515571712,0.0828408037308389,0,0.300605088254569,0,0.200177855594024,0,0,0,0,0,0,0,0,0,0,-0.0808158926405033,0,0,0,0,0
X601628.CH.EQUITY,0,0.21087591488803,0,0,0,0,0.0339274780571153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693785958286837,0,0,0,0,0,0,0,0,0,0,0,0,0.399232727881791,0,0.240415756940044,0,0,0.0269291041562184,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171231379269586,0,0,0,0.115789048246623,0,0,0,0,0,0,0.260402945990289,0,0,0,0,0,0,0,0,0.228197302336729,0,0,0,0,0.0669962867807235,0,0,0,0.00600979699261156,0,-0.00595730438685436,0,0,0,0,0.202637625203985,0,0,0,0,0,0.00228096324174865,0,0,0,0.0288007849172755,0
