,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.534107621172263,0,0.044205330635485,0.0376881198232157,0,0.044474990654969,0,0,0,0,0,0,0,0.0385365517838357,0,0,0.0199727679627869,0.0688453746892709,0,0,0,0,0,0.114207126021879,0,0,0,0,0,0,0.00869584411598666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.344830198284761,0,0,0.146361759794816,0,0.187359719303398,0,0,0,0.0490096017327839,0.0958795285544687,0,0,0,0,0,0,0,0,0,0,0.00105370228935953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603480740424532,0,0,0,0.0109850617992672,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,1.38777878078145e-17,0,0,0,0,0.0792567398794577,0,0,0.0386845026513128,0,0,0,0,0,0,0,0.202450364208862,0.0288185367654904,0,0,0,0,0,0,0.057547831849947,0.0992626311507618,0,0,0,0,0,0,0,0,0,0.129089712661208,0,0,0.315120707869314,0,0,0,0.0328740022966978,0,0.0210267370195107,0,0,0,0
X601288.CH.EQUITY,0.439542559847223,-1.0842021724855e-19,0,0,0,0,0,0,0,0.175062576692222,0,0,0,0,0,0,0,0.127418894784073,0,0,0,0,0,0,0.0563455037577969,0.0425313321934506,0,0,0.0866228357071978,0.117692900728427,0,0,0,0,0,0,0,0,-0.0461275784021288,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.447208358249909,0,0.305888144230264,0,0,0,-0.274104649971391,0,0,0,0,0.579883940760981,-0.166487173196551,-0.168572289389914,0,0,0.100069003809558,0,0,0,0.32894452914937,0,0,0,0.113268762231662,0,-0.154465708871624,0,0,0,0,0.380648746642136,0,0,0,0,0,0,0,0,-0.515569895273157,-0.189908815480905,0,0,-0.0110669336804588
X601988.CH.EQUITY,0.0676762191539513,0.166897437978737,0,0,0.0562585461146532,0,0,0,0.14524241293806,0,0,0,0.116966434378397,0,0.0692629845594169,0,0,0.103269001800038,0,0,0,0,0.368277966227864,0,0,0,0,0,0,0,0,0,0,0,0.0536738803671395,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.100415421917069,0,0,0,0,0,0,0,0.10068170494865,0,0.290792154790866,0,0,0,-0.0546057476812408,0.00587347015339842,0.0966641846173867,0,0,0,0,0,0.35249438440575,0,0,0,0,0.0365141605361123,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347244287366002,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0369289616666384,0,0,-0.0789430543656587,0,0,0,0,0.192646004043213,0,0,0,-0.0161510047270067,0,0,0.269613530797762,0,0,0.0557097368739292,0.0460630891412801,0,0,0,0,0.0375726494095426,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0739029787909524,0,0,0.22938210438916,0,0,0.165310229378973
X601628.CH.EQUITY,0,0,0,0.00611456909750412,1.73472347597681e-18,0,0,0,0,0,0.0250167604403575,0.0143754500905959,0.176627043444486,0,0,0.0257107331702221,0.00454837851740496,0,0,0,0,0,0,0,0,0,0.216191469365996,0,0,0,0,0,0,0,0.242297104950328,0,0,0,0,0,0,0.153494351728921,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0457741719018724,0,0,0,0.0982757601110426,0,0,0,0,0,0.111538107620641,0,0.00519471382306413,0,0,0,0,0,0.179339985257688,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0555657340904889,0,0,0,0,0.0260218653064142,0,0,0.192549609096345,0.251787383178008,0,0,0,0,0,0,0,0,0
