,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.424846691901114,0.0872523101284067,0.0854204143173611,0,0.0253639525647545,0,0,0,0,0,0.0272739284288173,-0.0099415012999141,0,0,0,0.0952713173484973,0.0422514507853248,0,0,0,0,0,0.137975287602615,0,0,0,0,0,0.0241445023679429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0,0.0748891713067325,0,0,0.0753369252866003,0,0,0,0,0,0,0,0.223892479327141,0.0423336020443275,0,0,0,0,0,0,0,0.106211601277325,0,0,0,0,0,0,0.0761005157173541,0,0,0,0,0,0.29916051206726,0,0,0,0.0412113934576219,0,0.0257667631067778,0,0,0,0
X601939.CH.EQUITY,0.468668305709298,0,0,0.180590536162296,0,0.111469772064475,0,0,0,0.016631053631191,0.136106180720083,0,0,0,0,0,0,0,0,0,0,0.00111881334308474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506804706914124,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.445707753649237,0,0,0,0,0,0,0,0,0.214473310998278,0,0,0,0,0,0,0,0.0893742428021848,0,0,0,0,0,0,0.0800967197976433,0.0313909618052395,0,0.0324256665101274,0,0.0823998474037469,0,0,0,0,0,0,0,0,-0.030737031531513,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.407782960409836,0,0.151222367882427,0,0,0,0,0,0,-0.372285919289439,0,0.5842536594927,-0.32976729918593,0,0,0,0.131584995328317,0,0,0,0,0,0,0,0.141395494657303,-0.185419152167397,0,0,0.612070046717322,0,0,-0.0112332660398887,0,0,0,0,0,0,0,0,-0.554554983893375,0,-0.0593134018378945,0,0
X601988.CH.EQUITY,0,0,0.241931710626534,0,0.0581936717066839,0,0,0,0.109271202520002,0,0,0.124401760966404,0.0910927929848177,0,0,0,0,0.0862040307159747,0,0,0,-0.0233147773246065,0.416210903314949,0,0,0,0,0,0,0,0,0,0,0.0127294342420525,0.0315707537936452,0,0,0,0,0,0,0,0,0,0.0243860650045483,0,0,0,0,0
X600036.CH.EQUITY,0,0.0144868479365364,0,0,0,0,0,0,0.0437636512121344,0,0,0,0,-0.00693761575184085,0,0,0,0.024878633301708,0,0,0,0,0,0,0.693326527713274,0,0,0,0,0.116694428468216,0,0.000590897398028443,0,0,2.16840434497101e-19,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328766795628996,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-1.73472347597681e-18,0,0,0.095791096565193,0,0,0,0,0,0,0.135141578200332,0,0.119650439958263
X601628.CH.EQUITY,0,0,0,0,0.0185644555266858,0,0,0,0,0,0.131930982406656,0,0,0,0,0.0210922578677463,0.00725463747396284,0,0,0,0,0,2.77555756156289e-17,0,0,0,0.0704876477947247,0,0,0,0,0,0,0,0.281670484673395,0,0,0,0,0,0.0879296213444916,0.197884333932893,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.155351865477995,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.105850484718766,0,0,0,0,0,0,0,0.0225314327617782,0.0914318964409867,0,0,0,0,0,0.112295704847781,0,0,0,0.06073056315448,0,0,0.0571019879332321,0,-0.0244527402352208,0,0,0,0.168352866303938,0.244336259278131,0,0,0,0,0,0,0,0.019668429137592,0
X601166.CH.EQUITY,0,0,0.248141981453801,0,0,0.128760796755699,0.0434307459183993,0,0.0737151163707446,0,0,0,0,0,0,0,0,0.017933102336398,0,0,0,0,0,0,0.183564862645369,0,0,-0.0342374602951119,0,0,0,0,0,0.0687744873240763,0,0,0,0,0,0,0,0,0,0,0.143838620809602,0,0,0,0,0.00634551381673997
X600000.CH.EQUITY,0,0,0,0,0.00846852284585511,0.0204681151964593,0.154891194498833,0.105416634431376,0,0.0625603737716767,0.0721899068575631,0,0,0,0,0,0,0,0,0,0,0,0.0685658128332627,0,0,0,0,0,0,0,0.102786526830493,0,0,0,0.121990598633376,0,0,0,0,0.0775975767442379,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293091810828622,-0.127362657081511,0.250341583596339,0,0.34997770244083,0.222123682716579,0,0,0,0,0,0,-0.239646739316612,0,0.154766593520958,0,0,0.131742390128814,0,0,0,0.21198146160851,0,0,0.100151154419923,0,-0.00276989689343248,0,0,0.167968202618797,-1.0842021724855e-19,-0.209248370198452,0,0,-0.0263685991876032,0
X16.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,-0.172780679690087,0,0,0,-0.0499430026579617,0,0,0,0,0,0,0.142179209228625,-0.164202416178007,0,0,0,0,0,0,0.0197198802149893,0.0759776684492958,0.115509672885477,0.250618888865029,0.117639846208881,0,0,0,0.282532500864698,-0.025571988688466,0,0,0,0,0,0,0,0.0520711630337285,0.255555665153863,0,0,0,0
X601319.CH.EQUITY,0,-0.0485756518469482,0,0,0,0,0,-0.477178349751228,0,0,0,0.106108184153484,0,0,0,0,0,0,0,0,0,0,0,0.416089718399214,0,0,0,0.0632954499139364,-0.187383386182537,0.152141311913924,0,0.0192009112606346,0,0,0,0.0683229488482401,0.388497664910481,0,0,0,0,0,0,0,0,0,0,0,0.156303027057992,0.120997187875991
X000002.CH.EQUITY,0,0,0,0,-0.0318043840708043,0,0,0,0,0,0,0,0,0,0,0,-0.0664227443139589,0.00975683690159519,0,-0.0398875938150788,0,0,0,0,0,0.101829089828269,0,0,0.141234562683602,0,0.07379124018399,0.09463732955192,0,0.733610358157931,0,0,0,0,0.118089055800696,0,0,0,0,0,0.0236390419747448,0,0,0,0,0.0154721976492458
X2388.HK.EQUITY,0,0,0,0,0.0712677940762611,0,0,0.0216286049527861,0,0,0,0,0.0462462825381612,0,0,0,0,0,0.0570308346881067,0,0,0.00461273458612535,0,0,0,0.173218584645046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435904361008655,0
X601601.CH.EQUITY,0.121180203040225,0.139179493182592,0,0,0,0,0.113810158595269,0,0.0611240540438728,0,0,0,0,0,0,0,0,0,0.0559538786801045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711902634390593,0.0264358208737623,0,0,0,0,0,0,0,0,0,0,0,0.340759685274591,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.471829991036761,0,0,0,0.116879111969195,0,-0.102174357709537,0,0.0330913264881835,0,0,0.05017377260905,0,0,0,0,0,0.0861186530027051,0,0.150248474885289,0,0.0561193399875495,-0.012442636386287,0.0604523749890656,0,0,1.38777878078145e-17,-0.000709278458988197,0,0,0,0,0,0,0,0,0,0.0825091555313561,0,0,0,0
X267.HK.EQUITY,0,0,-0.529131741828476,0,0,0,0,0,0,0,0,0,0.091341050663623,0.126337867804953,0,0,0.37812211392626,0,0,0,0,0.46497541516753,0,0,0.21633966274013,0,0,0,0,0.286226990159619,0,0.106416033515526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410518905352398,0.325164217269528
