,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.106811881199771,0,0.253993513186314,0,0.155119900388244,0,0,-0.0489778717237298,0,0,0,0,0,0,0,0,0,0,0,0.133938655812551,0,0,0,0,0,0,0,0,0,0,0,0.0535092963431166,0,0,0,0,0.0490721298091371,0,0,0,0,0,0,0,0,0.211341232993569,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0151559176252759,0.140689592481359,0,0.0333307298692837,0,0,0.134167886767166,0,0,0,0,0.258702895999557,0.274590298073261,0,0,0,0,0,0,0,-0.0334228038728103,0,0,0,0.081813402246278,0,0,0,0,0,0.0330811237930001,0,0,0,0,0,0.00822771623442333,0,0,0,0,0,0,0.0852703435229344
X601939.CH.EQUITY,0,0,0,0,0.243764685588807,0,0.155845673010392,0,0,0,0.179532395952081,0,-0.0255872158868796,0,0,0,0,0,0,0,0.0914494819269446,0,0.51992351426281,-0.17493364029331,0,-0.0689457820919552,0,0,0,0,0.0958891408180952,0,0,0,0,0,0,-0.04538582255603,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0385173616389531,0,0,0,0.0987216175850199,0,0,0,0,0,0,0,0.263546074191872,0,0,0,0,0,0.0546596195864326,0,-0.204263371475162,-2.16840434497101e-19,0,0,0,0,0.0450364704450489,0,0.249426424347977,0.398271045687785,0,0,0,-0.0300917786085733,0,0,0,0,0,0,0,0.114870286832634,0,0,0,0.0436693163434176
X601288.CH.EQUITY,0.103038319271766,0,0.111602963656821,0,0,0,0.0771050006865099,-0.062957726214044,0,0,0,0,0,0,0,0.169125252900156,0,0.10494119572738,0,0,0,0,0.226242079361865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764574812809358,0,0.073748363129098,0,0,0,0,-0.0790598739777546,0,0
X600036.CH.EQUITY,0,0.189427938691692,0,0.0443294527360865,0,0,0.111905155191034,0.0360077182732124,0,0,0,0,0,0.179693503188893,0,0,0,0,0,0,0,0,0,0,0.3644920356676,0,0,0.0448103416753485,0,0,0.0447538276737324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431668340892005,0,0,0,0.0272485882425113
X601988.CH.EQUITY,6.93889390390723e-18,0.0228101485101914,0,0,0.232241667374722,0.411625643084287,0,0,0,0,0,0,0,0.0477247924947347,0,0.217688388425041,0,0,0,0,0.113792560408062,0,0,0,0,0,0,-0.0650312933852263,0,0,0,0.0442736228653225,0,0,-0.0529150621636459,0,0,0,0,0,0,0,-0.133185969954031,0,0,0,0.022162159656044,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.147607308028588,0.044991169488293,0,0,0,0.357118786745796,0,0,0,0,0,0,0.114259341229365,0,0,0,-0.0592901138656024,0,0,0,0,0,0.336481901231038,0.144919473309262,0.0599056574855996,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0805791195964186,0.0205929084757882,0,0,-0.000175942967307691,0,0,0,6.93889390390723e-18,0,-0.0122474222692334
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0454010476074233,0,0,0,0,0,0,0,0,0.0867610408926954,0,0,0,0,0.555914897400788,0.0222521877582331,0,0.124733294208702,0,0,0,0,0,0,0,0,0,0,0,0.18812567112603,-0.0252636891425771,0.149586354048363,0,0,0,0.115765248672387,0,0.140355068083522,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0220210639641941,0,0,0,0,0,0.153111692446709,0,0,-0.121795577999242,0,0,0,0,0,0,0.427656303458634,-0.082522941156311,0.132288500949246,0.00539206363752531,0.0442453094871219,0,0,0.295866811808526,0,0,-0.177501010262487,0.387053038714448,0,0,0,0.112517105816141,0,0.178069811715549,0,0,0,-0.319870812417716,0,0.00176109245783565,0,0,0,0
