,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.125779204039167,0.0348428462930985,0.232596982138086,0.014826386856197,0.0847685487681592,0,0,0,0,0,0,0,0,0.0939155867375921,0,0,0.188565044075599,0,0,0,0,-0.0820175098880871,0,0,0,0,0,0.0431557786409985,0,0,0,0,0,0,0,0,0,0,0,0.121075796600795,0,0,0.0282535733666472,0,0.0183636261236264,0,0.0715585184074551,0.136723091029368,0
X601318.CH.EQUITY,0,0,0,0.0649710638535578,0,0,0,0.00438863174622475,0.128718876185468,0,0,0.0797505602615276,0.109981010040849,0,0,0,6.93889390390723e-18,0,0.118536398104056,0,0.215836478258121,0.0651689692313292,0,0,0,0,0,0,0,0.0478792268481593,0.101173200892261,0,0,0,0,0,0.015700232617468,0,0,0,0,0,0,0,0,0.0850409874678577,0,0,0,0,0.112292438506254
X601939.CH.EQUITY,0,0,0,0,0.354335865091089,0,0,0,0,0,1.73472347597681e-18,0.225175309241449,0,0,0.0109168420354476,0,0,0.142073215276165,0,0.068917483002261,0,-0.107011391958436,0,0,0.250950408625688,0.233501264131371,-0.0613422515883862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00840675200063236,0,0,0,0.0382640356460296
X600036.CH.EQUITY,0,0.115150861103735,0,0,0,0.0114166169254685,0,0.166723973437198,0,0,0,0,0.149540040642306,0,0,0,0,0,0,0,0,0,0.25001030894075,0.00783563646869775,0,0,0,0.0111048333820078,0,0.0554820528958892,0,0,0,0,0,0,0.00822153947767755,0,0,0,0.0850904574929063,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.211302595553379,0,0,0,0,0.0219429802196851,0,0.376113867324042,0,0,0,-4.33680868994202e-19,0,0,-0.0217214259442833,0.074506271809258,0,0,0,0,0,0,0,0,0,0,0,0,0.172028456401178,0,0,0,0,0,0,0,0,0,0,0,0,0.00673192470151674,0,0,0,0.127892453606331,0,0.0621634120176528,0,0,-0.0868206386770557
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0959381609522739,0.074140858746778,0,0,0,0,0,0.169198487665153,0,0,0,0,0.139195779574038,-0.136326618267697,0,0,0,0,0,0,0.00510304409464424,-0.0235730237529369,0.202621339515511,0,0,0,0.569194327883183,0,0,0,0,-0.0301557527235438,0.153375404167704,0,0,0,0,0,0,0,0,0.122169533689634
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.136051404081083,4.33680868994202e-19,0,0,0,0,0,0,0,0.0307656084277514,0,0,0,0,0,0,0.106956410072493,0,-0.239131670348641,0,0,0,0,0,0,0,0.00929063873454885,0,0.0889153008289782,0,0.261788204884557,0.137957118246173,0.0666364894854213,0.0524525814558529,0.0822287345149516,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.092806584815087,0.106108893166162,0.166150370115378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230460351816014,0,0,0,0.21103778271002,0,0.0440941706414418,0,0.331398884685461,-0.0298347630460784,0,0,0.142527495269842,-0.0742557754277687,0,0,0,0,0,0,0,0.0902065774997074,0,0,0,0,0,0.0287107184538899,0,0,0,0,0
X5.HK.EQUITY,0,0.111623502303819,0,0,0,0,0,0.213854458314352,0,-0.0487524330233868,0.0630295738640339,0,0,0,0,0,0,0,0,0,0.0881796053101681,0,0,0.126021976213718,0,0,0.20435469383867,0,0,0.0376299427881701,0,0,0,0,0,0,0,0,0.180137375483115,-0.116682574515902,0,0.14479224530874,0,0,0.105179568228346,0,0,0.0695061790617968,0,0,0
X601166.CH.EQUITY,0,0,0.0336037711805237,0.101200571417747,0,0,0,0,0,0,0,0.0325847687395743,0.0871288232734335,0,0.0510092745892325,0,0,0,0,0,0,0,0.165957614428639,0,0,0,0,0,0.362184999343681,0,0,0,0,0,0,0.0254673738025395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
