,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.277869469050163,0,0.0753720753356278,-0.0165379052344608,0,0.375540639717212,0,0,0,0.0984842356612811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112092922378674,0.00383203797861499,0.00383797526680516,0.0372465408935624,0,0,0,0,0,0,0,0,0.126066570684556,0,0,-0.0164238415557156,0,0,0,0,0,0,-0.0186884346622438,0,0,0
X601318.CH.EQUITY,0,0,0.245527791084866,0,0,0,0,0,0.154214913713134,0,0,0,0.0689171828675511,0,0.0704980397113663,0,0,0,0,0,0.128332098947904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869070425365216,0,0,0,0,0,0,0,0,0,0,0,0,0.0895577580403391
X601939.CH.EQUITY,0.40016687397691,0.317931537349688,0,0,0,0,0,0.226425431762161,0,0,0,0,0,0,0,0.139391381009164,0,0,0.0285102812070384,0,0,-0.230256737123504,0,0,0,0,0,0,0,0.00437936978698466,0,0,0.0846157944553578,0,0,0,0,0,0,0,0,-0.237267434802681,0,0,0,0,0,0,0,0.167328336090217,0.010836203592031
X601288.CH.EQUITY,0,0,0.0193057977122623,0,0,0.111249090958988,0,0.465573190214569,0,0,-0.0720353844169032,0.116206276079725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070273445652549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643174267996411,0.0428484824165902,0.0356575156032845,-0.0352078121785171
X600036.CH.EQUITY,0,0.108357634954932,0,0,0,0.0713666462013213,0.110594742630351,0.0586413544009923,0,0,0,-0.0781880040030088,0.18003428117538,0,0,0.068132087289264,0,0,0.0458034849062969,0.0548103424799638,0,0,0.0017790533521813,0,0,0.198550202487541,0.260299103660553,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.197221044756857,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0644241798547042,-0.00923650036886835,0,0,0,0,0,0,0,0,0,0,-0.198096186090048,0,0,6.93889390390723e-18,0,0,0.078596104899832,0,0,0.0503905307367445,0,0,0,0,0,0,0,0,0.0176032380802294,0.657891743909202,0,0,0,0,0,0,0,0,0,0,0,-0.00746622504413944,0.108659778790627,0,0,0.224712779408626
X1299.HK.EQUITY,0,0,-0.187564038192621,0,0.0322948901702536,0,0,0,0,0,0.245235062195536,0,0,0,0.207166334262651,0,0,0,0,0.149295980368221,0,0,0.0754381024274143,0,0,0,0,0,0,0,0.0385998072609771,0,0.0596518906698905,0,0,0,0,0,0.0452846077501914,0,0.0743636572912336,0.138741624574435,0.175677457542156,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0749358637322224,0.485880333331473,0.130690092200821,0,0,0,0,-0.00927754993914847,0,0,0.243124063530487,0,0,0,0.0497644092846235,0,0,0,0,0,0.0494578052221365,0,0,0,0,0,0,0,0.0497331707067318,0,0,0,0,0,0.0229128796646637,0,0,0,0,0,0.0336082810202573,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.106405518275329,8.67361737988404e-19,0,0,0,0,0,0,0,0.00184805267964995,0,0,-0.0328721240718473,0,0,0,0,0,0,0.227669322594102,0,0.192638744739492,0.12876924510397,0,0,0,0,0,0,0,0,0.0638144939517057,0,0,0,0,0,0.160113720752339,-0.0810883279038271,0,0.0557412342479989,0.306537298636939,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.297039574164769,0.013440843973209,0,0,0,0,0,0.0951099074106247,0.11835170331051,0,0.00424567296476842,0,0,0,0,-0.0166986325418821,0,0,0,0,0,0,0.0985887255120082,0,0.0566287795362403,0.342625126090885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102335013722568,0,0,-0.0945653422389804
