,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.550711580379419,0,0,0,0,0,0,0,0.0983368770729283,0,0,0,0.142271391732399,0,0.134908404492352,0,0,0,0,0,0,0,0.000982626698176165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047210757221117,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.106433330293589,0.310365968457304,0,0,0,0,0,0,0,0.262622082417913,0,0,0.0869524190972494,0.0598329438993957,0,2.71050543121376e-20,0,0.00343019902372335,0.0949107162011864,0,0,0,0,0,0,0,0,0.00916588189324274,0,0,0,0,0.0308397121201988,0,0.0104528911129093,0,0,0,0,0,0.0158714013647516,0,0
X601939.CH.EQUITY,0.031249825693928,0,0,0.605381737930963,0,0.0663909743954179,0,0,0,0.116783938728239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419010583518966,0,0,0,0,0,0,0,0.122296805287876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.174173912495183,0.153691255605957,0,0.369214849718648,0,0,0.0532339410069166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196807936226528,0,0,0,0,0,0.110826398044623,0.00304555249093571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.144130670533741,0,0.353670322261522,0,0.0756220663314403,0.031295788816716,0,0,0,0,0,0,0,-0.0182157110469305,0,0,0,0,0,0,0.0108908932288085,0,0,-0.159267759283442,0,0,0,0,0,0,0,0.115388508463537,0,0,0.260730737624129,0,0,0,0,0,0,-0.0991578176423104,0,0.0475914532982719,0
X601988.CH.EQUITY,0,0,0.240657930353086,0,0.185823955453963,0,0,0.0968802779299324,0,0,0,0,0,0,0,0.158122915541361,0,0,-0.0568658545665735,0,-0.224298722095198,0,0,0,0.204584918596306,0,0,0,0,0,0,-0.127757374481017,0,0.028675770623548,0,0,0,0,0,0,0,0.0572059216696325,0,0,0,0,0,0,-0.0155542018060991,0
X600036.CH.EQUITY,0,0.120886329627278,0,0,0,0,0,0,0,0.421895454502874,0,0,0,0,0,0,0.153619092274332,0.0593361387364763,0,-0.12985664852391,0,0,0,0,0.0759199869412506,0,0,0,0,0,0.214280108696435,0,-0.0380299837213378,0,0,0,0,0,-0.0692001298790642,-0.165546311314384,0,0.124602474721331,0,0,0.198827010500858,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.196177984806308,0,0,0,0,0,0,0,0,0,0.0109500756798291,0,0,0.138220907160438,0,0,0.0759099478587665,0,0,0,0,0.0231957115821512,0,0,0.0470715882246939,0,0.0995601241330912,0,0,0,0,0,0.46340766704884,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0309246144642601,0,0,0,0,0,0,0,0.13289308619778,0,0,0,0,0.404387484101015,0,0,0,0,0,0,0,0.00348982336994148,0,0,0,0,0,0,0,0,0,0.0668319419008249,0,0,0.180054016827211,0,0,0.185611363891508,0,0,0.0733975497096096,0.0478420794719948,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.207957523873944,0,0,0,0.417754348671538,0,0,0,0,-0.0416040702953769,0.499198603438671,0,0,0,0,0,0,0,0.0471365377385328,0.147595570841672,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0366865480346723,-0.0484251241758266,0,0,0,0,0,0,0,-0.116766655823861,0,0,0,-0.122247423808559,0,0,0,0
