,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0408042504858209,0,0,0.353144224728431,0,0,0,-1.38777878078145e-17,0,0.113272060053073,0,0,0.221878293848842,0,0,0,0,0.106917041710959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30828179871596,0,0,0,0,0,0,-0.0426051178030558,0,0,0.068826198760571
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.141480331682252,0,0,0,0,0,0,0,0.0384007365437677,0,0.0707816838019153,0,0.0517154087291653,0,0,0,0,0.122169885057459,0,0.0508556091347616,0,0,0,0,0,0,0,0.24909112012985,0,0,0,0.232077007412554,0,0.00658760274344609,0,0,0.0338522337290218,0,0,0,0,-0.0128970870604318
X601939.CH.EQUITY,0.250018092595758,0,0,0,0,0,0,0,0,0.0429114147919849,3.46944695195361e-18,0,0,0,0,-0.00824391985334537,0,0,0,0,0,0,0.060047535098072,0,0,0,-0.156452918570909,0,0,0,0,0,-0.00267905797938337,0,0,0,0,0.0431134055564862,0,0.069899449205131,0.501036821063131,0,0,0,0,0,0,0,0,0.12491085786333
X601288.CH.EQUITY,0,0,0,0,-0.169128782738755,0,-0.00962633784518774,0,0,0,0.432464386695926,0,0,0,0.359282519877774,-0.118703299655745,0,0,0,-0.152703819958083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169320273680498,0,0,0.0463916280633166,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135540687935917,0.40362071538212,0,0,0,0,0,0,0,0.182254902143149,0,0,0,0,0,0,0,0.0608157589774541,0,0,1.73472347597681e-18,0.0351142331771634,-0.133451927504856,0,0,0,0,0,0,0,0,0,0.0692507401966385,0,0.15851010155273,0,0,0,0,0,-0.171521429083482,0,0,0.118244017453706,0
X601988.CH.EQUITY,0,0,0,0,0.241379154412434,0,0.0211028301768735,0,0.0115794532787457,0,0.131679569678541,0,0,0,0.141091310784363,0,0,0.0190341717709121,0,0,0,0,0,0,0,0,0,0,0,0,-0.233695045138204,0,0.229021169110368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00901537046283022,0
X1299.HK.EQUITY,0,0,0,0,0.284773518791178,0,0,0,0,0,0,0,0,0,0,0,0,0.129050644663261,0,0,0.0601946154418853,0,0,0,0,0.0682741749264652,0,0.120637302544002,0,0.0946062436591797,0,0,0,0,0,0,0,0.31133089663602,0,0,0,0,0,-0.202483451968108,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.115559086786121,0,0,0,0,0,0,0,0.375651028105935,0,0,0,0,0,0.111911986187278,0,0,0,0.27809981851909,0,0,0,0,0,0,0,0,0.166735415380878,0,0,0,0,-0.124545313881977,0,0,-0.148458739555816,-0.159665325050068,0,-0.0852324810171833,0,0,0,0.265910399681729,0,0,0,0,0,0.0158146809495092
X601628.CH.EQUITY,0,0.181414858771571,0.0166011976547827,0.0831044512789919,0,0,0,0,0,0,0,0,0,0,0,0,0.212998193644576,0,0,0,0,0,0,0,0.0389195646847712,0,0,0,0,0,0,0,0,0,0.229306187400509,0.0192352925623409,0,0,0,0,0,0.0970762940012218,0,0.0930516463309144,0.112904177768903,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0676241905265544,0,0,0,0,0.758054185096273,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0991161434079797,0,0,0,0.0170655601794463,0,0,0,0,0,0,0,0,0,0.0285054249287453,0,0,0,0,0,0,0,0,0,0.00914126311277852,0,-0.158234728640124,0,-0.0409978808242716,0,3.46944695195361e-18
