,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.149656689850059,0,0,0,0,0,0,0,0,0,0,-0.115498356600826,0,0.486174638907702,0.71227152984126,0.0417535529199007,0,0,-0.122886570390048,0,0,-0.0921399920213931,0,0.0844058850959459,0,0,0,0,-0.124080308044251,0,0,-0.34184691457266,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.165165646413426,0,0,0,0,0,0,0,0,0.0831053502635067,0,0,0,0.31275372742137,0,0,0,0,0,0,0,0,0,0.115613342646988,0,0,0,0,0,0,0,0.111175473573299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143111799940846
X601939.CH.EQUITY,0,0,0,0.819839906036802,0.0238805536124835,0.0159321084379828,0,0,0,0,0,0,0,0,0,0.000668935611299061,0,0,0,0.0593377928975964,0,0,0,0,0,0,0,0,0,0,0,0.0164161199983356,0.0456723186239496,0,0,0,0.00528990415342527,0,0,0,0,0,0,0,0.0671247482922856,0,0,0,0.0229480128058549,0,0
X601288.CH.EQUITY,0,0,0.878433434533495,0,0.0717301001876329,0,-0.088644273142807,0,0,0,0,0,0.0146087831048195,0,0,0,0.057200138354016,0.115485123422742,0,0,0,0,0,0,-0.0907576908464428,0,0.0184028787309235,0,0,0,0.0126237092328223,0,0,0,0,0,0,-0.143883330436243,0,0,-0.0040768110028377,0,0,0,0,0,0,0,-0.00580710413703006,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.10634225046001,0,0,0,0,0,0,1.19742672566425,0,0,0,0,-0.130016783804703,0,0,0,0,0.0490515463049859,0,0,0.0802633901042591,0,0,0,0,0,-0.234984949595675,0,0,-0.268027524643896,0,0,0,0,0,0.0363087842392733,0,0.0875426329278366,0,0,0,0,0,0,0.183246786209133
X600036.CH.EQUITY,0,0,0.375421962956766,0,0,0,0,0,0.0168319446373066,0,0,0,0,0,0,0.144304524714588,0,0,0,0,0,0,0,0,0,0,0.156695803711952,0,0,0,0,0,0.225372006536728,0,0,0,0,0,0,0,0,0,0,0.0413502345610363,-0.00144881809498575,0.0337423066409741,0,0,0,0.0166483964326233,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0271484425415151,0,-0.0120479972136892,0.817430290777709,0,0,0,0,0,0,0,0,0,0.145992329201094,-0.0207957564343881,0,0,0,0,0,0,0,-0.060752380071292,0,0,0,0,0,0.0411964759128266,-0.0367640284490968,0,0,-0.0541917569586773,0,0,0,0.108718984863772,0.0769341257528997,0,0,0.0333001068087256,0,0.135377096346175
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0815880347319471,-0.0466040206156133,0.131203760326096,0,0,0,0,0,0,0,0,0.139965549754524,0,0,-0.208789957782619,0,0,0,0,0,0.137080428538452,0.338617503564725,0,0,0,0,0,0,0,0,0,0,0,0.0744197723226115,0,0,0.447081646531221,0,0,0,0.108574848610565,0.136560110597783
X5.HK.EQUITY,0,0,0,0,0,0,-0.0732399186675037,0,0,0,0,0,0,0,0,0,0.335507289680489,0,0,0,0,0,0.0883571226669219,-0.139867982561469,0,0.356805955965293,0.194793067437485,0,0.0177439532235765,0.101942585096924,0,0,0,0,0,0,0,0,0,-0.0987987074099357,0,0.0274219616036008,0,0,-0.119272279655145,0,0,0,0,0,-0.231296721740264
X388.HK.EQUITY,0,0,0,0,0,0,0.215732245506027,0,0,0,0,0,0,0,0,0,0,0,0,-0.21456790233402,0,0,0,0,0.354533015665353,0,0,0.0659831332484867,0.123658481882653,0,0.0238010656271706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165371562819129,0.0420142125277306,0,0,0.0612783549328729,-0.263987951912691,0
