,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.186833150532715,0,0,0.255178495775958,0,0,-0.0681348222824405,0,0.257109704295098,0,0,0,0,-0.0653180552884359,0,0,-0.0352952490175584,0,0,0,0,0,0,0,0,0.0787784088316356,-0.0885663348332762,0,0,0,0,0,0,0,0,0,0.0464887833791652,0,0,0,0,0,0,-0.0615529001703012,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.179235200858514,0,0.0816709680442923,0,0.313235398774025,0,0,0,-0.0427978175832356,0.00208210513263505,0,0,0,0,0,0,0,0,0,0,0.0826866807145023,0,0,0,0,0,0,-0.274303720803591,0.260872551624656,0,0,0.20875880199669,0,0,0,0,0,-0.00959671161281477,0
X601939.CH.EQUITY,0.154951460852364,0,0,0,0,0,0,0,0,0,0,0,0,0.0295713673812127,0,0,0,0,0,0.320364797410058,0.138160402011177,0,0,0,0,0,0,0.103569164523249,0,0,0,0,0,0,0,0,0,0,0.17499800472154,0,0,0,0,0.0434590077584472,0,0,0,0,0,0
X601288.CH.EQUITY,0.337436134547043,0.0388728326139818,0.00441372294359538,0,0.0728280672017711,0,0,0,0.113296941284502,0,0,0,0,0,0,0,0,0,0,0,0.0666755927349207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752147062408602,0,0,0.174831783291137,0.068728244938402,0,0,0.168419530088982,0,0,0,0,0.147177612335903,0,0
X5.HK.EQUITY,0,-0.180230036507667,0,0.422745733372802,0,0,0,-0.182970217035047,0,0,0,0,0,0,0,0,0,0,0,0.112591017959387,0,0,0.506741333884018,0,0,0,-0.0743826943060308,0,0,0,0,0,0,0,0,-0.154639798973864,0,0,0,0,0,0.125669016941675,0,0,0,0,-0.0431201280958654,-0.150529634736142,0,0
X601988.CH.EQUITY,-6.93889390390723e-18,0,0.0118742734131092,0.28698110344515,0,0,0,0,0.057471478200217,0.12813751646251,0.403624821241956,0,0,0,0,0,0,0,0,0,0,0,0,0.0160374085239194,0,0,0.0643227763110765,-0.0804060022167267,0,0,0,0,-0.149647928279867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263535701845359,0,-3.46944695195361e-18,0.174489807556653
X600036.CH.EQUITY,0,0.346052062113035,0,0,0,0,0,0,-0.0409767804981745,0,0,0.000212714261539846,0,0.150007907832456,0,0,0,0,0.16128447795063,0,0,0,0.125461618303736,0,0,0,-0.0152107478129173,0,0,-0.0155332499859444,0,0.249902957522947,0,0,0,0,0.0551109199653369,0,0,-6.93889390390723e-18,0.137152216957545,0.135268054579469,0,0,0,0,0.00248632504251611,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0696567925589786,0,0,0,0,0,0,-0.0826115182364286,0,0,0,0,0.154832016088159,0,0.123160033344299,0.108389080651964,0.124095505825864,0,0,0,0,0,0.230943033219076,0,0,0,0.0666439748322364,0,0,0,0,0,0,0,0,0,0,0,0,0.0908449500637183,0,0,0,0
X601628.CH.EQUITY,0,0.0832037695945358,0,0.502628132078198,0,0,0,0,0,0,0,0,0.0208026362465495,0,0,0,0,0,0,0,0,0.0538029571935465,0,0,0,0,0,0,0,0,0,-0.0380972813256931,0,0,0.144702484815813,0,0,0,0,0,0,0.0220350786443881,0,0,0,0,0,0,0,0.0836060834646227
X601166.CH.EQUITY,0,0,0,0,0,0.211754344963801,0.0457696380703871,0,0,0,0,0,0,0,0,0.25452305360101,0,0,0,0,0,0,0,0,0,0,0.187959111418565,0,0,0,0,0.387361848636014,0,0,0.107986616676947,-0.0290069340782734,0,0,0,0,0,0,-0.0882977529834709,0,0,0,0,0,0,-0.1667104549042
