,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.0954535790353721,0,0.402450994505298,0,0,-1.73472347597681e-18,0,-0.00950463354372104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029462252723838,0,0,0,0,0,0.0526478757464788,0,0,0,0.188971395354843,0,0,0,0,0,0,0,0,0,0.0751958187102295,0.249758551076631,0.0405614333877422,0
X601318.CH.EQUITY,0,0,0,0.0284263123726816,0,0,0,0.0603559619988408,0.109560910616129,0,0,0,0,0.0543790758900218,0,0,0,0,0.260146795521508,0,0.215281315563523,0,0,0.0242294699460228,0,0.138832562059295,0,0.083947295447081,0,0,0,0,0,0.0261585357777905,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.106691973394984
X601939.CH.EQUITY,0,0,0,0,0.395843153894314,0,0,0.0883606131957498,0,0,-0.0904602889620296,0,0,0,0.0127082706716062,0,0,0,0,0.0181516126630083,0,0,0,-0.157704170387752,0.359749520767916,-0.085712936854389,0.166799515091015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154537443349042
X600036.CH.EQUITY,0,0.188933156308418,0,0,0,0.0716297793367004,0,0.0934130084455884,0,0,0,0,0,0.216942620619161,0,0,0,0,0,0,0,0.0322817249754588,0,0,0,0,0,0,0.333292271017937,0.108351009213054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191005029803262
X601288.CH.EQUITY,0.242833859960582,0,0.0631464665618687,0,0,0,-0.0180489059708158,0.0800037106245066,0.0801879475848454,0,0,-0.0392915140561448,0,0,-0.0648865037629079,0.23315010252401,0.04244170880941,0,0,0,0,0,0,0,0.13388176379152,0,0,0,0,0,0,0,0,0,0,0,-0.071668006300971,0,0,0,0,0,0,0,0,0.21050518378219,0,0,0,0,0
X601628.CH.EQUITY,0.105788837922061,0,0,0,0,0,0,0,0,0,0.0110844511258486,0,0,0,0,-0.0459048020619183,0.198035465091029,0,0,0,0,0,0,-0.0544981064997325,0,0.0434961399072969,0,0,-0.107335734239107,0,0,0.0269871251437712,0.203013717102603,0,0,0.0833828534415851,0,0.556552856202768,0,-0.041529578913527,0,0.0761411835176854,0.0123863327230287,0,0,0,0,0,0,0,0.0212310167441192
X1299.HK.EQUITY,0,0,-0.210538019683447,0,0,0,0,0,0.0158471894627141,0,0.166635159459519,-0.0402222592289726,0,-0.0596399316385789,-0.0454461003202276,0,0,0.117486725813953,0,-0.00805958311341647,0,0,0.183218791125747,0,0,0,0,0,0,-0.0379287960915382,0,0,0,0,0,0,-0.0476402037210409,0,0.145731506504407,0.184238641268903,0,0.105086432720044,0.171699702195228,0.212488280626886,0,0,0,0.0198148487480564,0,0,0
X601988.CH.EQUITY,0.15662646012033,0.00701666507448404,0.0196892807004662,0.344590186857437,0.10882810113288,0,0,0,0,0,0,0,0,0.0115241188930611,0,0.16381351606646,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0856082720258813,0,0,0,0,-0.133830761184088,0.249496059935679,0,0,0,0,-0.084188819421457,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.112690214635168,0,0,0,0,0,0,0,0,0,0,0,0,0.00435674399419389,0,0,0,0,0.111239004632178,0,1.73472347597681e-18,0.152683592431089,0.0379174079860652,0,0,0.0281723473119947,0,0,0,0,0,0,0,0,0,0,0,0.283189538306473,0,-0.0501636695912101,0.261551408700615,0.184812888278121,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.108268878812574,0,0,0,0,0.0920690224931316,0,0,0,0.0573263154320517,0,0.0665554070423534,0,0.0157773775250012,0,0,0.309861911924609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988578136479204,0,0,0,0,-0.096650092817023,0,0,0,0,0,-0.0575954548952621,-0.0731069620527894,0,0.113969735229332,0,0,0
X388.HK.EQUITY,0,0,-0.193712518343065,0,0,0,0.161393547590662,0,0,4.33680868994202e-19,0,0,0,0.024237844699552,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.111095512814996,0,0.407805264110037,0,0,0,0,0,0,0.017256484765851,0,0,0,0,0,0,0,0.273549497061234,0.0278641205570036,0,0,0.164424433196047,-0.0459701987358683,0,0,0,0,0
