,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.42843261682227,0,0,0,0,0,0.00289661931543061,0,0,0,0,0.361317026690007,0,0,0,0,-0.045187461986868,0,0,0,0,0,0,0,0,0.0745458514873261,0,0,0,0,0,0,0,0.00135200675764862,0,0,0,0,0,0,0,0,0.00535657498756311,0,0.114164513117087,8.67361737988404e-19,0,0
X601939.CH.EQUITY,0.319968822246914,0,0,0,0,0,0,0,0,0,0,0,0,0.504586995401214,0.0502451027286241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733163467787123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202613272080246,0.0631117013630804,0,0,0,0,0,0,0.0292572198437394,0,0,0,0.00452298071987942,0.00860177736763848,0,0,0,0,0,0.0242130967761248,0,0,0,0,0,0,0,0.499215330276858,0,0,0,0,0,0,0,0,0.0432353289832013,0
X601288.CH.EQUITY,0.359089304243509,0,0,0,0.397293560482665,0,0,0,0,0,0.0538649466591304,0.00818010348101197,0,0,0.0360632950700224,0.0772972319970633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173481495536171,0,0,0,0,0,0,0,0,0,0,0,0.0164151611448273,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177780371976248,0,0,0,0,0,0,0.240413727046626,0,0,0.0938198162387539,0,0,0,0,0,0,0,0.0235816929044021,0,0,0,0.102394412995335,0,0,0,0.0747090075081545,0,0,0,0,0.102887386438156,0,0,0,0,0,0,0.0654330568175764,0,0,0,0.0494533146132702,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.15629666101993,0,0,0.132777273068406,0,0,0,0.587868843751007,0,0,0,0,0,0.549892659676338,0,-0.516256801254618,0,0,0,0,0,0,0,0.0518993493239213,0,0,0,0,0,0,0.207348686562739,0,0,0,0,0,0,0,-0.0452909233524075
X600036.CH.EQUITY,0,0,0,0.00375370901851381,0,0,0,0,0,0,0,0.221229977481683,0,0,0.0546663184258599,0,0,0,0,0,0.164939747317619,0,0,0,0,0,0,0,0,0,0,0.0859273759380062,0,0,0,0.0889539940201546,0,0,0,0,0,0,0,0,0,0,0.0669792103142358,0,0,0.135342340959754,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0122387496750143,0,0,0,0,0,0,0,0,0.176385328510492,0,0,0,0.20563498073192,0,0,0.117235390429842,0,0,0,0,0,0,0.24723131653102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342111324088749,0
X601628.CH.EQUITY,0.160257962772423,0.154921782647509,0,0,0,0,0,0.0384759003011724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228538412936936,0,0,0,0,0,0,0,0,0.0151875423366209,0,0,0,0,0,0,0,0,0,0,0.0258484701427008,0,0.216316381391716,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.165670843441556,0,0,0,-0.258208101027604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245264933920224,0,0,0,0,0.442854881515381,-0.0212963262726587,-1.38777878078145e-17,0,0,0,1.06850332395235,0,0,-0.1505523405853,-0.0374782692318398
