,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.156368778050416,0,0,0,0,0,0,0,0.0389159211674539,0,0,0,0,0,0,6.93889390390723e-18,0,0.204048690766241,0,0,0,0,0.310596979672767,0,0,0,0,-0.0370005190405106,0,0,0,0,0,0,0,-0.0675500075120461,0,0.0594959590827771,0.520851404195245,0,0,0,0,0,0,0,0,0.113834847385662
X601318.CH.EQUITY,0,0,0,0,0,0,0.136131300358967,0,0.246055313365235,0,0,0,0,0,0,0,0,0.292631487692579,0.0827906810779617,0,0.0429648386998938,0,0,0,0,0.0990975251129258,0,0,0,0,-0.0117446090902293,0,0,0,0,0.0641100905658631,0,0,0,0,0.0263737895462837,-3.46944695195361e-18,0,0,0.0181547056981472,0,0,0.0299402979750491,0,0
X601939.CH.EQUITY,0,0,0,0.499804489093969,0.0218115484324666,0,0,0,0,0.334240015792703,0,0,0,0,0,0,0,0,0,0,0.121341450058043,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.160960325337036,0,0,0,0,0,0,0,0,0,0.00930246777308725
X601288.CH.EQUITY,0,0,0,0,0,0,-0.398223410401654,0,0,0,0.990258767024749,0,0,0,0,-0.117047171334462,0,0,0,-0.305032912347713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160841056105858,0,0.201042965866503,0,0,0,0,0,0.018136730771406,0,0,0,0,0.0447029256282177,0,0
X5.HK.EQUITY,0,0,0,0,0,0.129227381569055,0.384495447762448,0,0,0,0,-0.0335760882419142,0,0,0.236966351251805,0.0823865466349959,0,0,0,0,0,0,0.210657756649647,0,0,0.0520888683946737,0.0365286091720004,-0.192805198336781,0,0,0,0,0,0,0,0,0.00256468353132303,0,0,0,-2.77555756156289e-17,0,0,0,0,0,-0.228255764649462,0,0.124795991810432,0
X601988.CH.EQUITY,0,0,0.0235294140211099,0,0.235768975961321,0,0,0,0.114997756436327,0.163735321586678,-6.93889390390723e-18,0,0,0,0.0611845996536631,0,0,0,0,0,-0.0359954113797946,0,0,0,0,0,0,0,0,0,-0.0552731501121161,0,0.178520773036955,0,0,0,0,0,0,0.12378079724719,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.234162752532747,0,0,0,0,0,0,0,0,0,0,0,0.19361518041475,0,0,0,0,0,0,0,0,0.0389000458115879,0,0.0463080717765118,-0.11223549848353,0.0926002268278625,0.0418990086361901,0,0,0,0,0,0.522896363430302,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137411975724605
X600036.CH.EQUITY,0.00965601585509699,0,0,0,0,0,0,0,0,0.438838239361482,0,0,0,-0.0129713669523948,0,0,0,0.227679276648094,-0.0404309998545717,0,0,0,0,0,0,0,0,0,0.00580904581146675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216998458477411,0,0,0,0,-0.129894262304299,0,0
X601628.CH.EQUITY,0,0.0840825990603122,0,0.0016146399953968,-0.0899308019060503,0,0,0,0,0,0,0.0526228391790875,0,0,0,0,0,0.212554787742035,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.423674649730903,0,0,0,0,0,0.217401647610172,0.0910176953074827,0,0.0650810904733272,0,-0.0108385818508836,0,0,-0.0193291740843952
X601328.CH.EQUITY,0,0,0.105807804848308,0,-0.05660575037965,0,0,0.417193027490554,0,0,0,-0.0402462658504697,0,0.472323498336757,0,0,0,0,0,0,0.13915832604877,0,0.0925179392957351,0,0,0,0,0,0,0,0,0,-0.0912679811728378,0,0,0,-0.0947137745380731,-0.192518870274339,0,0,0,0,0,0,-0.0601464176641159,0,0,0,0,0
