,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.129858496003557,0,0.0559289187337866,0,0,0,0,0,0,0,0.364280792588769,0,0,0,-0.0343362899822047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465614090037389,0,0,0,0,0,0,0.249658024119537,0,0,0,0,0,0.0726038380051684,0,4.33680868994202e-19,0,0.0128391573710516,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.112384657048505,0,0,0,0.00140128761979491,-0.176399245516877,0,0.0931261730853916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230403605174746,0,0,0,0,0,0,-0.254203247682005,0,0.448081286209129,0.0493989003328802,0.130399206241509,0,0,0,0,0.187094491479391,0,0
X601939.CH.EQUITY,0.221139506932086,0,0,0.255970665187918,0,0.148196885936955,0,-0.0489823621615713,-0.0289544359178531,0,0,0,0,0,0.0320307530104202,0,0,0,0,0,-0.00975665057307853,0.0635264236064491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487390343387623,-0.0956215176553684,0,0,0.0178297940025123,0,-0.0385468217559331,0,0,0.0344971711819194,0,0
X601288.CH.EQUITY,0.41324764240114,0,0.194852492339051,0,0,0.154093099110894,0,0,0.02634972158331,0,0,0,0,0.0413818488696319,0,-0.118168088595245,0.048243014387086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203110291457975,0,0,0.0386729485591359,0,0,0,0.156287218309793,0,0,0,0,0,0,0,0,0,0.178631993663972,0
X5.HK.EQUITY,0,-0.0538786876072543,0,0.22249168426034,0,0.0452468329365139,0,-0.214151415538084,0,0,0,0.067585819656876,0.0412968231869432,0,0,0,0,0,0,0.679319727822659,0,0,0,0,0.169357742890974,0,0,-0.0604207593051296,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.21753603385044,0,0,-0.0832798996734166,0
X601988.CH.EQUITY,0.140603138876397,0,0.125692568366971,0.149436371669487,0,0,0,0,0.100388925622594,0,0.102047467393408,0,0,-0.241955189206322,0,0,0,0,0,0,0,0,0.0697116279863774,0.250643354350002,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.113190837945569,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,6.93889390390723e-18,0,0,0.003052387876535,0,0,0.103939308006079,0,0,0,0,0.0504486203865728,0,0.293884821109423,0.23698856488941,0,0,0,0.109458461495223,0,0,0,0,0,0,0.0122597295376321,0,0,0,0.0776759414703859,0,0,0,0,0,0,0,0,0,0,0,0.0273480603908276,0,0,0,0,0.0938861168885378,0,0,-0.034366466703823
X1299.HK.EQUITY,0,0,0,0,0,-0.00308422648884356,0.0103241374688601,0,0,0,0.209825818042774,0,0,0,-0.141525484679394,0,0,0,0.335592159153005,0.239010900592901,0,0,0.0201931796840636,0,0,0,0,0.153075682171937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607755518048032,0,0.121165891474724,0,0,0,0
X601628.CH.EQUITY,0.285258695925449,0.281034973566411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823424350373413,0,0,0,0,0,0,0,0,0,0.0477032966930778,3.73072197921483e-05,0,0,0,0,0,0,0.0999975785694635,-0.0408080523755885,0,0,0,0,0,0,0,0,0,0.0514771094531481,0,-0.187626249057278,0,0.222198226269687
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0335349872215881,0,0,0,0.46257681920532,0,0,0,0,0,0,0,0,0.241861617503244,0,0,0,0,0,0,0,0,0,0,0,0,0.0312536678488156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190209053558848,0,0.0126175224772705,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.00728648108845601,0,0,0,0,0,0,0,0,0.357821713172717,0,0,0,0,0,0,0,0,0.183517543828123,-0.0722340111016249,0.0474160455257958,0.226955140491226,0.0200599583319817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608631953308044,0,0,0,0.170453064325666,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0798110940994717,0,0,0,0.0822227560257285,0.206011115280877,-0.0655627785468524,0,0,0,0.279991436086986,0,0,0.0910900948761077,-0.0679506535338209,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.232326490860305,0.00998518428407259,3.46944695195361e-18,0,0,0.0216134034546713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466231996093158,0.175696558156818,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.115556763747691,0,0,0,0,0,0,0,0,0,0.026996754594017,0,0,0.318553606925626,0,0.0647496087824703,0,0,0,0,0.00558579622654937,0.0283217494628551,0,0,0.383316258070481,0,0,0,0,0,0.171506966314394,0,0,0,0,0,0.00819245866359484,0,0,0,0.106243012036839,0,0,0.0676826321906086,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.177121118658065,0,0,0,0.102324363911624,0,0,0,0,0.131784488361677,0,0,0,0.239963888763308,0,0,0,0,0,0,0.121044571268009,0,0,0,0,0,0.0704431286902572,0,0,0,-0.283800447389587,0,0,0.104663656693068,0,0,0,-2.77555756156289e-17,0.000449492395112196,0,0,0.16098589626118,0,0,0
X601601.CH.EQUITY,-0.0649603436573108,0,0,0,-0.0373561611884139,0,0,0,0.494304894191663,0,0.0999266181963315,0,0,0,0.241918380819416,0,0,0,0,0,0,0,0.0656939927617908,0,0,0,0,0.279624660286021,0,0,0,0,0,0.0375668072369175,0.0168106650498507,0.162305723823515,0,0,0,0.108566113423026,0,0,0,0,0,0,0,0,-0.0398883537341364,0,0
X16.HK.EQUITY,0,0,0,0.384978677522926,0,0,0,0.149358439737932,0,0,0,0,0,0,0,0,0,0,0.067654431559953,0,0,0,0,0,0.285027430642786,0,0,0.0218086445771458,0,0.0603818531923926,0,0.184701159267255,-0.165836621559531,0,0,0,0.210077254358494,0,0,0,0,0,0.0520534680699442,0,0,0,0,0,0.0424922363894848,0,0
X688.HK.EQUITY,0,0,0,0.20659547325915,0,-0.307204415595277,0,0,0.0663061764238216,0.187945435280499,0,0,0,0.100459170623598,0,0,0,0,0.15722131586092,0,0,0,0,0,0.285545439710627,0,0,0.389289745982211,0,0,0,0,0,0,0,0,-0.266210045921587,0,0,0,0.370631151962313,0.0270592415060559,0,0,0,0.0518752957914505,-0.211172967278272,0,-0.120493513421207,0,0
X388.HK.EQUITY,0,-0.0875864280949015,0.174389609967638,0,0,0,0,0.19951249524714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186950331232857,0,0,0,0,0,0,0,0,0.184139105790497,0,0,0.0784184084353414,0,0,0,-0.285351025108555,0,0,0,0.4847019924116,0,0,0,0,0.0459760328994246,0,0,-0.0433531346966849
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0176215879250521,0,0,0,0,0,0,0,0,0,0.0997589615112924,0,0,-0.0773452188287678,0,0,0,0.608577280606489,0.0346736504364036,-0.138754027636653,0,0,0,0,0,0,0,0,0,0.133494457926696,0,0,-0.0207988023349764,0,0,0,0,0,0,0,0,0.0645978765005708,0,-0.120065841139938
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.145960787176522,0,0,0.0870060796909041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439923631347475,0.271921330301581,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.212600942221816,0.0363014647858923
X601998.CH.EQUITY,0,0,0,0,0,0.0786728898057238,0,0,0,0,0,0,0.0429064401639976,0,0,0,0,0,0,0,0,0,0,0.245150123305047,0,0,-0.144810449995858,0,0,0.0474195292701505,0,0.0559249731378858,0,0.251776799039527,-0.0219483127758201,0,0,0,0,0,0,0,0,0,0.142447916059414,0,0,0,-0.00993502268456327,0,0
X267.HK.EQUITY,0.0623279116464669,0,0,0,0,0.0625545863010446,0,0.0268278889995673,0.0944592118327224,0,0,0,0,0,0.222716834953163,0.101216163351762,0,0,0,0.390866847488715,-0.0576525294262915,0,0,0,0,0,0,0.315567091344861,0.0241719751458307,0,0,0,0.0178088647977078,0,0,0,0,0,0,-0.10847079891671,0,0,0,0,0,0,0.179816196121292,0,-3.46944695195361e-18,0,0.0795621336290767
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.050984660670986,0.3554736325228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154589146922395,0,0.0752303522526704,0,0,0,0.0748214007017614,0,0.364562880886546,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.239261761453999,0,0,0.243486364201334,0,0,0,0,0,0,0,0,0,0.134543130086211,0,0.31546086113523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281832450307446,0,0,0.0379696449171491,0,0
X600030.CH.EQUITY,0,0.108767244686137,0,0,0,0,0,0,0,0,0,0,0,0.0433166285688849,0,0,0,0,0,0,0,0.0374225004608265,0,0,0.00700961130623864,0,0,0,0,0,0,0,0,0,0.189517619736492,0,0,0.525576721425407,0,0,0.0453903062084372,0,0,0,0,0.0121659498458427,0,0.0442034581613797,0,0,-0.0795469893796923
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0840045758207321,0,0,0.144706924188242,0,0,0,0.122919702281015,0,0,0.0820308969720568,-0.155249798196744,0,0,0,0,0,0.50327964014236,0,0,0,0,0,0,-0.187604522955201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130462998913928
X2007.HK.EQUITY,0,0,0,0,0,0.00777726186154611,0,0.267869996731889,0,0,0,0,-0.00198677697747248,0,0,0,0,0.0865573967840378,0.163161924841536,0,-0.0591950396156146,-0.00161579668422097,0.0330275840124768,0,0,0,0.166304312346539,0,0,0,0,0,0,0.0499656899820681,0.0752807400251387,0,0.158347881888443,0,0,0,0,0,0,0,0,0,0.150186209150442,-0.0802661010717283,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183393905285605,0,0,0,-0.115989038957045,0,0,0.196812136767166,0,0,0,0,0,0,0,0.119255269096421,0,0,0,0.18159374070683,0,0,0,0,0,0,-0.0569373921048029,0.190313816697522,0,0,0,0,0,0,-0.00203951361583409,0,0
X600048.CH.EQUITY,0,0,0,0,0.231157062552633,0.118668270943844,0,-0.00717560270804587,-0.316886611305803,0.103833871615934,0,0,8.67361737988404e-19,0.436715119263541,0,0,0,0,0,0,0,0.0251039392285354,0,0,0,0,0,0,0.0439458797294889,0,-0.0629632351749521,0,0,0,0,-0.0941515810432855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137508526275692
