,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0455885090385157,0.565335844521339,0.0385796197109474,0,0,0.11168346722306,0,0,0,1.73472347597681e-18,0,0.163297652814682,0,-0.0371869619486303,0,0.0901528063426692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249844520746644,0,0,0,-0.0327168445006351,0,0,0,0,0,0,0,0.00128241574871813,0,0,0,0,0,0,0.0786907839752007
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0400031714719994,0.318047885985751,0,0,0,0,0,0,0,0.288867664599425,0,0.0787994864726766,0,0.0654922530116646,0,0,0,0,0.119113050806561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462898031331089,0,0.00990444468368278,0,0,0,0.0348535796794826,0,0,-2.71050543121376e-20,0
X601939.CH.EQUITY,0.0369213231299704,0,0,0.514730881024151,0,0.0614360973192116,0,0,0,0.0968375560151648,0.118301616916206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610057344291584,0,-0.020576215897919,0,0,0.0392739473600487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146864225975563,0,0.0310037633489462
X601288.CH.EQUITY,0,0,0.223030528003373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214275575743891,0,0,0.14931183591766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237579038064481,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.063838311292793,0,0,0.225714107166891,0,0.238365203962112,0,0,0,0,0,0.157430023443117,0,0,-0.0207986428375205,0,0.20411633558951,0,-0.278447974567778,0,0,0,0,0.0352073120913637,0,0,-0.0548405724214014,0,0,-0.0218055949189113,0,0.180899199120124,0,0,0,0,0,0.168246936658297,0,0,0,0,0,0,0,0.177791975472919,0,0
X601988.CH.EQUITY,0,0,0,0,0.234375797212546,0,0,0.238075482771057,0.0418285110698255,0.258844904321059,0,0.0654868024278204,0,0,0,0,0,0,0,0,0,0,0,0,0.103854819684688,0,0,0,0,-0.177675413022055,0,8.67361737988404e-19,0,-0.026083634473857,0,0,0,0,0,0,0,0.194577589972649,0,0,0,0,0,-0.115712881277668,0,0.0925295523063258
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.042792295995629,0,0,0,0,0.0543112295597483,-0.0255033761489527,0,0,0,0,0,0.780237889942137,0,0,0,0,0,0.160182990974619,0,0,0,0,0,0,0,0,0,0,0,0.0973059549313326,-0.0844460765079602,0.0762102586960348,0,-0.00454649570016619,0.0533895786326663,0,0.0671222186311826
X1299.HK.EQUITY,0,0,0,0,0.275985781784333,0,0,0,0,0,0,0,0.0514478922081007,0,0,0,0,0.0839037738748623,0,0,0,0,0,0,0,0,0.0727591944891141,0,0.225971276486893,0,0,0.266973790745244,0,0.00993064077885535,0,0,0,0,0,0,0,0,0,0,-0.0729947793888272,0.0221009401476007,0,0,0,0
X601628.CH.EQUITY,0,0.0902272788990242,0,0.0946991634789548,0,0,0,0,0,0,0,0,0,0,0,0,0.0803442746988919,0,0,0,0,0,0,0,0.153330465337822,0,0,0,0,0,0,0,0,0,0,0,0.10496449994234,0.33853459370205,0,0,0.0760103763559629,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.164004158737597,0,0.245887274079212,0.0548586199519322,0,0,0,0,0,0,0,0,0,0.390103595444978,0,0,0,0,0,0,0,0.0627315858718293,0.0163078847814685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106481293686089,4.33680868994202e-19,0,0.200348028250739,0,0,0,0,0.0478338593062842,0,0
