,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.00106893037191731,0,0,0,0,0,-0.0404161845709034,0,0,0,0,0,0,0,0,0,0,0,0,0.515393007337853,-0.114113690262446,0.660621625598711,0.00755832065975967,0,0,0,-0.196295290421308,0,0,0,0.243019186056428,-0.309774236354693,0,0,0,0,0,-0.0546978954684046,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0.211227535813535,0,0,0,0,0,0,0.110905852335683,0,0,0,0,0,0.173334105383844,0,0,0,0,0,0,0,0,0.141975060632492,0,0.0076272397331673,0,0,0,0,0,0,8.67361737988404e-19,0.172572966707097,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.81314676706404,0.0116145299709388,0.00228877903027888,0,0,0,0,0,0,0.0085917318180661,0,0,0,0,0,0.0520970952198144,0,0,0.00254994240594777,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0884804526156925,0,0.043871910575712,0,0,0,0,0,0,0,0.0337654651308074,0,0,0,0,0,0,0.0386670722668678,0,0.0207365743237439
X601288.CH.EQUITY,0,0,0.831407798017815,0,-0.107687753740789,0.0599482330893264,0,0,0,0,0,0,0,0,0.0262246808689625,0.0745716714621747,0.0204554075690284,0.141930962142893,0,0,0,0,0,0,0,-0.0506287486440622,0,0,0,0.0151670124812607,0,0,0,0,-0.0159189850077651,0,0.00878630037846358,0,0,0,-0.184271003389766,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0.00174852286534811,0,-0.0415966517851127,0,0,0.81323422097867,0,0,0,0,0,0,0,0,0,0.136596594334877,-0.0331560742626817,0,0,0,0,0,0,-0.0425814131625638,0,0,0,0.0171270877316578,-0.0567124605076468,0,0,0,0,0,-0.0336655902536655,0.117948808889459,0,0,0,0.0857857876644411,0,0,0.0403407459544207,0,0.138744656381991
X601988.CH.EQUITY,0,0,0,0,-0.0142280546340551,0,0,0,0,0,0,0,0.893421165632543,0,0,0,0,-0.337210432236039,0,0,8.67361737988404e-19,0,0,0,0.350441165437671,0,0,0,0,0,0,0,0,0,-0.0456203353574999,0,-0.093577876769387,0,0,0,0.0316374330823159,-0.0310627121526432,0,0.127074713425915,0,0,0,0,0,0,0.0999961676806743
X600036.CH.EQUITY,0,0,0.352504487004855,0,0,0,0,0,0.0104210645901885,4.33680868994202e-19,0,0,0,0,0,0,0.165737917115747,0,0,0.0143211571880363,0,0,0,0,0,0,0,0.143598142722838,0.00551611762327721,0,0,0,0,0.276253460043938,0,0,0,0,0,0,0,-0.0174039892202039,0,0,0.0765189866177668,0.0539528777528506,0,0,0,0,0
X1299.HK.EQUITY,0,0.151547891802221,0,0,0,0,0,0,0,0.124586437229499,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.179252887812704,0,0,0.19678678087666,0.221257467598062,0.20250494071947,0.0188184726088688,0,0,0,0,0.149160726458931,6.93889390390723e-18,0,0,0,0,0,0.21216157064478,0.124092999009839,-0.215980827792181,0.148353731825473,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247537104791775,0,0,-0.278809224345313,0,0,0,0.0790515246477228,0,0,0,0.407463266314256,0.22616750711094,0,0,0,0,0,0,0,0,0.0850277594536257,-0.139452175346504,0,0,0,-0.147074368849437,0,0.074076842063609,0.00422462335425395,0,0,0,0,0,-0.121731595807052
X388.HK.EQUITY,0,0,0,0,0.215952726982625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214921130088329,0,0,0,0,0.146535682127851,0,0.417448870683997,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0383993196263183,0,-0.258216843044509,0,0.18878344295405,0,0,0,0,0.0366373686034109
