,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.257843426108912,0,0.247923891827305,0,0,0,0,0,0,0,0,0.284039086891106,0,0,0,0.0555745212939261,0,0,0,0,-0.138453433430211,0,0,0,0,-0.0622286927369967,0,0,0,0,0,0,0,0,0,0.00611111757763879,0,0,0.0721068694710044,0,0,0,0,0,0,0,0.0711717931179324,0,0,0
X601318.CH.EQUITY,0,0,-0.0560587413594644,0,0,0.0632172549383949,0,0,0.220609801983288,0,0,0,0.129842328114613,0,0,0,0,0.21002540932019,0,0,0,0,0,-0.01568784328745,0,0,-0.0964180692519086,0,0,0,-0.145330804182975,0,0,0,0,0.215669471624238,0,0,0,0.135490890786735,-0.239815280058416,0,0.285678475925791,0,0,0.244032593853601,0,0,0,0,0
X601939.CH.EQUITY,0.610531241075202,0,0,0,0.0243365536736836,0,0,0,0,0,0.137168467172306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350907927178989,0.0059859908891987,0,0,0,0,0.0434819635873619,0,0,0.259052642296837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.321964162859549,0,0,0,0,0.405323374870843,0,0,0,0,0.0748888610556674,0,0,0,0,0,0.128926104558109,0.0450736283043214,0,-0.0701542015210568,0,0,0,0,0,-0.014760360849546,-0.00606107593308792,0,0,0,0,0,0,0,0,-0.0832173034310217,0,0,0,0,0.169829529185518,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.262914949131293,-0.0228564720118697,0,0.0306591368230133,0,0.0324043157058089,0,-0.252629675826497,0,0,0,0.245971448891367,0.00544314431211914,0,0,0,0,0,0,0,0.517345116833125,0.0571708764652141,0,0,0,0,0,0,0,0,0.12623748434037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122198804423334,-0.00829305169047497,0,0
X601988.CH.EQUITY,0.163367960063652,0.144694271836911,0.230993086406017,0,0,0,0,0,0.110578147164915,0,0,0.0749237323832282,0,-0.125595851525524,0,0,0,0,0,0,0.0323106310685284,0,0,0,0,0,0,0,0,0,0,0,0,0.150313440372567,0,0,0.141592716411884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.179895939770075,0,0,0.0257254682103755,0,0.088012555668398,0,0.393055076763879,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0697028300899677,0,0,0.077412048070989,0,0,0,0.0623249771305907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449638522708357,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0462568388252963,0,0,0,0,0,0.242723099677736,0,0,0,0.0929784179148944,0,0,0,0,0.330359041345133,0,0.180086060846634,-0.0411337224199976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.267656765452428,0.143444994856035,0,0,0,0,0,0.116469050736655,0,0,0,0,0,0,0,0,0,0,0,0,-0.251762826672435,0.0602445281688428,0.0710314739676055,0,0,0.0127920554782781,0,0.033116912377475,0,0,0,0.148105811931954,0.108843545996397,0,0,0,-0.0608232601240836,0,0,0,0,0,0,0,0,0,0.0649292752026608,0,0,0,0.111795209165162
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0620790009514351,-0.38572571196567,0,0,0,-0.0764718647801226,0,0,0,0,0,0,0.770421036086844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.616633811677747,0.201874644446102,0,0,0.196238649745207,0,0,0.189059383216321,-0.0535864724038803,0,-0.0573454001128113,0.014893689046862
