,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.140269079015133,0,0,0,0,0,0,-0.00190707927904346,0,0,0,0,0,0,0,0,0,0,-0.0198097882795531,0,0.0178692411223308,0.348668739787648,-0.180741022069639,0.428065862285705,0.248173474522999,0,0,-0.0918554456946239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249017669905134
X601318.CH.EQUITY,0,0,0,0,0,0.267179097374606,0,0,0,-0.0809108554255997,0,0,0,0.0160974119143161,0,0,0,0.0342231898612796,0,0,0,0,0,0,0,0,0,0,0,0.0504986244475858,0.174616251030328,0,0,0,0,0.235566864219595,0,0.0792396033749199,0,0,0,0,0,0,0,0,0,0,0,0,0.0434470699375408
X601939.CH.EQUITY,0,0.0400855517861194,0,0.809371732123851,0,0,0.00505002312418643,0,0,0.0357949555087876,0,0.011885870772674,-0.0572238668384709,0,0,0,0,0.0999562526899136,0,0,0,0.00777567936726455,0,0,0,0,0,0.0263676975732306,0,0,0.0245210830433599,0,0,0,0,0,0,0.0821334733323558,0,0.0219089034717131,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.942832189569953,0,-0.0962058082364845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699038691576822,0,0.036091969962992,0,0,0,0,0,0,0.0522029288748735,0,0,-0.0341035557289549,0.0123900691235472,0,0,0,0.0282485977290991,0,0,0,0,0,-0.0964244401339413,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.00940959122257619,0,0,0,0,0,0,0,0,0.295202666692896,0.203994964209234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880368785214269,0,0,0,0,0,0,0,0,0,0.537468270128618,0,0,0,0,0,0,0,0,0.136603235788324,0.193101147783334,0,0,0.0866124677178219
X600036.CH.EQUITY,0,0,0,0.328967187456513,0,0,0.00603452707380222,0,0.0377551212837378,0,0,0,0,0,0,0,0.171871108400464,0.0118839122043954,0,0.0251220932979806,0,0,3.46944695195361e-18,0,0,0,0.170212927881943,0.0374836124219708,0,0,0.113104833885136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843936522914,0,0,0,0,0.0416418582680148,0
X601988.CH.EQUITY,0,0,0,0.0334988437789856,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.00346825037070349,0,0,0,0,0,0,0.0340320007133278,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387196239754424,0,0,0,-0.0833234994819255,0.0248982325812237,0,1.01004729693105,0,0
X1299.HK.EQUITY,0,0,0,0,0.067350478198824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372277481910493,0,0,0,0,0,0,0,0,0,0.0980371473705724,0.26348376904566,0,0,0.00258161492322775,0,0,0,0,0,0.0489383474506193,0,0,0,0,0.0943385811275688,0,0,0.0782054683609004
X5.HK.EQUITY,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0170594237900345,0,0,0,0,0,0,0,0,-0.325044676246296,0,0,0,0,0,0,0,0,0.0806567566647147,0.517072387804376,0,0.0149839272852341,0,0,0,0,0,0,-0.0355757065413061,0.115512949396987,0,0,-0.158014483301923,0,0.0487099614585036,0.171615328740591,0,0,-0.185062098379704,0,0.109149028934255,0
X388.HK.EQUITY,0,0,0,0,0.143287130439516,0,0,0.148153423500563,0,0,0,0,0,0,0,0,-0.0528622053967923,0,0,0,0,0,0.347290717808607,0,0.224622936877653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334900541056928,0,0,-0.244795013831604,0.272758758670455
