,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.117261301041193,0,0.0719005195921611,0,0.0239567531698487,0,-0.0167270670618026,0,0,0,0.390984881284733,0,0,0,-0.0903829860810957,0,0,0,0,0,0,0,0,0,0,0,0,0.210570179664772,1.73472347597681e-18,0,0,-3.46944695195361e-18,0,0,0,0,0,0.226813160315367,0,0,0,0.0178007058373685,0,0,0,0.0528696954538195,0,0,0,0.127961387031848
X601318.CH.EQUITY,0,0,0,-0.102186838093737,0,0,0,0,0.174002423669399,0,0.20538571572395,0,0.0853414579491064,-0.0827500249044444,0.0586145043548572,0,0,0,0,-0.0656730353439273,0,-0.0869786879296006,0,0,0,0,0,0,0,0,0,0,0,0,0.173598497339799,0,0,0,0,-0.195281202684557,0.356175294904246,0,0.18483960564424,0.185321842658976,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218836714144849,-0.00416966529465788,0,0.279198715358659,0,0.0955335857874191,0,-0.0699629475049941,0,0,0,0,0,0,0.0960576081369611,0,0,-0.0226366875208348,0,0,0,0.0608871319930671,0,0,0,-0.0481155993752665,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.470591336719711,0,-0.0226541841166295,0,0.0236256165669456,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.386233203679111,0,0.187021470640244,0,0,0.213392718398898,0,0,0.0547403876106749,0,0,0,0,0,-0.0182185823701397,-0.0610357285295621,0.0448086878428387,0,0,0,0,0,0,-0.0629482710434328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10141222182755,0,0,0,0,0,0,0,0,0.220261294737541,0.0128379556496687,0
X5.HK.EQUITY,0,-0.125070939027461,0.0278926013376589,0.28894717405498,0,0,0,-0.252345875502625,0,0,0,0,0.147051433562225,0,0,0,-3.46944695195361e-18,0,0,0,0.543990217670385,0,0,0,0,0.305330924295846,0,-0.0111127889108976,0,0,0,0,0,0.022562136087937,0,0,0,0,0,0,0,0,0,0,0,0,0.198612420265905,0,-0.0723480392145474,0,0
X601988.CH.EQUITY,0.207845883469055,0,0.234475372172151,0.030394479998499,0,0,0,0,0.0772768813087151,0,0.0771396829144231,0,0,-0.277809296453627,0,0,0,0,0,0,0,0,0,0.0533636338449096,0.210383797642599,0,0,0.142521512306193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131550966999034,0,0,0,0,0,0,0.0748379886692461
X600036.CH.EQUITY,0,0,0,0,0.0211123695439926,-0.0286999053575479,0,0.202403263418283,0,-0.0186069756996856,0.018456731612268,0,0.392445876021331,0,0.221495132498376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127108067444531,0,0,0,0,0.0797158790564002,0,0,0,0,0.156696947113396,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0438993508357738,0.102013599772048,0,0,0,0.142059710188002,0,0,0,-0.132453752240323,6.93889390390723e-18,0,0,0.296900157099935,0,0.232121218597513,0,0,0.0821932012934923,0,0,0,0.149559567501089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545102142080901,0.0664075372255635,0,0,-0.00794294886917398,0
X601628.CH.EQUITY,0.040747908133677,0.265756210228152,0,0,0.0116852809300707,-3.46944695195361e-18,0,0,0,0.00442387557533628,0,0,0,0,0,0,0,0,0,0,0,0.025146252068656,0,0,0,0,0,0.141159490397337,0.0930983992410024,0,0,0,0,0,0,0,0,0,-0.351148664079869,0,0,0.0655072359664491,0.232697298733313,0,0,0,0.164050357648335,0,0,0,0.0670261535650985
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439894354685921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
