,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.090114744578414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466768384939489,0.36811168219261,0,0,0,-0.238321379858048,0,0.334771529530173,0,0,0,0,-0.0838350264887135,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190081926169934,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.16795288025528,0,0,0,0,0,0,0,0,0,0,0,0.0743180358733594,0.0598285879491151,0.0618990585817334,0,0,0,0,0,0,0,0,0,0,0.0244717707861097,0.0592923589326122,0,0,0,0,0.229407535884845,0,0.0682144054644291,0,0,0,0,0,0,0,0,0,0,0.198448993639947,0.108073583870607
X601939.CH.EQUITY,0,0.0684934221442845,0,0.804172957650972,0,0,0,0,0,0.00205501109402899,0,0,0,0,0,0,0.0829075593942783,0.0184508890497278,0.0584013118793434,0,0,0.00323230613845004,0,0,0,0.0104619539985472,0,0,0,0.00997651096079816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.92249709606047,0,-0.0638179619111791,0,0,0,0,0,0,0,0,0,0,0,0,0.152188921312449,0,0,0,0,0,0,-0.0973972277998209,0,0,0,0.0228530997625986,0,0,0,0,0,0,0,0,0,0,0.0175096546979533,0,-0.081540002484641,0,0,0,0,0,0,-0.0480664553243682,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0158414711098009,0,0.419282530824604,0,0,0,0,0,0,0,0,0,0.0883652305572654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305131627187945,0,0,0,0,0,0,0,0,0,0.140090852203565,0.0436406095106429,0,0,0,0.0824445742340815
X600036.CH.EQUITY,0,0,0.408357945046334,0,0,0,0,0,0.0245910713992872,-0.00634431549246182,0,0,0,0,0,0,0.106654905031055,0,0,0.00503516355043897,0.0125352825238847,0,0,0,0,0.189130652500013,0,0,0,0.124475083807659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.0408733749306474,0.140452935804237,0,0,0,0,-0.0695923504753529,-0.0929428823207926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00574886116157264,0,-0.116849752737492,0,0,0.0193469450868976,0,0,0,-0.0484413248490256,1.08290771109992,0
X1299.HK.EQUITY,0,0,0,0,0.170624752468351,0,0,0,0,0.128576055430171,0,0,0,0,0,0,0,0,0,0,0,0,-0.230799980004298,0,0.00233137053317816,0.408895512956437,0,0.0918692501196489,0.180813579460783,0,0.354464519394151,0.0409795273067567,0,0,0,0,0,0,0,0,0,0,0,0.0310466557480493,-0.138907623626017,0,0.0630310660550541,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116912656778673,0,0,-0.0586096435533152,0,0,0,0,0,0,0.295438985494873,0.316233389275338,0,0,0,0,0,0,0,0,-0.267352380635022,0,0,0,0,0,0,0,0.0468266624926734,0.01034138335564,0,0,0,0.317850657139322,0,-0.0302458436980452
X388.HK.EQUITY,0,0,0,0,0.234268584321037,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0296027987154361,0,0,-0.245226846530589,0,0,0,0,0,0.409801558468041,0,0,0.115165109923205,0.0199287242547925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24104765628066,0,0.0652393430870324,0.181485701020666,0,0,0,0.021546198334581
