,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.10637887430019,0,0.373952333602474,0,0,0.0147977338296808,0,0.154623392233717,0,0,0,0,0,0,0,0,0.152405648455188,0,0,-0.0572100671797767,0,0,0,0,0,0.0049081394554514,0,0,0,0,0,0,0,0,0,0,0.100716959080772,0,0,0,0,0,0,0,0,0,0,0.107282187215956,0,0
X601939.CH.EQUITY,0.362417612096152,0,0,0,0,0,0,0,0,0,0,0.0383499825827201,0,0.496978449853021,0,0,0,-1.73472347597681e-18,0,0,0,-0.0338559363892296,0,0,0,0,-0.0344224154577427,0,0,0,0,0,0,0,0.0631595528568783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235122755069347,0
X601318.CH.EQUITY,0.134113193974372,0,0,0,0,0,0.175535312405014,0,0,0,0,0.0501660569317954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131186127619454,0,0,0.0345904871721077,0,0,0,0.347865612272808,0,0.0662605570327013,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.374019565491961,0,0,0,0.41806979274593,0,0,0,0,0,0.0424661817545243,0,0,0,0,0,0.0869775765365444,0,0,0,0,0,0,0,0,0,0,0,0,0.041827490294336,0,0,0,0,0,0,0,0,0,0,0,0,0.00287264755658505,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0373175352804777,0,0.270275999824546,0,0,0,0,0,0,0,0,0,0.0215259419340124,0,0,0,0.109931351459866,0,0.273449600589238,0,0,0,0,0,0,0,0,0,0,0.0540101505804846,0,-3.46944695195361e-18,0.0960064902166222,0,0,0,0,0,0,0,0,0,0.00881756564297039,0,0.0854044661056334,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161982404545686,0,0,0,0.0967463245267808,0,0,0,0.487705601962023,-0.0712122311718631,0.0891248086382995,0,0,0,0,0,0,0,0.0607091151307669,8.67361737988404e-19,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.446704887857916,0
X600036.CH.EQUITY,0,0,0.164654521051429,0,0,0.154238181342776,0,0.0704094274056058,0,0,0,0.368941273375272,0,0,0,0,0,0.0192687499514702,0,0,0,0,0,0,0,0,0.108438069008166,0,0.00863880614025226,0,0,0,0,0,0,0,0,0,0,0,0.0167055009994735,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.00101250642933731,0.168164207527032,0,0,0,0,0,0,0,0,0,0.211990381031135,0,0,0,0.271433965751848,0.0761349342503685,0,0,0,0,0,0.0802618104654887,0,0,0,0,0.297512316713274,0,0,0,0,0,0,0,0.020155849045494,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.097826459389377,0.0257078581741321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427647809594515,0.02816915083421,0,0,0,0,0,0,0.14695191526568,0,0,0,0,0,0,0,0,0,0,0,0,0.0649990579761456,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.0524560733655428,0,0,0,-0.0306772471446364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361376308777116,-0.538080853462623,0,0,0.358632111157089,0,0,-0.0246675535737607,1.13910716330892,0,0,0,0,0,0,-0.0314116165954584
