,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.128601738289087,0.527714766721279,0,0,0,0.0344433143581273,0,0,0.0106119756656198,0.0723803256695833,0,0,0,0.174221016424084,0,0,0.00935964174015216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260938043906176,0,0,0,0,0,0,0.050601185636825
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.127455874171421,0.280617208610381,0,0,0,0.0185984450467562,0,0,0.0146957025313875,0,0.327559450643213,0.0909934719828198,0,0,0.0673998542027396,0,0,0,0.0418738691620149,0,0,0,-0.0456366670814854,0,0,0,0,0,0,0,0,0,0.0579963877898799,0,0,0,0,0,0,0.00315083163501712,0,0,0.00437621058912858
X601939.CH.EQUITY,0.130931406157759,0,0,0.51645168983288,0.0867338686247042,0.0800096924523704,0,0,0,0.0716527633876763,0,0,0,0,0,0,0,-0.047193838083285,0,0,0,0,0,0,0,0,0,0.179283945800202,0,-0.00772876542506903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644224936648417,0,0,0.046855684749597
X601288.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0,0,0,0.0734238491779719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160854398637357,0,0,0.533655747437795,0,-0.0416250800540028,0,0.102686726628274,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0298760492809512,0,0,0,0.225102022225343,0,0.111455979950123,0,-3.46944695195361e-18,0.285940209197481,0,0,0,0,0.0409549630132604,0,0,0.0263024877788554,0,0,0,0,0,0,0.054113982266187,0,0,-0.103155549978832,0,0,0,0,0,0.141212059065157,0,0,0,0,0.0739618183746469,0,0,0,0,0,0,0.175307906125647,-0.154488054425532,0,0
X601988.CH.EQUITY,0,0,0,0,0.335805203496217,0,0,0,0,0.0213704014249338,0.132580758239122,0,0,0,0,0.168946775539014,0,0,0,-0.043711627368747,0,-0.10265635770925,0,0,0.222532904787894,0,0,0,0,-0.210480886149336,0,0,0,0,0,0,0,-0.0367147407059501,0,0,0,0.0682653357749711,0,0,0,0,-0.0186337537422307,0,0,0.019710047648987
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0960046332423446,0,0.0848600821970769,0,-0.150587288069597,0,0.0935296291273623,0,0,0,0.565486488588221,0,0,0.0136305706735576,0,0,0.0997050338579774,0,0,0,0,0,0.058932249434249,0,0,0,0,0.0446783085651036,0.234829894755282,0,0,0,0.123321805348521,0,0,0.0126886423975721
X1299.HK.EQUITY,0,0,0,0,0.243794156551683,0,0,0,0,0,0,0,0,0,0.0904764044134677,0,0.115060136164844,0,0,0,0,0.0608279698876016,0,0,0,0,0.0738739965619672,0,0.167696564960399,0,0.0294615858061074,0.119356285746115,0,0,0.0581000667230342,0,0,0,0,0,0,0,0,-0.102664101939253,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.17561954370249,0,0.175336374284306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617891869423367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114200958630818,0,0,0.387684198076941,0,0,0.0424692497683804,0.0117302164839169,0,0.126022191328106,0.0615686819966408,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.371299016912463,0,0,0,0,0,0,0,0,0.4199789687623,0,0,0,0,0,0,0,0,0.0103999284351276,0,0.150829552045195,0,0,0,0,0,0,0,-0.0180518767507561,0,0,0.0271772849201076,0,0,0,0,0,0.0913386570031414,0,-0.01607823521718,0.213485079762233,0,0,0,0.0812970755052786,0,0,0
