,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.337682748403479,0,0.16017904123686,0,0.0775282724589978,0,0,0.221791682066454,0,0.144911387462697,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0763324647375652,0,0,0,0,0,0,0,0.0599560805900948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.408218095653019,0,0,0.199555507417944,0,0,-0.125285751231783,0,0,0.0351389846803617,0,0,0.191873600547015,-0.0375576113698694,0,0,0,0,0,0,0,0,0,0,-0.00643184087530553,0.0150700649285361,0,0,0,0,0,0,0,0,0,0,-0.0231618413618024,0,0,0,0,0,0,0,0,0,0,0.189962185633717,0,0,0
X601318.CH.EQUITY,0.0239099001249385,0,0,0,0,0,0,0,0,0,0.256875082890452,0,0,0,0,0,0,0,0,0,0,0.178573242913943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192624115099439,0,0,0,0,0,0,0.0600121912904836,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.286809195425375,0.165482108574339,0,0,0.117833015739891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163953777947471,0,0,0,0,0,0,0.00520576650264998,0,0,0,0.0360031758871041,0,0,0.0272195155500938,0,0,0,0.108533526927491,0,0,0.0790318213472387,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0740021179823129,0,0.438075467754281,0,0,0,0,0,0.270431424829985,0,0,0,0,0,0.100066044943125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147104169573249,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.017732306366266
X600036.CH.EQUITY,0,0,0.0351430871785414,0,0,0,0,0,0,0,0,0.371481624957815,0,0,0,0,0,0,0,0,0,0,0.03544999812625,0.0244643090093834,0.124077614794073,0,0,0,0,0,0,0,0.0131113616504476,0.0876362123104178,0,0,0,0,0,0,0.054647650100939,0,0,0,0,0,0,0,0.280636370209183,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.118234938725424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399483688077885,0.203438132227843,0,0,0.0731228621395497,0,0,0.188291055024576,0,0,0,0,0,0,0,0,0,0,0,0.195052024422212,0,0,0,0
X5.HK.EQUITY,0,-0.148945106597739,0,0,0,0,0,0,0,0,0,0,0,0,0.391548572485849,0,-0.122186402023189,0,0,0,0,0,0.637669636660218,-0.874833812691423,0,0,0.74932178815357,0,0,0,0,0,0,0,0,0,0,0,0,0.228653055720037,0,0,0,0,0,0,0,0,0.146479938273303,0,0
X601628.CH.EQUITY,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126519022701547,0,0,0.145072007470559,0,0.126429561246086,0,0,0,0,0,0,0.188097425972371,0,0,0,0,0,0,0,0,0,0,0.0449599059224224,0,0,0.0273075866689381,0,0,0,0,0.249531812060544,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127833860727303,3.46944695195361e-18,0.264202275936221,0,0,0.400668017933084,0,0,0,0,0,0,0.129973364012836,0,0,0,0,0.089172285671853,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.206323994806507,0,0,0.167626112310395,0,0,0,0,0,0,0,0,0.126969219518799,0,0,0,0,0,0,0,0.138857786618823,0,0,0,0,0.0288270509514294,0,0,0,0,0,0,0,0,0,0,0.0725986788515423,0,0.161768606197078,0,0,0,0.131339324826417,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0283562655190091,0.0613112689554046,0,0,0,0.284797356272569,0,0,0,0,0.0764710716146001,0,0,0,0,0.0182434538188262,0.0899284395508737,0,0,0,0.0563611549096502,0,0,0,0,0,0,0,0,0,0.163592118520325,0,0,0,0,0.0283507938877429,0,0.00187111181621556,0,0,-8.67361737988404e-19,0,0,0,0,0.0552078319772045,8.67361737988404e-19,0.11843200021317,0.0336983980456152,0,0
X600000.CH.EQUITY,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0628240628071889,0,0,0,0,0,0,0,0,0,0.400025355578465,0,0,0,0,0.184810022737774,0,0,0,0,0,0,0.0869122129024561,0,0,0,0,0,0,0,0,0,0.0319786389841934,0,0.0513279777178321,0.0793715325528169,0,0,0,0,0
