,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.014610948332175,0,0,0,0,0,0,-0.174485815639894,0,0,0,0,0,0,0,0,0,-0.198009827385209,0.708252289013996,0,0.742259559873535,0,0,0.0455258821666056,0,-0.0982770269061475,0,-0.115763680454818,0,0.0033136777771813,0,-0.334378835495267,0,0,-0.0624757010020547,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0345132202373895,0,0.0679202350946486,0,0,0,0,0.0451300079504722,0,0,0,0,0,0,0,0,0.390797124786288,0,0,0,0,0,0,0,0.132215333478729,0,0.00955344780580212,0,0,0,0,0,0,-8.67361737988404e-19,0,0.174065748537414,0,0,0,0,0,0,0,0,0,0,0,0.146991929619364
X601939.CH.EQUITY,0,0,0,0.806622015636536,0,0.057086160320814,0.00833420622151422,0,0,0,0,0,0.0236454142173978,0,0,0,0.00578784583047869,0,0,0,0,0,0.0155607902018982,0,0,0,0,0,0,0,0,0.0748223245903278,0,0,0,0,0,0,0.015302041277733,0,0,0,0,0,0,0,0,0,0.0464166640872353,0,0.0165366535716693
X601288.CH.EQUITY,0,0,0.878758546627963,0,0,0,-0.0653786648970468,0,0,0,0,0,0,0.0152569460874349,0.0403407860142315,0,0.0322553493734552,0,0.118203372542708,0,0,0,0,0,0,0.0308207795950978,-0.122231528372591,0,0,0,0,0.00526219944880934,0,0,0,0,0,-0.0988989976175805,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.0909850281427512,0,0.0519474979059333,0,0,0,1.20450149252288,0,0,0,0,0,-0.0439970652233988,-0.118949821590675,-0.0199543022086559,0,0,0.0367480164830266,0,0.030047395378464,0,8.67361737988404e-19,0,0,0,0,-0.229217993646377,0,0,0,-0.240533792978062,0,0,0,0,0,0.0166482794305125,0,0.0621900547787168,0,0,0,0,0,0.211622378435051
X600036.CH.EQUITY,0,0,0.358923330132535,0,0,0,0,0.0579917869967292,0,0,0,0,0,0,0,0,0,0,0,0.0212789919246381,0,0,0,0,0,0.0466849000254838,0,0,0,0.0944847923665277,0,0,0.430871041900534,0,-0.0354617456475696,0,0,0,0,0,0,0,0,-0.0637058427103322,0.120949014172047,0.074252982236892,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00591438587923001,0,0.00633523536291197,0.846518690379359,0,0,-0.064199000703108,0,0,0,0,0,0,0,0.1508112985688,0,0,0,0,0,0,0,-0.079955027778665,0,0.0670019637085997,0,-0.0360534225671182,0,0,-0.031363346161082,0.0285631437237293,0,0,0,0,0.0661961859646743,0,0,0,0,0.0264984493928603,0,0.172809349849129
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.183183389077475,0,0.062606632436073,0.0682733796062701,0,0,0,0,0,0,0,0,0.0848154680290953,0,0,-0.202279213826859,0,0.00676667561747858,0,0,0,0.131921618724091,0.219287958275381,0,0,0.0277709448609857,0,0,0,0,0,0,0,0.071922504145907,0,0,0,0.357328027233859,0,0,0.0918501244041204,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.200932398399507,0,0,0,0.0242284322124626,0,0,0,0,0,0.378933136085947,0,0,0,0,0.0670389761603114,0,0,0.382649568622164,0.125892606394193,0,0.114819727730735,0,0.0253552190898487,0,0,0,0,0,0,0,0,0,-0.11099430685415,0,0,0.0595022767599447,-0.0606521481864516,0,0,0,0,0,0.0520704531319158,-0.135357054317152
X601658.CH.Equity,0,0,0,0.227302376077197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109906930743851,0.24313958754181,0,-0.175677358600415,0,0,0,0,0,-0.130755280461934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415188654927968,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.364549320041525,0,0,-0.184948059106016,0,0,0,0.0407057490979961,0,0,0,-0.0795860627368647,-0.0206942021020576,0,0,0.132787533180497,0,0,0,0,0,0,0.332683318677541,0,0.134346903363034,0,0,0,0,0,0,0.186329791553924,0,0,0,0,0,0,-0.28364390979413,0.0809529511954783,0,0,0,0,0.041514477810915
X600030.CH.EQUITY,0,0,0,0,0,0,0.137543500151919,0,0,0,0.0159335151033188,0,0,0.0378364878393596,0,0.200249745317445,0,0,0,0,0,0,0,0,-0.0108734974289641,0,0,0,0,0,0,0,0,0.604661459224823,-0.0330002097085563,0,0,0,0,0,0,0,0,0.0111865694938375,0,0,0,0,0,0,0.0574899184300299
X601166.CH.EQUITY,0,0,0.00533516481629229,0,0.582947472786835,0,0,0,0,0.0391094690194842,0,0,0,0,0.103393351174275,0,0.0820245219180421,0,0,0,0,0,0.0286819396066717,0,0,0,0.0319102631266602,0,0,0,0,0,0.0624946587519869,0,0,0,0,0,0.0305658363612155,0,0,0,0,-0.0263877676946193,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.125156454046926,0,0,0.174781597484024,0.0396518131035401,0,0,0,0,0,0,0.0583135495223751,0,0,0.0345077790889684,0,0,0,0,0,0,0,0.259238428984859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074889128025562,0,0,0,0,0,0
