,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0407060575263494,0,0,0,-0.279746633293856,0.0444677788697504,0.0672188475587716,0,0,0,0,0,0,0,0,0,0.138906611000112,0,0,-0.110066320413147,0,0,-0.206043429662091,0,0,0,-0.335698846300216,0,0.138675834525761,0.808276347782701,0,0,-0.0236436596021466,-0.101917317522225,0.212831698711292,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.246188454198702,0,0,0,0,0,0,0.125844776137945,0.105252158620636,0,0,0,0,0,0,0.108185896947148,0.0393383626361083,0,0,0,0,0,0,0,0,0,0,0,0,0.115062116709967,0.0742507916253519,0,0.264562288768191,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.113756496738952
X601939.CH.EQUITY,0.243292351145196,0,0,0,0.185798960596295,0,0,0,0,0,0.0762524612532529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186837252829854,0,0,0,-0.214189813059655,-0.172074169742313,0,0.176623875891797,0,0.464519709662929,0.024246339961509,0,0,0,0,0,0.109524086577664,0,0,0,0.0407037439313472
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.397418668677205,0.0456664147511459,0.59637379436983,0,0,0,0,0.461245056782424,-0.399637738318496,0.186848452620559,0,0,0,0,0,0,-0.168967893330888,0,0,0,-0.0908171473014696,0,0,0,-0.542174009199322,0,0,0,0,0,0,0,0,0,0,0,0,0.389315873033466,0,0,0.137205018908694,0,0
X5.HK.EQUITY,-0.0485284354621882,-0.13443880390359,0,0,0,0.049093522742346,0,0.21143804771842,0,0,0,0,0,0,0.0107394493955771,0.2144256871276,0,0.0319442226231797,0,0,0.0681250963290817,0.64882135179244,0,-0.22743468977458,0,0.0977528708078965,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108797465545744,0,0.100476644881026,0,0,0,0,0.097663224664795,0,0,0
X601988.CH.EQUITY,-0.355552030793804,0,0,0,0.456534694206592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868370281437217,0,0,0,-0.20986700496358,-0.03602096430212,0,0,-0.185609554609495,0,0,-0.621166673274738,0,0,0,0,0,0,0,0,0,0.243145957179436,0,0,0,0,0,0.0842822467286355,0,0,0,0
X600036.CH.EQUITY,0,0.320421507493291,-0.0652447864993541,0,0,0.0327924115241042,0,0,0,0,0.567201877737612,0.159666764025061,0,0,0,0.0795962261640646,0,0,0,0,0,-0.134822959798866,-0.0434087520698953,0.261290208188212,0,0,0.0975947710375354,0,0,0,0,0.0145473445583664,0,-0.275267530248803,0,0,0,0,0,0,0,0.118148955994492,0,-0.122584170374603,0.123101247585065,-0.0317645050350966,0,0,0,0.0836899507406681
X1299.HK.EQUITY,0,0,0,0,0.276364535342779,0,0,0,0,0,0,-0.0845010752999491,0,0,0,0,0.0234672203098004,0,0,0,0,0,0,0,0,0.151681643834702,0,0,0.107399278187882,0,0,0,0.106005667735587,0,0,0,0,0,0,0,0,-0.10133654361449,0,0,0,0,0,0,0,-0.00970331060800941
X601628.CH.EQUITY,0,0.105020928889828,0,0.0195407727729259,0,0,0,0,0,0.147028569768534,0,0,0,0.365832075409386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457063313957294,0,0,0,0,0.0455667088960876,0,0.161778940832246,0.0141311114981311,0,0,0,0,0,0,0.0604794756031857,0,0,0,-0.0274824852174906
X601166.CH.EQUITY,0.0352641461790978,0,0,0.26273060880448,0.0122688602144963,-0.00714382091238383,0,0,0,0,0,0.237472563509063,-0.0169964532052423,0,0,0,0,0,0,0,0,0,0.312009606342909,0,0,0,0,0,0,0,0.0816636019988355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330054616820538
X601328.CH.EQUITY,0,0,0.0361942869043507,0.0325558394008932,0,0,0.557241997792314,0,0,0,0,0,0,0,0,0,0,0,0,0.0321711392466041,0,0,0,0.240861397121636,0,0.211012008225907,0,0,0,-0.0179066983323565,0,0,0,0,-0.103010980968222,0,0,0,0,0,-0.0255952063141077,0,0.0933798505292187,0,0,-0.180903261388826,0,0,0,-0.159752031266561
X600000.CH.EQUITY,0,0,0.470678901826845,0,0,0,0.352764790426783,0,0,0.224739196888254,0,0,0,0,0,0,0,-0.125305542909909,0,0,0,0,0.0752763406853551,0,0,0.101000270140574,0,0,0.0478412421937356,0,0,0,-0.0286190662591999,0,0,0,0,-0.368832571614541,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0282877682183724,0,0,0.385752866756408,0,0,0,0,0,0,0.13204234428386,-0.0668385116955627,0,0,0,-0.0889427318411402,0,0,0,0,0,0,0,0,0,0.384970218017841,0,0,0,0,0,0,0,0,0.0653017255862073,0,-0.140626580283664,0,0,0
X601601.CH.EQUITY,-0.0977548960378812,0.128741588576891,0,0,-0.0478614283052137,-0.0662561867356017,0.0509976471242764,0,0.594173326919016,0,0,0,0,0,0,0,0,0,0,0,0.0379811828757701,0,0,0,0,0,0,0.0949464515976446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265463049434469,0,0,0,0,0,0,0,0.132492899107563
X000002.CH.EQUITY,0,0,0,0,-0.0412005505935337,-0.0790343473158738,0,0,0,0,0,0,-0.100258277882175,0.283763061272085,0,0,0.0577517045300299,-0.0768069011138737,0.272018533750452,0,0,0,0,0,0,0,0,0.255661420973974,0,0,0.234009984804961,0,0,0.463996107385021,0,-0.0783490895567256,0,0,0,0,0,0.073823379970225,0,0,0,0,0,0,0,0
