,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.226537866565251,0,0,0,0,0,-0.187325012138973,0,0,0,0,0,0,0,0,0,0,0,0.457913337081629,0.458583891828008,-0.0251185705269654,0,0.11238986996101,0,0,0,0,0,-0.083618155769317,0,-0.185938394354364,0,0,0,-0.616322928901945,0,0,-0.0697844940181001,0,0.0301674666676388,0,0,0.0278038597123087,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.386367778532967,0.0722441559653987,0,0,0,0,0,0,0,0,0,0,0,0,0.164384812070415,0.0490155759514522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154385537457668,0,0,0,0,0,0,0,0.0532641689805236,0,0
X601939.CH.EQUITY,0.0880298105615681,0,0,0.172234251769999,0.0124778124292425,0,0,0,0,0,0.0113120573739555,0.157156218973776,0.236368644044023,0,0,0,0,0,0,0,0,0,0,0.0203827287851862,0,0,0,-0.0558441798997757,0,0,0,0,0,0,0,0,0,0,0,-0.00785845775576541,0,0,0,0,0,0,0,0.366545222821381,0,0,0.0999489326108636
X601288.CH.EQUITY,0,0,0.244130840823288,0,0.38807230713337,0,0,0.0565597863936161,0,0,0.0278859046919229,0,0.130107284029433,0,0.0114638594897728,-0.0258949406524258,0,0,0.0882141757688826,0,0,0.0518570393300901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752033016488408,0,0,0,0
X601988.CH.EQUITY,0,0,0.339781286839461,0.14829006698661,0,0,0,0,0,0.0468658957812244,0,0.0242958021466079,0,0,0,0,0.106713259356822,0,0.0760427523480651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.421225790501904,0,0,0.116669643749598,0,0,0,0,0,0,0,0.19299870763276
X600036.CH.EQUITY,0,0.00730822431188631,0.0911224510863207,0,0,0,0.0312573827127302,0.0622722336532244,0,0,0,0.105265770843939,0,0,0,0,0,0,0,0.127950569746513,0,0,0,0,0.00972199875635622,0,-1.0842021724855e-19,0,0,0,0,0,0,0.39028530305039,0,0,0,0,0,0,0,0,0,0,0,0.0782898090606673,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.419357489118574,0,0,0,0,-0.129422904012767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571343247482086,0.252303709484919,0,0.129224211602498,0,0.000557167219256575,0,-0.0508060657545444,0,0.099509760190031,0,0,0.050978054800954,0,0.0148212730303267
X1299.HK.EQUITY,0,0,0,0,0,0,0.174242753521821,0,0,0,0,0,0,0,0,0.0809588635438422,0,0,0,0,0.252086826495184,0,0,-0.0505950429529969,0,0,0,0,0,0,0.0940248648023206,0,0,-0.0448318720294411,0,0,0,0,0,0,0,0.107747189923467,0,0,0,0.44253509806708,0.11719209185661,0,0,0,0.000237234263387946
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0703196165493435,0,0,0,0,0,0,-0.558302951182028,0.782563131677728,0,0,0.149061536036917,0.624107006489451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423885085534154,0,0,0,0,0,0.139743785169878,0
X601658.CH.Equity,0,0,0,0.0168262964614027,0.0445523453658819,0,0,0,0,0,0,0,0,0,0,0,0,0.221111533203923,0.1509544193494,0,-0.12946424649565,0,-0.00638135710850858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264046132314444,0,0.290867160188543,0,0,0,-0.0258752012140557,0,0,0,0,0
