,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0648935555365455,0.135970288763365,0,0.0126174733612404,0.0101607903794307,0,0,0,0,0,0,0,0,0,0.0638822734656988,0.158300583243528,0,0,0,0,0.104534958494511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735587704488803,0.0488332577788826,0,0.0152013843269806,0,0,0.0373396309434248,0,0
X601318.CH.EQUITY,0,0,0.0977031816848981,0,0.100649612000261,0,0,0,0.120772887640145,0,0.0981788078233287,0,0.0381949090814739,0,0,0,0,0.0680536099064052,0,0.190394721713679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436345111170764,0,0,0,0,0,0,0,0,0,0,0,0,0.146882517526969
X601939.CH.EQUITY,0,0,0,0.076484554074649,0,0,0,0,0,0,0.10903484666281,0,0,0,0,0,0,0,0,0,0,0,0.640811767588713,0,0.15009949428926,0,0,0,0.082147254088403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.165646138385881,0.12693361765887,0.0420788601642404,0,0,0.104563487085859,0,0.396664044982003,0,0,0.0450245142491733,0,0,0,0,0,0.000388723691997077,0,0,0,0,0,0,0,0,0,0,0.0590565176914322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287495427638469,0,0,0,0,0.0570927906183026,0,0,-0.0927317123921336
X600036.CH.EQUITY,0.0346752731278503,0.0419557075589357,0,0,0,0,0.257082377714139,0.0462401214587571,0,0,0,0,0.220220424619464,0,0,0.148319315763552,0,0,0,0,0,0,0.181707088297235,0.232995208040149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112184426875141,0,0.0225481325165395,0.0423405006814297,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0725636149146214,0,0,0,-0.0864323982929251,0,0,0.0729717995203056,0,-0.0850338904329953,0.0317062989220432,0,-0.0697498605427496,0,0,0,0,0,0,0,0,0,0,0.644024736773164,0,0,0,0,0,0,0,0.0755611056357341,0,0,0,0,0.245064796201622,0,0,0.136709473761575
X1299.HK.EQUITY,0,0,-0.0956158725663308,0,0.114037069913077,0,0,0,0,0,0,0.192426124982008,0,0,0,0,0,0,0,0,0.138971371137372,0,0,0,0,0,0.164635738537629,0,0,0,0,0,0.0493374695700071,0,0,0,0,0,0,0.0329806829398358,0.132638485408179,0,0.086269638215582,0,0.0489677773884648,0.118269763173698,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.663388409566987,0.158406119436733,0,0,0,0,0,-0.00366761718117321,0,0,0,0,0,0,0,0,0,0.0842432401638446,0,0,0.237434953997373,0,0,0.00779028873355617,0,-0.0239276993116462,0,0.100478334372353,0,0.132643832476074,-0.0107950617785744,0,0,0,0,0,0,0,0,-0.0188563948106124,0,-0.0324828248148343,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00851236344478461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130264796933726,0,0,0,0,0,0.0852853381982854,0.17939537134428,0,0.0145136731228315,0,0,0,0,0,0,0,0,0,0,0.345848861284082,0,0,0,0,0,0.152170952621582,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850500878086395,0,0.0419140677814195,0.0376620816998015,0,0,0,0,0.0348515101109218,0,0.123162632847676,0,0,0.0439788965189678,0,0,0,0,0,0,0,0.158186517666795,0,0,0,0.391089189677677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.0757375491482889,0,0.144531174356669,0,0,0,0,0,0.408803589717739,0,-0.0689681653237163,0,0,0,2.77555756156289e-17,0,0,0,0,-0.0590131968043024,0,0,0,0,0,0.115881547783387,0.127995886129224,0.286676571869052,0,0,-0.0155671127995494,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116129531020618,0,0,-0.142294779476078,0,0.0107030997816406,0
X388.HK.EQUITY,0,0,-0.0264938889619999,0,-0.204604571530528,-0.0449304201451421,0.100429393356516,0,0,0,0,0,0.0519182033393931,0,-0.132491552738825,0.0309205007839113,0,0,0,0,-0.0364411291529002,0.584532660691121,0,0,0,0,0.250438105069432,0,0,0,0,0,-0.0799173082400821,0,0,0,0,0,0.159824280014301,0,0,0,0,0,0.0939220024485336,0,0,0,0,0,0
