,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.134509101386083,0,0,0,0,0,0,-0.00464135333491855,0,0,0,0,0,0,0,0,0,0,-0.0301822091472833,0.0176165330412233,0,0.365331735665754,-0.175433577544212,0.453944408133037,0.248700827408821,0,0,-0.101836152124356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025167680651999
X601318.CH.EQUITY,0,0,0,0,0,0.226010393337705,0,0,0,-0.0864519170652077,0,0,0,0.000632382456636368,0,0,0,0.0603238623420938,0,0,0,0,0,0,0,0,0,0,0,0.0747363172204083,0.19723798335342,0,0,0.0342436289711992,0,0.228614036631124,0,0.110040270816429,0,0,0,0,0,0,0,0,0,0,0,0,0.0297684898116922
X601939.CH.EQUITY,0,0.0463516076267182,0,0.799017612127365,0,0,0.0142413027391801,0,0,0.0437347528140133,0,0.0227691290308636,-0.0292778325706513,0,0,0,0,0.0909033648281388,-1.73472347597681e-18,0,0,0,0.00162257880444432,0,0,0,0,0.0220308610911907,0,0,0.0309535040952104,0,0,0,0,0,0,0.0766151756942285,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.965316446427763,0,-0.101434289921764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504982757607464,-0.0370381220447234,0,0,0.0304916395658331,0,0,0.0968589373558214,0,0,0,0,0,0,0,0.0490459491869415,0,0,0,-0.00778087319429971,0,-0.0574609702779714,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.00553043628964076,0,0,0,0,0,0,0,0,0.284220002501361,0.123871936005924,0,0,0,0,0,0,0,0,0.445673315875242,0,0,0,0,0,0,0,-0.0312656296885019,0,0,0,0,0,0,0,0,0,0.0665621752095186,0,0,0,0,0,0,0,0.0137826551755707,0,0.278299937865598,0,0,0.0195834012082781
X600036.CH.EQUITY,0,0,0,0.35324359007776,0,0,0,0,0.0519619858988724,0,0,0,0,0,0,0,0.137578894257436,0.0527447317086011,0,0,0,0,0,0,0,0,0.129377505151067,0.0921392163133705,0,0,0,0,0,0.0444066918226807,0,0,0,0.0160590618763241,0,0,0,0,0,0.00650036861620383,0.0115635446989797,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0725627227713808,-0.0529174405662334,0,0,0.00680316210778865,0,0,-0.0515455952789717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686300630965299,0,0,0,0,0,0,0,0,0.0121283108991937,0,0,-0.119765497893363,0,0.974753837743573,0.108126411993009,0
X1299.HK.EQUITY,0,0,0,0,0.119145805444534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294944767914569,0,0,0,0,0,0,0,0,0,0,0.104407325427263,0.32458105202123,0,0,0,0,0,0,0,0,0.0282509445963826,0.0559578836330278,0,0,0,0.0539938597276796,0,0,0.138019571883997
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719858068269523,0,0,0,0,0,0,0,0,0.167873948425018,0.525691817696241,-0.00625956701945249,0,0,0,0,0,-0.00521783727926721,0,-0.237316735185799,0.122239752794963,0,0,0,0,0,0.154271253308456,0,0,-0.187017662892742,0,0,0
X388.HK.EQUITY,0,0,0,0,0.278229676629488,0,0,0.101143589087648,0,0,0,0,0,0,0.063347273902755,0,0,-0.104000052333049,0,0,0.162176678282201,0.331144740362802,0,0,0.0431444176216046,0,0,0,-0.0421205415714048,0,0,0,0,0.0296570471026969,0,0,0,0,0,0,0,0,0,-0.157327866235498,0,0,0,0,0,0,0.246991252692116
