,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.549233456456574,0,0.0332493315117586,0,0.0700539605548788,0,0,0,0,0.0919998785853293,0,0,0,0,0,0.12813759652208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.00532971371001852,0,0,0,0,0.0828745548949654,0,0,0.0728415359403114,-0.0538780523642824,-0.0183669715852277,0,0,-0.0221286742697834,0,0.00439251480770608
X601318.CH.EQUITY,0,0,0,0.104708101168595,0,0,0,0,0.0433807821090412,0,0,0,0,0,0,0,0,0.234653438107085,0,0,0,0,0,0,0,0.0473918045206146,0,0,0.0648288862789846,0,0,0,0.103355579937038,0,0,0,0,0,0,0.194289507939526,0.0573030338933207,0,0,0,0,5.42101086242752e-20,0,0,0.0813963459900228,0
X601939.CH.EQUITY,0.0650692684868544,0,0,0.384471391395086,0,0.111129292240354,0,0,0,4.33680868994202e-19,0.0984830466144013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152557621871046,0,0,0,0.029760794028889,0,0,0,0,0,0,0,0,0,0,0,0.0461572896292271,0.019747006738565
X601288.CH.EQUITY,0.251012732430696,0,0,0,0,0.0376788599480705,0,0,0,0.124844663191974,0,0,0,0,0,0,0,0.0483040182311322,0,0,0,0,0,0,0.0556946785339867,0.172000095928876,0,0.0084026341143517,0,0.133125945644426,0,0,0,0,0,0,0,0,0,0,0,0.108902297621893,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0101948745834573,0,0.572830951757574,0,0,0,0,0,0,-0.23124002770239,0.0307810803778351,0.216869404372384,0,0.252100239660457,0,0,0,0,0,0,0,-0.157414636010152,0,0,0.127371508688655,0,0,0.194451698551306,0,0,0,0,0,0,0,0,0,0,0,-0.74424343509182,0,0,-0.0912442118207462,0,0
X601988.CH.EQUITY,0.206525492409689,0,0.128648484585211,0,0.0119192853258556,0,0,0,0.0428804107459322,3.46944695195361e-18,0,0,0,0.130550437157714,0,0,0,0.0809189013612009,0,0,0,0,0.371201498817949,0,0,0,0,0,0,0.0233064894901637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706052666662673,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0392530669960945,0,0,0,-0.0192269099532917,0,0,0,0,0.05958940334798,0,0,3.46944695195361e-18,0,0,0,-0.00588338823358089,0.665886566275786,0,0,0.0442764328753025,0.100872041315839,0,0,0,0,0,0,1.73472347597681e-18,0,-1.0842021724855e-19,0,0,0,0.0676248830600809,0,0,0.044495691101917,0,0,0,0
X1299.HK.EQUITY,0,0.214840301882095,0,0,0,0,0,0,0,0,0,0.168574973670583,0,0,0,0.0316437744870284,0.174018856543063,0,0,0,-0.0857769881824813,0,0,0,0,0,0,0.217544519253028,0,0,0,0,0,0,0.0718689905896624,0,0,0,0,0,0,0,0,0,0.0388324029237369,0,0,0,0,0.0938494743185923
X601628.CH.EQUITY,0,0.181017196606703,0,0,0.0164350294187129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454697984279787,0,-0.00823733785726737,0,0,0,0,0.116580872498121,0,0,0,0,0,0,0,0,0,0,0.38235435055451,0,0,0,0.225769922408677,0,0.068829856792012,0,0,0.00757563733235635,0,0,0,0
X601328.CH.EQUITY,0,0.00821562022074026,0.129765157372993,0,0,0,0.126714183213765,0,0,0,0,0.0217973463418089,0,0.24192559386622,0,0,0,0,0,0,0,0.232944198816903,0,0,0,0,0,0,0.0543370287320428,0,0,0.0136541176698074,0,-0.00896930833984392,0,0,0.00716449502288806,0,0,0.217073226475875,0,0,0,0,0,0.0186672051609041,0,0,0,0
