,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.610737119700751,0,0.036751222890769,0,0,0,0,0.00716965145901184,0,0.0762112809846067,0,0,0,0,0,0,0.0906002734471212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200432552588666,0,0,0,0.084706102942649,0,0.0294982852180364,0,0,0,0,0,0.0431115576303639,-0.0151569136086091,0.0292617692462093
X601318.CH.EQUITY,0,0,0,0.118779230631565,0,0,0,0,0.0589417516306569,0,0,0,0,0,0,0,0,0,0.231198674186568,0,0,0,0,0,0,0.0383219200029773,0,0,0.0410755488968616,0,0,0,0.114086045599073,0,0,0,0,0,0,0.194654411885665,0.0755979968753783,0,0,0,0,0,0.0784581305715875,0,0,0
X601939.CH.EQUITY,0.110569069541259,0,0,0.33629785123555,0,0.242888476587614,0,0,0,0,0,0,0,0,0,0,0,0.022692972488511,0,0.0158740388821469,0,0,0,0,0,0,0,0,0.0534812228990272,0,0,0,0.116839150903731,0,0,0,0,0.0165472777731292,0,0,0,0,0,0,0,0,0,0,0,0.0453042597298868
X601288.CH.EQUITY,0.0134641838014384,0,0.290127232881823,0,0,0,0,0,0,0.213817656569856,0,0,0,0,0,0,0,0,0.0506548539350704,0,0,0,0,0,0.0126992178695769,0.22335720728248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730887552290764,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0440348392730706,0,0.565083438491995,0,0,0,0,0,0,0.111490491715481,-0.279772096874042,0.23371460550794,0.229275745676166,0,0,0,0,0,0,0,0,-0.129041633225202,0,0,0.117290642938106,0,0,0.111844871418073,0,0,0,0,0,0,0,0,0,0,0,0,-0.715610870722269,0,0,-0.0735607824250841,0
X601988.CH.EQUITY,0.072653274499888,0,0.197718289202752,0,0.037610004704001,0,0,0,0.0503428246770307,3.46944695195361e-18,0,0.0730981892882073,0,0.129005455427976,0,0,0,0,0.122425164241846,0,0,0,0.422335861393336,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0410077487242144,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0246896203552042,0,0,0,-0.0230269204322459,0,0,0,0,0,0.0753475223225,0,0,0,0,0,-0.0077909301602462,0.70055893913629,0,0,0.0287380803816776,0.0975498301594219,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0667842044663806,0,0,0.049755463326068,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264123712707176,0,0,0.186337073576496,0,0,0,0,0.0846069308418549,0,0,0.0714174758844884,0,0,0,0,0,0,0,0.0161254059399244,0,0,0,0,0,0,-0.0347480769127813,0,0,0,0,0,0.0259846363152878,0.0280960374070569
X601628.CH.EQUITY,0,0.162573905683963,0,0,0.0108859113984418,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457941963417997,0,0,0,0,0,0,0,0.152230624371125,0,0,0,0,0,0,0,0,0,0,0.369345304813606,0,0,0,0.215498902015958,0.064680575629408,0,0,0.0187902699470134,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0676047567234015,0,0,0,0.140841951374032,0,0,0,0,0,0,0.206911771604953,0,0,0,0,0,0,0,0.240687601249656,0,0,0,0,0,0,0.0772784064370271,0,0,0.00353523586579571,0.0355531372566076,-0.00737038406123202,0,0,0.0116179626201766,0,0,0.237369881568211,0,0,0,0,0.0335502841171206,0,0,0.0140375730133249,0,0
X601166.CH.EQUITY,0.102945292607858,0,0.0957919208430129,0,0,0,0.140858051351168,0,0,0.0463867293667275,0,0,0,0.161656470092959,0,0,0,0,0.09130534502042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127335273472907,0,0,0,0,0,0,0,0,0,0.117330556782664,0,0,0,0,0,0,0.0461114526728649
X11.HK.EQUITY,0,0,0,0,0,0,0,0.181218080800671,0,0,0,0,0,0,-0.0286777628781459,-0.0125103962857081,0.168555205370714,0.25525725953408,0,0,0.109281066005758,0,0,0,0,0,0.171218580666943,0,-0.0500487005044027,0,0,0,0,0.245975319696641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942403393879347,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.203730687315324,0,1.38777878078145e-17,-0.0859060413976252,0,0,0,0,0,0,0,0,0,-0.112031266077971,0,0,0,0,0.170418445760202,0,0,0.100247924156999,0.119226034850304,0.315647527651536,0,0.316000290723383,0,-0.0459423004083327,0,0,0.0785831331926701,0,0,0,0,0,0,0.153207784169365,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.014390090486536,0.179086383040642,0.0717860030092258,0,0,0.243797853363621,0.0910794850940124,0,0,0,0,0.0508269900852164,0.0265626068599648,0,0,0,0,0.0454729537128143,0,0,0,0,0,0,0,0,0,0,0.0162093533744046,0,0,0,0,0,0.213443255776007,0,0,0.0612410952942315,0,0.0103667224241117,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,-0.0518043137205644,0,0.00551514653008685,0,0,0,0,0,0,0,0,0,0,-0.0163809209989206,0,0,0,0,0,-8.67361737988404e-19,0.0686920270969668,0,0,0,0,0,0.0566860690523656,0,0.747065066441488,0,0,0,0,0,0.171374311287323,0,0,0,0,0,0,0,0,0.0574708022225596,0,0.00842437531025993
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.310671403210947,0,0,0,0,0.114943595515531,0.0895810876260278,0,0,0,0.0184973664739311,0,0,0,0,0,0.313513483532883,0,0,-0.267105939480649,0,0,0.201424272053996,0,0,0,0.163103201870108,0,0.54152045015331,0,0,0,0,0,0,0,0,0,0,0,0.0177509831885106,0,0.0423067423743517
X2388.HK.EQUITY,0,0,0,0,0.0608040558535502,0,0,0,0,0,0,0.280206846439138,0,0,0,0,0,0,0,0.187291131995515,0.163776840584372,0,0,0,0.00543926084369126,0,0,0,0,0,0.17576834365283,0,0,0,0,0,0,0,0,0,0,0,0.0690494256657698,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.184385256018634,0,-0.267997695121894,-0.018456756265614,0,0,0,0,0.110589587623587,0,0,0,0.473069300535448,0,-0.168647819941176,0,0.444045493995105,0,0,0,-0.0103199770790194,0,0,0,0,0.302426728305956,0,0,0,0,0,0.0645300370113715,-0.248624705315149,0,0,0,0,0,0,0,0.0764375563454459,0,0,0,0,0
X601601.CH.EQUITY,0,0.0581181780725338,0.0390904849104009,0,0,0,0.153125546691175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025392864449687,0,0,0,0,0.0244237896667642,0,0,0,0,0,0,0.137850264943675,0,0,0,0.0441846573903112,0,0.0211638828418268,0,0,0,0,0,0,3.46944695195361e-18,0.213579604968364,0,0,0
X688.HK.EQUITY,0,0,0.0457654038592051,0,0.0769960797482656,0,0,0,0,0.157252088204439,0,0,0,0,0,-0.0153442472370865,0,0,-0.0876669084135302,0,0,0,0,0,0,0,0,0.351065088543129,0,-0.0345482090976092,0,0,0.0777672687220001,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.188489424938765,0,0,0,-0.0283379208219063
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0393240152836323,0,0,0.0527735986745765,0.285368879561902,0,0.183886742434195,0,-0.002988658662763,0.00353843824205421,0,0.133637876455945,0,0,0,0,0,0.0347490369570461,0,0,0.266000747685101,0,0,0.0822880862066738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929671933478742,0,0,0,0
