,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.136383531285638,0,0.0965611934456345,0,0,0,-0.0475664713010556,0,0,0,0.388483306530037,0,0,0,-0.0732810304119828,0,0,0,0,0,0,0,0,0,0,0,0,0.0533184028764541,0,0,0,0,0,0,0,0,0,0.167187964327683,0,0,0,0.102655847266562,0,0,0,0,0.0491830823461848,0,-0.00950861965501285,0.0286019739290496
X601318.CH.EQUITY,0,0,0,0,0,0.101024813738628,0,0,0.167834114928906,0,0.0601192323753776,0,0,-0.0549047127582279,0.0136872245558075,0.21621355239696,0,0,0,-0.101810314665467,0,0,-0.0648925733479189,0,0,0,0,0,0,0,0,0,0,0,0.14819528224454,0,0,0,0,0.363543112656848,-0.276914073387554,0,0.304465896595245,0,0.208147080455447,0,0,0,0,0,0
X601939.CH.EQUITY,0.328027840274303,0,0,0.257963667842277,0,0.134059254373027,0,0,0,0,0,0,0,0,0.119044331362928,0,0,0,0,0,0,0,0.0773420976437078,0,0,-0.0652511325696273,0,0,0,0,0,-0.0251085583388808,0,0,0,0,0,0,-0.0996074132465348,0,0.367155799144195,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X601288.CH.EQUITY,0.255161940968825,0,0.234483935060055,0,0.1288218289447,0.283600446963115,0,0,0,-0.169590192865352,0,0,0,0,0,0,0,0,0.0861987297221738,0,-3.46944695195361e-18,0,0,0,-0.182145953689268,0,0,-0.0148541436892494,0,0,0,0,0,0,0,0,0,0,0,0,0.146221551267462,0,0,0,0,0,0,0,0,0,-0.00313665595179944
X5.HK.EQUITY,0,0,0.0393891259960905,0.2296363752961,0,0.166447188801144,0,-0.311000165415711,0,0,0,0,0.0808639404314542,0,0,0,0,0,-0.0433435863963078,0,0,0.420037406552464,0,0,0,0.416989791769984,0,0,0,0,0,0,0.0624935586594515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160699730190163,-0.111556001052457,0,0
X601988.CH.EQUITY,0.227113385168306,0.0888904016189539,0.281110444119214,0,0,0,0,0,0.153660820703415,0,0,0.21935324970629,0,-0.168617425282613,0,0,0,0,0,-0.0979065037230149,0,0,0,0,0.113980379203611,0,0.121119998988306,0,0,0,0,0,0,0.061034673243122,0,0,0,0,0,0.018702597155356,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0579162736918647,-0.0804849672293607,0,0.14187073835762,0,-0.0423606071205025,0.0272310260551012,0,0.352543853559519,0,0.226223517954344,0,0,0,0,0,0,0.0547197366871664,0,0,0,0,0,0,0,0,-0.00737744743529475,0.039589998406762,0,0,0.0535686842342118,0,0,0.0713216733590064,0,0,0,0.121304122767828,0,0,0,0,0,0,0.0597563228618699,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0412621469858099,0,0,0,0,0,0,-0.0813405580443211,0,0.174670744383297,0,0,0.301348469123368,0,0,0.154086327329335,0,0,0,0,0.124260782450931,0,0,0,0,0,0.00483173766230925,0,0,0,0,0,0.112756177419376,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0187498517981166,0.279501667428956,0,0,0.153530395318188,0.00210535397861931,0,0,0,0,0.0334110661850208,0,0,0,0,0,0,0,0,0.00163587298730632,0,-0.079033154290638,0,0,0,0,0.265513906586634,0,0,0,-0.136886546122967,0,0,0,0,0,0,0,-0.25884229460952,0,0,0,0.0860982331544894,0,0,0,0,0.136690170215274,0,0,0.0868883893434015
X601658.CH.Equity,0,0,0,0,0,0,-0.0654638534260159,0,0,0,0,0,0,0.0615187459748871,0,-0.0143386564106546,-0.135711584877412,0,0,0.0140019913797132,0,0,0,0.279005094926057,0,0,0,0,0,0,0.0276030339145926,0,0,0,8.67361737988404e-19,0,0.49711364258872,0,0,-0.266007652882033,0,0,0,0,0,0.0465149456714855,0,-0.0410907265151102,0,-0.280835137579948,0
