,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.34777903744897,0.0821867785660523,0,0,0,0.128471367447024,0,0,0,0,0,0,0.263251595704196,0,0,0,-0.0310722837885278,0,0,0,0,0.0367143017766493,0,0,0,0.0763898085183488,0,0,0,0,0,0,0,0.0132105101838142,0,0,0,0,0,0,0,0,0,0,0.0199844874293896,0.0358262674236877,0,0
X601939.CH.EQUITY,0.0415000177431397,0,0,0.0546088502181098,0,0,0,0,0,0,0,0.0473900684316596,0,0.193017329487179,0,0.405979294210227,0,0,0,0,0,0,0,0,0,0,0,0,0.000816501824086761,0,0,0,0,0.106889384319016,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.136900868778841,0,0,0,0
X601318.CH.EQUITY,0.0177545263416957,0,0,0,0,0,0.187283139055509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108891609891059,0,0,0,0,0,0,0,0,0.153821510720285,0,0.104311727383616,0.0181798576683118,0,0,0,0,0.106221727744446,0,0.256308362711705,0,0.0266486857412509,0,0,0,0,0,0,0,-0.0351335584690572
X601288.CH.EQUITY,0.376346294232535,0,0,0,0.402407232165642,0,0,0,0,0,0.0635877474844406,0,0,0,0,0.00348083154006341,0.0712812790992766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360141808011516,0,0,0,0,0,0,0,0,0,0,0,0.000169793387161302,0,0,0,0,0,0,0.0232569863383821,0
X601988.CH.EQUITY,0,0,0,0.226762587449322,0,0,0,0,0,0,0.0919473784225781,0,0,0.187743285080124,0,0,0,0,0,0,0.104191152503943,0,0,0,0,0.0231942917655858,0,0,0,0.095477676294741,0,0,0,0,0.108259450194268,0,0,0.0937019743393565,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.130831115025136,0,0,0,0.0927010649516571,0,0,0.376308456332984,0,0,0,0,0,0.484249595748188,-0.393137807003544,0,0,0,0,0,0,0,0,0.227470574977423,0,0,0,0,0,0,0.366172658858931,0,0,0,0,0,0,-0.137248190912311,-0.0404621854030152
X600036.CH.EQUITY,0.133663682355313,0,0.0815823072193101,0,0,0,0,0.0289210684031454,0,0,0,0.0815634749375826,0,-1.38777878078145e-17,0,0.0724723454321033,0,0,0,0,0,0.18892251702439,0,0,0.0159428664848916,0,0,0,0,0,0.0612343599782343,0,0,0,0,0.170239568763099,0,0,0,0,0,0,0,0,0,0,0.00581178441039481,0,0,0.0214533672775042,0
X1299.HK.EQUITY,0,0,0,0,0,0.145632095620918,0.174110831829103,0,0.00300348492943002,0,0,0,0,0,0,0,0.279503647273779,0,0,0.266610013837821,0,0,0.217161714548946,0,0,-1.0842021724855e-19,0,0,0,0.143535790045305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0811135163652267,0,0,0,0,0,0,0.0187969989113246,0,0,0,0.260316029522922,0,0,0,0,0,0,0,0,0.24809211654812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520554082819873,0,0,0.0383836684600007,0,0,0.0940128589824149,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.118564360998295,0,0,0,0,0,0.112472104668891,0,0,0,-0.142165788700106,0,0,0,0,0,0,0,0,0,0,0,0.0825253102608524,0,0,0,0,0.103339194167967,0,-0.385117240488882,0,0,-0.107373184839184,0,0.305880707185196,-0.077631329957497,-0.0785685171412848,0,0,0,1.23631562139105,0,0,0,-0.0555854889606007
