,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.307105134456227,0.288366554711714,0,0.0590198811444172,0,-0.0804633681149321,0,0,0.0520348005559284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122070092445402,-0.0178452441301226,0,0,0.061928329667472,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.0311088095457937,0,0,-0.117481616887422,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.201918179867628,0,0,0.268957311239908,-0.00207734669224351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601567947993978,0,-0.00964563335748262,0,0,0,0,-0.257311347195738,0.274494571106983,0,0,0.201544822061745,0,0,0,0,0,0.0623065714746434,0
X601939.CH.EQUITY,0.460121505249091,0,0,0.0445008116549099,0.101927045025912,0,0,0.0423005338511601,0,6.93889390390723e-18,0,0,-0.0020982143072423,0.148303223828464,0,0,0,0,0,0.13585688362933,0.0322811465268355,0,0.0124052946210243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300714023820938,0,0,0,0,0,0,-0.136968393984415,0,0,0,0
X601288.CH.EQUITY,0.408150412617948,0.062091235545213,0.0667175337692326,0,0.0394176018408299,0,0,0,0,0,0,0,0,0,0,0,0.0240814047314808,0,0,0.0299641080388266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102903850397873,0,-0.041947804811122,0,0.141654617323428,0.0984891951559165,0,0,0,0.141979201047929,0.117474129643326,0,0.0030919483463424,0,0,0,-0.0425604129015684
X5.HK.EQUITY,-0.0841628319155719,-0.315589898490911,0,0.148762204539405,0,0,0.108787617303821,0,-0.215145018328861,0,0.22626951241263,0.0571019834970087,0,0,0,0.214334533633161,0,0.506428965768717,0,0,0,-0.240444835370274,0.383477987718949,0,0,0,0,0,-0.128811436831792,0,0,0,0,0,0,-0.0478031275345725,0,0,0,0,0.160124195117028,0,0,0,0,0,0,0,0.199019407962757,0
X601988.CH.EQUITY,0,0,0.162762611107943,0.302941247135919,0,0,0,0.00791363703004478,0,0.195530452033606,0.147494371882826,0,0,0,0,-0.09563503066815,0,0,0,0,0,0,0,0.130575403864955,0,0.0399749173805465,0,-0.0422772461641129,0,0,0,0,-0.0121750280410385,0,0,0,0,0,0,0,0.138193515809007,0,0,0,8.67361737988404e-19,0,0.0333827252340947,0,0,0.17332028617387
X600036.CH.EQUITY,0,0.23026719254837,0,0,0,0,0,0,0,0,0,0.0684783233805866,0,0.0871878938520414,0.0603659397983177,0,0,0,0.0255631013402862,0.0189075283163028,0,0,0.118411973991534,0,0,-0.00905321406506162,4.33680868994202e-19,0,0,0,0,0.329404976889186,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.116252655019986,0.118678572250821,8.67361737988404e-19,0
X601628.CH.EQUITY,0,0.0814751036341421,0,0.534188877055952,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468249444663452,0,0,0,0.0360180618835435,0,0,0,0,0,-0.0340139543488125,0,0.165764813189709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097763420637548
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295022886017472,0,0,0.00775144234872826,0.0106212541148928,0.167341959706576,0.114611879768853,0,0.179942242078793,0,0,0,0,0,0,0.410870070987417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637446834363765,0,0,0,0
X601166.CH.EQUITY,0,0,0.0296372179049506,0,0,0.160335137292218,0.049191571147884,0.072492185609561,0,0,0,0,0,0,0.157929834903018,0,0,0,0,0,0,0,0,0,0,0.0328682969505896,0,0,0,0,0,0.41382078435957,0,0.189547680373534,0,0,0,0,0,0.0500956311459681,0,0,0,0,0,0,0,0,0,-0.120292484957442
