,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.166989672133698,0,0,0,0,0,-0.192226057749999,0,0,0,0,0,0,0,0,0,0,-0.0220923096972656,0,0,0.384571105109767,-0.031354933200074,0,0,0,0.430690358259612,0,-4.33680868994202e-19,0,0,-0.0693963305296306,0,0,0,-0.0344539135352936,0,0,0,0,0,0.023354381576636,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0146774917792577,0,0,0,0,0,0.160958331604827,0,0,0,0.34811241603799,0,0,0,0,0,0,0.0217087560458633,0,0,0,0,0,0,0,0.206065209385994,0,0,0.0809749614686537,0,0,0,0,0,0,0,0,0,0,0,0,0.161853656897787
X601939.CH.EQUITY,0,0,0,0.764709918130483,0,0,0,0,0,0,0.116851022001219,0,0,0,0,0.101694879915777,0,0,0,0,0,0.00591948391155806,0,0,0.0111563091907503,0,0,0.0681675035072964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.927604173459559,0,-0.00126931118390764,0,0,-0.0364361320081994,0,0,0.0422101635292651,0,0,0,0,0,0.00963230930174573,0,0,0,0.0725011399741673,0,0,0,0,0.0722000118038526,0,0,0,0,0,0.0299072911285088,0,0,0,0,0,0,-0.114079415907794,0,0,-0.0852601125679701,0,0,0,0,0,0,0,0,-0.0646258780229478
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0
X600036.CH.EQUITY,0,0,0,0.371042193085552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157717813517616,0,0,0,0,0,0,0,0.160521446347305,0,0,0,0,0,0,0,0,0,0,0,0.0563121874528788,0,0,0,0,0,0,0.0493757719219875,0,0,0,0,0.0296413672203756,-0.0116928260132315
X601988.CH.EQUITY,0,0,0,0.0587905434197646,0,0.0230494573090281,0,0,-0.0624552001818336,-0.00900420564255586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706405664574252,0,0,0,0,0,-0.0272431219826699,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.128474853492749,0,1.00102516247225,0,0
X1299.HK.EQUITY,0,0.0325635655971463,0,0,0,0,0,0,0,0.201612528918666,0,0,0,0.182953982643122,0,0,0,0,0,0,0,0,0.313373944475004,0,0,0,0,0,-0.056289310148482,0,0.0459266038606713,0,0,0,0,0,0.064959318361216,0.0717817750777554,0,0,0,0,0.163142061069083,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521705778496601,0,0,0,0,0,0,0,0,0.0830845666224324,0,0.55663081989597,0,0,0,0,0,0,0,0,0,0.0266880734867487,0,0,0,0.19821290716185,0.259115468093168,0.329760947964048,0,0,0,0.235908492351891,0
X388.HK.EQUITY,0,0.212731696418805,0,0,0.17088558078667,0,0,0.0421725031169072,-0.0550523570397169,0,0,0,0,0,0,0,0,-0.0727691976676971,0,0,0.0373179263388562,0,0.178719345354678,0,0.135864662409727,0,0,0,0,0,0,0,0,0,0,0,0,0.232631426228351,0,0,0,0,0,0,-0.14575272394801,0.0918228718338012,0,0,0,-0.071885196474536,0.230232456689556
X601658.CH.Equity,0,0.0205059106528115,0.18898666880787,0.149104372813791,0,0,0,0,0,0,0,0,0,0,0,0.0375503992963125,0,0.0490859965322617,0,0,0,0,0,0,0,0,0.180580348141567,0,0,0,0,0,0,0,0,0,0.00534265036009569,0,0,-0.038044544314866,0.12813616860182,0,0,0,0,0,0.0727854421694467,0,0,0.0519774553639406,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.112653959543088,0,0,0,0.324476784479926,0,0,0.00942806126809358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979439034121547,0,0,0,0,0,0.167015987173769,0,0,0,-0.0621989842006518,0.163238361012581,0,0,0,0.266830547410711,0,0,0
X601166.CH.EQUITY,0,0,0.0325947271203339,0,0,0.0440397132683642,0.190213042796957,0,0,0,0,0,0,0,0,0.0646072542546431,0,-1.73472347597681e-18,0,0,0,0.0616953693966575,0.066103764973726,0.374717057673646,0,0,0.0169902397427694,0,0,0,0,0,0,0.00344160982836996,0,0,0.0576301191901199,0,0,0,0,0,0,0,0,0,0,0,0.176129215162517,0,0
