,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0680676091578341,0.216721555490916,0,0,0,0,0,0,0.414311052061816,0,0,-0.233051035187961,0,0,0,0,0,-0.0785110405711794,0,0,0,0,0,0,0,0,0,0.744573985108973,0,0,-0.0221600581336898,-0.00259965123028516,0,0,0,0,0,-0.0190697674397907,0.0447458293556478
X601318.CH.EQUITY,0,0,0,0,0,0,0.117406525926092,0.046155600290175,0.158004908606062,0,0,0,0,0,0,0.0987780097688425,0,0,0.111179028892272,0.0132298544219028,0.101939375089417,0,0,0,0,0,0,0,0,0,0.0421477700541575,0,0,0.0468056665262689,0,0.0634352812092938,0,0,0.172697753502692,0,0.0891825983534079,0,0,0,0.080639098518374,0,0,0,0,0
X601939.CH.EQUITY,0.41378436736731,0,0,0,-0.00151698956342881,0,0,0,0,0.0121326184314762,0,0,0,-0.0814684984430377,0,0,0,0.0484867118453457,0,0,0,0,0.164264041778212,0,0,0,-0.386902010381086,0,0,0,-0.0944063033185207,0,0,0,-0.139880522585555,0,0,0,0.0811212508938118,0,0.810046914522975,0,-8.67361737988404e-19,0,-0.120247586163252,0,0,0,0,-0.100202626804792
X601288.CH.EQUITY,0,0,0,0,-0.16828269604379,0,0,0,0.121771191509229,0.00596011370430938,0.409769849045441,0,0,0.219983381614104,0,0,-0.0895437458354651,0,0,-0.108650477985894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501521534440006
X5.HK.EQUITY,0,0,0,0,0,0.140148949995568,0,0.166798036746445,0,0,0.131479338761616,0,-0.00859410986616091,0.224927884648361,0,0,0,0.0992951507328892,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.170632315817117,0,0,0,0,0,0,0,0,0,0,0.0603485948325869,0.13244180921128,0,0,0,0,0,-0.0389721143451661,0,0,0.149051581414126,0
X601988.CH.EQUITY,0,0,0,-0.0447021831362558,0.372477483036662,0,0,0,0,0,0,0,0,0.0447465529475491,0,0,0.0274362068959019,0.0513400948505969,0,-0.159594921949247,0,0,0,0,0.280451755145184,0,0,0,0,0,0,-0.373002159282498,0,0,0,0,0,0,0,0,0,0,0,0,0.0266095478213379,0.107227855678713,0,0,0,0.00548071370669118
X600036.CH.EQUITY,0,0.277779841243758,0,0,0,0,0,-0.130328866956114,0,0.405444111747896,0,0,0,0,0,0,0.0672795835495764,0,0,0.278687625668309,0,0,0,0,0,0,0,0,0.115158121826136,0,0,0,0,-0.148662471669357,0,0,-0.0725897687174116,0,0,0,0,0,0.280439719568022,0,0,-0.0125650494380026,0,0,0,-0.0634751366294416
X1299.HK.EQUITY,0,0,0,0,0.247991785660787,0,0,0,0,0,0,0,0,0,0.0785510699627534,0,0,0.118990900312617,0,0,0,0,0,0,0,0,0.178989876726524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235744081587551,0,-0.148034036437462,0,0,0.0774789767104944,0,0.137359202403343
X601628.CH.EQUITY,0,0.130871848172683,0.0236285024092309,0.0809526399348399,0,0,0,0,0,0,0,-0.0555119280507113,0,0,0,0.308708484908979,-0.0147601350277996,0,0,0,0,0,0,0,0.133623956583938,0,0,0,0,0,0,0,0,0,0.206989761472444,0,0,0,0,0,0,0.186079882750083,0.00437339548202854,0,0.0554209343967657,0,0,0,0.0449395261489333,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.694627954588419,0,0,0,0,0,0,0,0.0874571196385407,0,0,0.0234703857511915,0,0.180325779396111,0,0,0,0,0,0,0.118532277436811,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.08625500564945,0,0.0290403862061645,0,0,0,-0.233011729478376,0,0,0,0
