,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.423723208714263,0.083812343387518,0.0890417654331189,0,0.0267339941736583,0,0,6.93889390390723e-18,0,-0.0107038945932276,0,0.0280944053500725,0,0,0,0.0977016624137984,0.0386541323886938,0,0,0,0,0,0.138118529189661,0,0,0,0,0,0.0235379975935979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0815304688175268,0,0,0.0385247426914595,0,0,0,0,0,0,0,0.197403432453864,0.0283874531405426,0,0,0,0,0,6.93889390390723e-18,0.0552239400373146,0.101050625371262,0,0,0,0,0,0,0,0.127974925211567,0,0,0,0,0.318750319565844,0,0,0.0293398691972669,0,0,0.0206497184365185,0,0,0,0
X601939.CH.EQUITY,0.468626371338577,0,0,0.180539691559604,0,0.111469903102977,0,0,0,0.0166271120509329,0.135196292664887,0,0,0,0,0,0,0,0,0,0,0.00111511939278538,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.00505454306026356,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.328209533463734,0,0.124337893132624,0,0,0,0,-0.0121649367428265,0,0.078101648558176,0,0,0,0,0,0,0,0.170835188155251,0,0,0.117407553241231,0,0,0,0,0.020703618301826,0,0.111377414506391,0,0.0480220325164538,0.00816556106277809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788702475755924
X5.HK.EQUITY,0,0,0,0,0,0.40839070350992,0,0.15123578144116,0,0,0,0,0,0,-0.373199582847834,0,0.581894147369858,-0.328547512138809,0,0,0,0.131513604827014,0,0,0,0,0,0,0,0.140313892727794,-0.185727312381588,0,-0.0110515528167337,0,0.614347372037379,0,0,0,0,0,0,0,0,0,0,-0.554005576713955,0,-0.0593661618825704,0,0
X601988.CH.EQUITY,0,0,0.291178805779284,0,0.0948892736925262,0,0,0,0.219832626517787,0,0,0,0,0,0,0,0,0.142590912202311,0,0,0,0,0.29705147544027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266137391443972,0.0261626879028518,0,0
X600036.CH.EQUITY,0,0.0598177235853773,0,0,-0.0215774814328873,0,0,0,0,0,0.0643339141757291,-0.0215452230849497,0.256175297835371,0,0,0,0,0.00389284630068173,0.0400438903040479,0,0,0,0,0,0.403837924296051,0,0.0381248084203104,0,0,0.128396515873079,0,0,0,0,0,0,0,0,-0.0403498743398065,0,0,0,0.0323796193837866,0,0,0,0,0,0,-0.0195339872966524
X1299.HK.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.103989194271204,0,-0.0667543467080221,0,0,0.259460177422559,0,0,0,0.0860596359229525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341989860318101,0,0
X601628.CH.EQUITY,0,0,0,0,0.0253658356737874,0,0,0,0,0,0.195593900238285,0,0,0,0,0.00460859438879204,0,0,0,0,0,0,0,0,0,0,0.0436955784622023,0,0,0,0,0,0,0,0,0,0.225199718327666,0,0,0,0.17205106163665,0.156516835055716,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.156288603069345,0,0,0,0,0,0,0,0,0,0,0.100046727681787,0,0,0,0,0,0,0.0224562025576135,0.0885844690141012,0,0,0,0,0,0.112209218598566,0,0,0,0.0610171275675139,0,0,0,0.0577997932487973,-0.0245848185298999,0,0,0,0.166977756044642,0.246164106399825,0,0,0,0,0,0,0,0.0213290160800303,0
