,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.225561491557625,0,0,0.341437415340838,0,0,0,0,0,0.248452038442212,0,0,0,0,0,0,-0.0598488566046181,0,0,0,0,0,0,0,0,0,0,-0.0463241496164955,0,0,-0.133269555665667,-0.0258253039287791,0.0936641368738355,0,0,0,0.041778245717,0,0.104517064246932,0,0,0,0,-0.124881209452359,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.162535907439388,0,3.46944695195361e-18,0,0.0363764518714838,0,0,0.16266233354521,0,0.0817275534793479,0,0,0,0,0,0,0,0,0,0,0,0,0.0801305218066486,0,0,0,0,0,0,0,0,0,0,0.500221965599659,-0.0449750408943897,0.00293889301204889,0,0,0,0,0,0,0,-0.0305769224927545
X601939.CH.EQUITY,0.19923307820318,0,0,0,0,0,0,0,0,0.0065496057576663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425903450137414,0,0,0,0,0,-8.67361737988404e-19,0,0.112304056583154,0,-0.0494157579345647,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0386683368431762,0,0,0,0,0,0,0,0,0,0,0,0,0.369130078800737,0,0,0,0,0.0177257390771103,-0.0218951289814989,0,0,0,0,-0.0415604174434805,0,0,0,0,0.0549909859329071,0,0.154257415441641,0,0,0,0.0842839607159914,0,0,0,0.0907668317181201,0,0.0952101826635583
X5.HK.EQUITY,0,-0.0453026882578239,0,0.0894923107682865,0,0,0,0,0,0.0346352596495719,0,0,0,0,0.268755144998915,0,0,0.114422055062948,0,0,0.126620448682809,0,0,0.484633468213636,0,-0.0925098972079934,0,0,-0.276331384374319,0,0.10943699431731,0,-0.0583118060492295,0,0,0,3.46944695195361e-18,0,0,0,0,0.140891282528883,0,0,0,0,0,-0.207126334486967,-0.150740262192599,0.0136363229175952
X601988.CH.EQUITY,0.153899959468099,0,0,0.362690087077786,0,0,0,0,0,0.103880141300555,0,-0.0191946559175528,0.0186174840541241,0,-0.0386901496217066,0,0,0,0,0,0,0.320943526051156,-0.138998306446427,0,0.0346341630380776,0,-0.0510759700367921,0.188545065001885,0,0,0,-0.0105799464893282,8.67361737988404e-19,0,0,0.0566140509703291,0,0,0,0,0,0,0,0,0,0,0,0.0860128332584609,0,0
X600036.CH.EQUITY,0,0.543776749367749,0.0345096457804866,0.0966093703493888,0,0,0,0,-0.193199990493226,0,0,0,-0.00196022602186558,0,0,0,0,-0.315271115985384,6.93889390390723e-18,0,0,0,0,0,0,0.105353693363439,0,0,0.00510682657963716,0,0.254995072906953,0,0,0,0,0,0,0,0,0,0,0.170792001000685,0,0,0,0,0.134336860815675,0,0,-0.169629636304771
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0359900279134373,0,0,0,-0.0535744397317369,0,0,0.0463732635687621,0.251593633412428,0.0121131997370862,0,0,0,0,0.291755102197297,0,0.273814988822744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151276982659694
X601628.CH.EQUITY,0,0.130039514925975,0,0,0,0,0,0,0,0.0397556558639255,0,0,0,0,0,0.246507657947774,0,0,-0.0247577416804657,0.032780569852723,0,0,0.180534747337189,0,0,0,0,0,-0.0266829863691743,0,0,0,0,0,0,0,0,0.237146751801732,0,0.102261046370691,0,0,0,0,0,0,0,0,0,0.0164006914531649
X601166.CH.EQUITY,0,0,0,0,0,0.332103785426632,0.229214920058703,0,0.0450137323850191,0,0,0,0,0,0,0.605185679097246,0,0,0,0,0,0,-0.502297902211578,0,0,0,0,0.223675990628526,0,0,0,0,0,0.32610346488896,0,0.299726491433946,0,0,0,0.00300569170789938,0,-0.128148982779897,0,-0.150181098292623,0,0,0,0,-0.127300295451087,0.00914492796197327
