,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0539739028512971,0,0,0,0,0,0,0,0.396438117410197,0,0,0,0,0,0.224713717232871,0,0,0,0.221442567737675,0,0,0,0,0,0,0,0,0,-0.04441746615179,0,0,0,0,0,0,0.0134052262905479,0,0.243327481497431,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.014681887953942
X601318.CH.EQUITY,0,0,0,0,0,0,0.0666116423586997,0,0.110233459434054,0,0,0,0,0,-3.46944695195361e-18,0,0.0682970437569886,0,0.0561261819521528,0.00491820605579512,0,0,0,0,0,0.163136066690445,0,0.0482770962570515,0,0,0,0,0,0,0,0.254418546281258,0,0,0,0.131333629113034,0.04929795913358,0,0,0,0.116104455548828,0,0,0,0,0
X601939.CH.EQUITY,0.640375203404501,0,0,0,0,0,0,0,0,0.0104820944538246,0,0,0,0,0,0,-0.197438233520508,0,0,0,0,0,0.213508011011212,0,0,0,-0.265267423488201,0,0,0,0,0,0,0,-0.152784177576376,0,0,0,0,0,0.611004104233401,0,0,0,-0.0730152598858406,0,0,0,0,-0.0884757010285473
X601288.CH.EQUITY,0,0,0,0,-0.0702877021431633,0,0,0,0.125287623215698,0.00508449928362508,0.302724398718251,0,0,0,0.325678970274702,-0.085680025061897,0,0,0,0,-0.0720329403430136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269835363812779
X5.HK.EQUITY,0,0,0,0,0,0.155552320359796,0.39048882521649,0,0,0,0,0,0,0,0.175593272747195,0,0,0,0,0,0,0,0.0966937309405828,0,0,0,0.0462304045084083,-0.131612686418446,0,0,0,0,0,0,0,0,0.0578413066968503,0,0,0.141671026442928,0,0,0,0,0,0,-0.177728779269525,0,0.132566775752114,0
X601988.CH.EQUITY,0,0,0,0,0.187311697375945,0,0,0,0.0218014190006192,0,0.0082492031371799,0,0,0,0.117313520989259,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.184042982341049,0,0,0.316769981267214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075459610447852,0
X1299.HK.EQUITY,0,0,0,0,0.113827845529963,0,0,0,0,0,0,0,0,0,0,0.0389711380702915,0,0.13635696582023,0,0,0,0,0,0,0,0.124010845362634,0,0,0,0.0302081022391068,0.015214731304305,0,0.184127518047603,0,0,0,0.280599182236406,0,0,0,0.0405370499987954,0,0,-0.136637081300128,-0.0228095039455616,0,0,0,0,0.170504391076583
X600036.CH.EQUITY,0,0.02919870020159,0,0,0,0,-0.0372660843733355,0,0,0.519250361712604,0,0,0,0,0,0,0.114304292177896,0,0,0,0.279727265247877,0,0,0,0,0,0,0,0.153728410643507,0,0,0,-0.147874199787365,0,0,0,0,-0.152789561930079,-0.0150685479736317,-0.04151961066616,0,0,0,0.176622119406041,0,0,-0.0728101851570765,0,0,0
X601628.CH.EQUITY,0,0.236999616788173,0,0.0587581183128418,-0.0511231261709514,0,0,0,0,0,0,0,0,0,0,0,0.143806323946579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146074110410377,0.136223030343157,0,0,0,0,0,0.151115092136676,0,0.11607095331363,0.107546752984735,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0563334960483271,0,0,0,0,0.617272497300161,0,0,0,0,0,1.73472347597681e-18,0.0392497219937778,0,0,0,0,0,0.171789887171277,0,0,0,0,0,0.079931265376804,0,0,0,0,0,0,0,0,0.0773505592450348,0,0,0,0,0,0,0,0.0810576550414979,0,0,-0.168834774761644,-0.085479832265876,0,0
