,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-0.109002422174308,0,0,0,0,0,0,0,0.0976167342716064,-0.0691458267961366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183939086313379,-0.113346489021809,0,0,0,-0.198349297251803,0,0,0,0,0.544315014731259,0,0.0732176692924521,0.00631578988896712,0,0,0,0,0,-0.0286797264198763,0.137209915375332
X601318.CH.EQUITY,0,0,0,0,0,0,0.00772012237766198,0,0.0829533183612983,0.0237110834496117,0,0.0259139723169433,0,0.0586600866973915,0,0,0,0,0,0,0,0,0,0,0.231784088440671,0,0,0,0,0,0,0,0,0,0,0,0,0.287330599250497,0,0,0,0,0.222540285321146,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410325787721351,-0.0839800095857534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295239778404807,0,0,0,0,0,0,0,0,0,0,0,0,0.0861395063891857,0,0,0,-0.236925464521135,-0.139014555354078,0,0,0.526607051385061,0,0,-6.93889390390723e-18,-0.0261265156605007,0.128560739539265,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0371957000917521,0,-0.121121465623054,0.147080444015777,0,0.549093083627572,0,0,0,0,0.0662145603237205,-0.18029662607277,0,0,0,-0.0620687519332182,0,0,0,0,0,0,0,0,-0.771403729012122,0,0,0,0,0,0,0,0,0,0,0,0.339089140596523,0,0,0,0.193150811349555,0,0,0,0
X5.HK.EQUITY,-0.22028931846795,-0.142781500814386,0,0,0,0,0,0,0,0,0,0,0,0,0.277023878960335,0,0,0,0,0.244979565627659,0.0566442284110473,0,0.452627563833016,0,0,0,0.0153544849365747,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122424064977136,0,0.226676708773886,0,0,-0.0282286591980631,0,0,-0.032197092291631,0.0336743492682832
X601988.CH.EQUITY,0.0938578457579468,0,0.00801040817308546,0.349751310249767,0.078812427657066,0,0,0,0,0,0.189382277655681,0,0,0,0,0,0.136082778864311,0.129360884428936,0,0,0,0.0250585391108618,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.10587104369739,0,0,0,0.160487914858865,0,0,0,0,0.156473052574251,0.136840614214557,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,-0.063232792005626,-1.73472347597681e-18,0.0567825238207368,0,0.686571115347279,0,0,0,0,0,0,0,0,0,0,-0.0625087036169947,0,0.265436972374399,0,0.0469849975560687,0,0,0,0,0,0,-0.230189278875566,0,0,0,0,0,0,0,0.169557865023587,0,0,0,0,0,0,-0.256343227108282
X1299.HK.EQUITY,0,0.111144852000407,0.00373802516711959,0,0.0502253958755339,0,0,0,0.124697679474056,0,-0.0367747894592045,0,0,0.0713875145955322,0,0.236275206376592,0,0,0,0,0,0,0,0,0,0.0318746064699367,-0.00943610619950084,0,0,0,0,0,0.278670212662343,0,0,0,0,0,0,-0.0832787396795807,0,0,0,0,0,0.0372937203338044,0,0,0,0
X601628.CH.EQUITY,0,0.0120966224780528,0.0128716891869315,0.0466409880368914,0,0,0,0,0,0,0,0,0,0.333069710079773,0,0,0,0,0,0,0,0,0,0.0859254668693442,0,0,0,0,0,0,0,-0.0457648304646055,0,0,0,0,0.0452947283297073,0.267222249030624,0,0,0,0,0,0,0,0,0.119441349090011,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.627436040824972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288722648613527,0,0,0,0,0.0466284562996837,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556490172383087,0,0,0,0,0.0299031977531447,0,-0.0468242920220656,0,0,0
