,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.488851631672119,0.124081825688262,0,0,0,0,0,0.0970639167610438,-0.0769283671729935,0.116173958984688,0,0,-0.0793178757985869,0,0,0,0,0,0,0,0,0,-0.0341878307088424,0,0,0,0,0,0,0,0,0,0,0,0,0.0273280897014454,0,0,0,0,0,0,0,0,0,0.0911061767273982,0.0771539238948479,0,0,0
X601939.CH.EQUITY,0.516237097932574,0,0,0.154958685348187,0,0,-0.101067538247912,0,0,0,0,0,0,0.329039913890149,-0.0288749301978427,0,0,0,0,0,0,-0.137951865979233,0,0,-0.00917816196420474,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954916872054229,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.222440519543373,0,0,0,0,0,0,0,0,0,0.0400735707717957,0,0,0,0,0,0,0.19051265813898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252185229962493,0,0,0,0,0,0.205511854567414,0,0.00553478969639451,0,0,0,0,0.0812477112586102,0
X601288.CH.EQUITY,0.372238765410796,0,0,0,0.215060838517874,0,0,0,0,0,0,0,0,0.145776679777494,0,0,0,0,0,0.0914275962445144,0.031276983732164,0,0,0,0,0,0,0,0,0,0,0,0,0.0830621607691983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470766322571495,0
X601988.CH.EQUITY,0,0,0,0.500475602167205,0,0,0,0,0,0.216716729750166,0,0,0,0,0,0.327164241928917,0,0.076100751425818,0,0,0.0173860768356795,0,0,0,0,0,0,0.0214933297277431,0,0,0,0,0,0,0,0,0,-0.565599152775909,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278306881739022,0,0,0,0,0,0.0920471572914921,0,3.46944695195361e-18,0,0,0,0.0101091002918832,0,0,0,0,0,0.186830516613042,0.0433598833036156,0,0.0906640809771807,0,0,0,0.0161002123754638,0,0,0,0,0.172107556949031,0,0,0,0,0.105900461068455,0,0.0157206530069896,0,0
X1299.HK.EQUITY,0.0879317227090373,0,0,0,0,0,0,0,0.186129779737893,0,0,0,0,0.0940049411230483,0,0,0.0569096111689835,0,0,0,0,0,0.011236117161231,0,0,0,0,0,0.250940663823046,0,0,0.101226565516018,0,0,0,0.0487223388734469,0,0,0,0,0,0,0,0.0253880751463295,0,0,0.0642973081464825,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491010980494361,-0.071640865422304,0,0,-0.160659286132437,0,0,0,0,-0.280307377467415,0.598789033860449,0,0,0.775112171986627,0,0,0,0,0,0,0,0,0,0,0,0.40089932205511,0,0,0,0,-0.301610082590453,0,0,0,0,0,0,0.160407667781593
X601628.CH.EQUITY,0,0,0,0,0,0,-0.0307380923383163,0,0,0,0,0,0,0,0,0,0,0.0445116232119173,0,0,0.0888949516790018,0.105346135567824,0,0,0.105785333349518,0,0,0,0.249081124353353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610773625217769,0,0,0,0,0.311132076753879,0.0383463040949781,0,0
X601658.CH.Equity,0,0,0,0.177034386702256,0.0576462722191362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.111044486989623,0.282029903683846,0,0,0,0,0,0,0,0,0,0.0601661120967586,0,0,0,0,0,0,0,0,0.336644183242846,0,0,0
X601328.CH.EQUITY,0.0718961207947173,0,0,0.521898534893673,0,0,0,-0.0457523197230587,0,-0.11007894743645,0,0,0.0193305813907973,0,0.0377579625126809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219555886887236,0,0.0711629478975181,0,0,0.173959749820963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107531522708767,0,0
X601166.CH.EQUITY,0,0,0,0.00209381887398336,0,0.430028966811371,0,0,0,0,0.0431948541970757,0,0,0.000601106237786705,0,0,0,0.0404074673396744,0,0,0,0,0,0,0,0,0,0,0,0.214664485755527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361533197740355,0.0392936249783797,0.107367356064613,0.0432438341372049,0,0
X388.HK.EQUITY,0,0,0.383320876515917,0,0,0,0,0,0,0,0,0,0,0.00407984039706947,0,0,0.0846890802573168,0,0,0.0377497117691899,0,0,0.0518399163734138,0,0,0,0,0,0,0,0,0.0728501728702958,0,0,0,0,0,0,0,0,0,0,0,0.0432079134101285,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.21048843005857,0.0879170668622751,0,0,0.0925016437681521,0,0.0103838207448398,0,0.027286945586765,0,0,0,0,0,0,0,0.0469591889937552,0.083326998506519,0,0.0302035891216946,0.0222523692245299,0.0969554901415341,0,0,0,0,0,0,0.0642439362800677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558472589241492,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106026722687887,0,0,0.383263842684413,0.0840680921857553,0.042460385560872,0,0,0.162653105225083,0,0,0.0916035116837799,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239394185503813,0,0,0,0,0.0145253356199877,0,0,0,0.0585276767115997,0.139683685779352,0,0,0,0,0.0775139061086325,0,0,0,0.100110275127235,0.2595373527303,0,0,0,0,0.103230867065356,0.0119660021162232
X16.HK.EQUITY,0,0,0,0,0,0,0.000423431628522156,0,0,0,0,0,0.0853296250534572,0,0,0,0,0,0,0.198794552341167,0,0,0.109458908118234,0,0,0,0,0,0,0,-0.103001892629835,0.241300396834865,0,0,0,0.1437119933934,0.184733374519146,0,0,0,0,-0.141788148821833,0.183742706239779,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.108840082050677,0,0,0.200955211827992,0,0,0,0.0950635690111131,0,0.21082048055031,0,0,0,0,0,0,0,0,0,0,0,-0.14026065721844,0.0891831672355578,0,0,0,0.078315579236904,0,0,0.135216928294061,0.145611545215405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.0355907908814855,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940574105330078,0,0,0,0.153474979603344,0,0,0,0,0.781821412277656,0,0.0695176407752035,0,0,0,-0.148479211605853,0,0,-0.00316508301126496,0.0645047318852382,0,0,0.0104068214811231,0,0
X600016.CH.EQUITY,0,0.0370759899925956,0,0.112799778043485,0.135917145552617,0,0,0,0,0.0691928405901106,0.125096849038241,0.17507895915437,0,0.141150166605528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528228356521913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927057562195145,0,0.0137027055827732,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.101762534454568,0,0,0,0,0,0,0,0,0,0,0.184235427215764,0,0,0,0,0.0143364166600845,0,0.0155852867049974,0,0,0,0,0,0.232951896590383,0,0,0,0,0,0,0,0.106884478365003,0,0,0,0,0,0,0.148709415621842,0
X601601.CH.EQUITY,0.0134170944270612,0,0.734239679718435,0,0,0,-1.38777878078145e-17,0,0,-0.0988300519877194,0,-6.93889390390723e-18,0,0,0,0,0.102684009362928,0,0,0,0,0,0,0,0,0,0,0.00450472857697352,0,0,0,0,0,0,0,0,0.0271486175102211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.02938230302815,0,0.0676994466303656,0,0,0,-0.0364431935880176,0,0.277451779893413,0,0,0,0,0,0,0,0,0,0,0.411103088959494,0,0,0,0,0,0,0,0.0589342358470889,0,0,0,0.196480692738847,0.0301967884438177,0,0,0,0,0,0,0,0.0608677126671067,0,0,0,1.38777878078145e-17,0,0.00410292441131971
X11.HK.EQUITY,0,0,0,0,0,0,0.0460584750110578,0.32704356639046,0,0.0829312915639089,0,0,0,0,0,0,0,0,0,0,0,0.199229212744762,0.507234082883752,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0597646585022386,-0.112401060530252,0,0,0,0,0,0,0,0,0,0,0,0,0.121633557783576
X601066.CH.EQUITY,0,0,-0.188269333897692,-0.131516435661314,0,0,0,0.00914263761889562,0,0.0385387972913398,0,0,0,0,0,0.683608909728251,0.219394856696933,0,0,0,0,0,0,0,0,0.071527171349566,0,0,0,0.130898370398858,0,0,0,0,0,0,0,-0.0255390927146524,0.167561842457275,0,0,0,0,0,0,0,0,0,0,0,0.0365427875583164
X601998.CH.EQUITY,0,0.079408284879926,0,0,0.113958986464705,0,0,0,0.0239558432793066,0,0.115735186260113,0,0,0.119249976691363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199517904700209,0,0,0.0538146734609141,0,0,0,-0.0298301300677321,0,0,-0.0458217103109944,0,0,0.045991752596712,0,0,0.41387557277221,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.202331304860322,0,-6.93889390390723e-18,-0.108985773153153,-0.133025379114864,0,0,0,0,0,0,0.0297672511306769,0,0,0,0,0.116161961075685,0,0,0,0.467165087540719,0,0,0,0,0,0,0.152119654892555,0.10494314654513,0.0141688407384845,0.00849224904332689,0,0,0,0,0,0,0,0,0,0,0,0,0
