,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0597211969805489,0,0,0,0,0,0,0,0,0,0,-0.035133716330205,0,0,0,-0.279403444190211,0,0,0,0,0,-0.102702434405005,0,0,0,0.849979496065229,0,0,0,0,0,-0.0370386610206956,0,-0.000862103453671423,0,0,0,0.185154143053716
X601318.CH.EQUITY,0,0,0,0,0,0,0.136359266773388,0,0.19244052480045,0.0183888766929531,0,0,0,0.0299077730387743,0,0.0594021342850857,0,0,0.10939417963277,0,0,0.0770825109978697,0,0,0.0623424506174632,0,0,0,0,0,0,0,0,0,0,0,0,0.0515855950309189,0,0.306814576775713,0,0,0,0,0.101832349454653,0,0,0,0,0
X601939.CH.EQUITY,0.177011233641571,0,0,0,0.174410638609354,0,0,0,0,0.0564974953583655,0,0,0,0,0,0,0,0.107410600523821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263217227572808,-0.072680433572577,0,0,0.0892119444363262,0,0.403085728122221,0,0,0,0.121092095947293,0,0,0,0,0,-0.0577230958701215
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.550555297034925,0.293610492159654,0.0858049909613213,0.565160836338756,0,0,0,0.272123151145819,0.118552353696141,0,0,0,0,0,0,0,0,-0.362621863356744,0,0,0,0,0,0,0,-0.755389049404904,0,0,0,0,0,0.0226350897229938,-0.367324301013148,0,0.289672815192567,0,0,0,0,0.39329334005362,0,0,0
X5.HK.EQUITY,-0.0177376058013746,-0.105109760158021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519422287072405,0,0.0332017847633954,0.538862000533564,0,0,0,0,0.0905659711180846,0,0,0,0,-0.187078715786894,-0.0524132497572391,-0.0754119928739459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248701837723416,0,0,-0.164999214211583,0,0
X601988.CH.EQUITY,-0.354420471239861,0,0,-0.0305192069759453,0.481208214508256,0,0,0,0,0,0,-0.000142164381203337,0,0,0,0,0,0,0,0.755355963187489,0,-3.46944695195361e-18,0,0,-0.067124427499501,0,0,0,0,-0.524346492385301,0,0,0,0,0,0,0,-0.0624755074926272,0.0797843945300585,0,0,0,0.13497142768433,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.32013985878192,-0.0751798910737941,0,0,0.0160048160539881,0,0,0,0,0,0.648402044452094,0,0,0,0,0.007564778117268,0,0,0,0,-0.180916782833553,0,0,0.164927455449003,0,0,0.0203384653203347,0,0,0.00774746900225563,0.0261627704358517,0,-0.0370497413322004,0,0,0,0,0,0,0,0,0,0,0.124723975800308,0,0,0,0,-0.457936291020913
X1299.HK.EQUITY,0,0,0,0,0.130593188706637,0.0115653705362872,0,0,0.132808094979844,0,0,-0.0823578615641271,0,0,0.142477865827656,0.0300987711265102,0,0,0.0507851004758885,0,0,0,0,0,0,0.151410200509945,0,0,0,0,0,0.146666853438793,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00569425364622086,0
X601628.CH.EQUITY,0,0.0670819925190394,0.0159526434793241,0.0092356699919693,0,0,0,0,0,0,0.145223118249478,0,0,0.334774800357914,0,0,0,0,0,0.0246631697635532,0,0,0,0,0,0,0,0,0,0,-0.0536225792982829,0,0,0,0,0.176051268523435,0.162286297853047,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0159129309938958,0.0614871081486448,0.0459983777827736,0,0,0.585386254583461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233004220548916,0.241531474385009,0,0,0,0,0,0,0,0,0,0,0,-0.0766288647166945,-0.0276116508012678,0,-1.73472347597681e-18,0,-0.30821646582498,0.0500474775625207,0,0,0,0,-0.0281067222818953,0
