,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.724531445264266,0,0,0,0,0,0.00439210196269638,0,0.0362343334618195,0,0.0735934288080561,0,0,0,0,0,0.00508587990760624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714116036423484,0,0,0,-0.0197417073160331,0,0,0,0,0,0
X601939.CH.EQUITY,0.130096047172992,0,0.0556001595357028,0.236833344448517,0,0.378173197566965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554224870110721,0,0,0,0,0,0,0,0,0,0,0,0,0.0656016850503582,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-1.38777878078145e-17,0,-0.0236172709396728
X601318.CH.EQUITY,0,0.0176351121475321,0,0.0926358103197262,0,0,0,0,0,0,0,0,0,0,0,0.00893182722133872,0,0.00847570417354843,0.192183354974361,0,0,0,0,0,0.0104227941614493,0.0465734282588994,0,0,0,0,0,6.93889390390723e-18,0,0.214466413046173,0.0168096441435061,0.0445386994357191,0,0,0,0.236985293146126,0,0,0,0.0860560956463443,0,0,0,0,0,0
X601288.CH.EQUITY,0.0541868706185362,0.33923942503113,0,0,0,0,0,0,0,0.051487110506607,0,0,0,0,0,0,0,0,0.00531962009705422,0,0,0,0,0,0.046275559031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101369165696465,0,0,0,0.201961771829313,0,0,0,3.46944695195361e-18,0,-0.0694453146361151
X5.HK.EQUITY,0,0,0,0,0,0.196931106120713,0.487381586425786,0,0,0,0,0,0,0,0.408426134024531,0,-0.314322548501792,0,-0.0406258525824978,0.132493298548049,0,0,0,0,0.272041389591445,0,-0.0584721577336224,0,0,0.0113672879682008,0,0,0,0.0381276331422847,0,0,0,0,0,0,0,0,0,0,0,-0.731720995196974,0.00206567329229704,0,-0.105039369814032,0
X601988.CH.EQUITY,0.0286603939546061,0.231949800426045,0,0,0.0555497223850867,0,0,0,0.0919281034642931,0,0,0.0682778892836959,0.140995321518784,0,0,0,0,0,0.116948441498073,0,0,0,0.383311884433544,0,0,0,0,0,0,0,0,0,0,0,0,0.0367664771110914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0.194677741838865,0,0,0,0,0.0632295533751382,0,0,0,0,0,0,0.207640798032025,0,0,-0.0915943423414065,0,0,0.214194631252575,0,0,0,0.00324633505686063,0,0,0,0,0,0,0,0,0,0,0,0,0.0832605939580539,0,0,0,0,0,0,0,0,0,0,0.0300911044188135,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249431413857156,0.000775799788559447,0,0,0,0,0,0,0.775957729755986,0,0,0,0.104931104959818,0.00414417668338143,0,0.000702287350072497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.140900809995042,0.0723421226141602,0,0,0,0,0,0,0,0,0,0,0,0.0306071257101127,0,0,0,0,0,0,0,0,0,0.062654432477873,0,0,0,0,0,0,0,0,0,0.325126138313037,0,0,0,0,0,0,0.207964450050358,0.0712549482587108,0,-0.0261836763780239,0,0,0,0
X601328.CH.EQUITY,0.00162441449470077,0,0,0,0,0,0,0.171619247670672,0,0,0.0383717308543837,0,0.14956731899316,0,0,0,0,0,0,0,0,0.252393035786054,0,0,0,0,0,0,0.0314399948823835,0,0,0,-0.00883605628606038,0.0403092092829703,0,0.00078391200303388,0,0,0.0689001931791739,0.256251280658433,0,0.0395383517359309,0,0,0,0,0,0,0,0
