,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.468840392239488,0.119561295942158,0,0,0,0,0,0,0,0,0,0.0797289971494907,0,0.0625455609696849,0,0,-0.135848844822381,0,0,0,0,0,0,0.0170413547877962,0,0,0,0,0,0,0,0,0.0733410588481525,0,0,0,0,0,0,0,0,0,0,0,0.0925056843526882,0.17490971045157,0.018132051088876,-0.00898464663515904
X601318.CH.EQUITY,0,0,0,0,0.189439757016692,-0.0102292285815777,0,0,0.150251043407983,0,0,0,0,0,0.0739057920813983,0,0.132886364974778,0.194248745608736,0,0,0,0,0,0,0,0,0,0,0,-0.0981996773048327,0.10343474305903,0,0,0,0.0575256902220516,0,0.141121019961412,0,0,0,0,0,0,0,0,0,0,0,0.0782041483833332,0,0
X601939.CH.EQUITY,0.258102540726068,0,0,0,0,0,0,0,0,0,0,0.162579557078958,0,0.365637033030556,0,0,0,0,0.0793531923037342,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211939988235489,0.0619473700282061,0,0,0,0.0161634195916668,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.339446889269827,0,0.02290473611668,0,0.495858925915665,0,0,0,0,0,0,0.00432065400917735,0,0,0.0322802963170198,0,0,-0.0236641913788784,0,0,0,0,1.38777878078145e-17,0.00964121307039133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104320323966107,0,0
X601988.CH.EQUITY,0.0902181443611814,0.0577415565692853,0,0,0,0,0,0,0,0,0.239403746851723,0,0,0,0,0,0.119774339476542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102402358478572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087580139992704,0,0,0,0.24015497839137,0
X5.HK.EQUITY,0,0,0,0,-0.069815973650908,0,0,0,0,0.0410192499606752,0,0,0.433870699646493,0,0.135002851827059,0,-0.126705585329719,0,0,0.654821484539356,0.253156814548308,0,0,0.821372653130117,0,-0.611442749642412,0,0,0,0,0,0,0.204243108437536,0,0,0,0,0,0,0,0,0,0.0724114051031962,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-1.73472347597681e-18,0,0,0.0607497906706624,0,0,0,0.0919270341683852,0,0,0,0,0,0,0,0,0.13540555070172,0,0.123025005704983,0,0,0,0,0,0,0,0.0550390185571249,0,0,0,0.190629603971295,0,0.229450124882709,0,0,0,0.0414195517331561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.120821524982582,0.0260893109316486,0,0,0,0.0894275594024288,0,0.0835260918706732,0,0,0,0,0,0,0.0710095339172494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3088854755204,0,0
X601628.CH.EQUITY,1.73472347597681e-18,0,0.109797381378638,4.33680868994202e-19,0.368026891052276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273251397412696,0,0.140067207465306,0,0,0,0,0,0,0,0.149440257967587,0,0,0,0,0,0.0334046871942111,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.029434098120004,0,-0.0833825198495663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963862691031712,0,0,-0.186162626360903,0,0,0,0,0,-0.0102593191317501,0,0.637826270641714,-0.21140569560196,0,0,0,0,0.436565474111539,0,-0.316595278897101,0,-0.224823765848246
