,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00877953351416063,0,0.66366373779304,0,0,0,0,-0.0204828400025478,0,0,0,0,0,0,0,0,0.105702777080931,0,0,0,0,0,0,0,0,0,0,0,-0.0148491042055831,0,0,0,0,0,0,0,0.0329113671552052,0,0,0,0,-0.00395892042157075,0,0,0,0,0.141001461462716,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.102019893712503,0,0.0437720217616186,0,0,0,0,0,0.12305058815894,0,0,0,0,0,0.485362098243539,0,0,0,0,0,-0.00942282732125399,0,0,0.0837822170009467,0,0,0.0823129724494166,0,0,0.0808740602420354,0,0,0.0709795945534763,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.168811440244199
X601939.CH.EQUITY,0,0,0,0,0.40386343221542,0,0.110688407446192,0,0,0,0.158555762661754,0,-0.0929783678462024,0,0,0,0,0,0,0,0.0249061218274121,0,0,0.533415267268135,0,0,0,0,0,-0.0086062758611677,0,0,0,0,0,0,0,0,0,-0.162144039785197,0,0,0,0,-0.0441931495454466,0,0,0,0,0,0.0525892829381742
X601628.CH.EQUITY,0,0,0,0,0,0.0681417659798289,0,0,0,0.0111425632383792,0,0,0,0,0,0,0,0.34145770702332,0,0,0,0.0752799441175895,0.195252435754573,0,0,0,0,0,0.0442372809165687,-0.0605478051043515,0,0,0.340259517819367,0,0.0317515657138801,0,0,0,0,0,0,0,0,0,0,0,0.0431462409334912,0,0,0,-0.108718873857962
X601288.CH.EQUITY,0.0483491588382943,0.045905982866552,0.080710886362054,0,0,0,0.206040256515502,0,0,0.0578937283521472,0,0,0,0.0699848688245074,0,0,0.100002545104068,0,0,0,0,0,0,0.221093722933336,0,0,0,0,0,0,0,0,0,0,0,0,0.195865760521771,-0.000849502911882016,0,0,0,0,0,-0.0639860039386863,0,0,-8.67361737988404e-19,0,0,-0.045411613518061,0
X600036.CH.EQUITY,0.00983961776025742,0.236976966875533,0,0,0.0836586106225881,0,0,0.128981288713865,0,0,0,0,0,0.277628674829859,0,0,0,0,0.118912283942273,0,0,0,0,0,0.257012518334206,0,0,0,0.0633993798016869,0.016337834356448,0,0,0,0,0,0,0,0.00125434153370932,0,0,0,0,0,0,0,0,0.024779067817288,0,0,-0.0238202858188623,0
X601988.CH.EQUITY,0.061576776455329,0,0,0,0.255938099132785,0.339081632925918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862593312473667,0,0,0,0.0577579455165966,-0.0388795572040609,0,0,0,0,6.93889390390723e-18,0.230097815620323,-0.0324926598595536,0,0,0,0.0454512930271892,0,0,0,0,0.0885126711785946,0,-0.108286638010452,0,0,0,0,0,0,0.02402513204584
X1299.HK.EQUITY,0,0,-0.0933338017656799,0,-0.148621331586184,0,0,0,0,0.348016630456265,0,0,0,0,0.134199977066225,0,0,0,0,0,0,0,0,0,0,0.103530639472975,0,0.407393933546924,0.0980100208389673,0,0,0,0,0,0,0,0,0.0104225443201981,0.0160968290984808,0.0422717046778167,0,0,0.0137837836086045,0,0.0750138464309205,0,0,0.0619534308061373,0,0,-0.198026674922294
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.177937225819123,0,0,0,0,0,-0.0787525189219278,0,0,0,0,0.0977922905046061,0,0,0,0,0.081098685373286,0,0.400853808530687,0.102477850285116,0,0,0,0,-0.0373726060865092,0,0,0,0,0,0,0,0.165674574817972,0.26753754678928,0,0,0,0,0,0
X388.HK.EQUITY,0,0.000205898102018182,0,0,0,0,0,0.00854384763747792,0,0,0,0,0,0.121523902560321,0,0,0,0,0,0,0,0.0294398338327611,0,0,0,0.133133785922254,0,0,0,0,0.281947040013026,0,0,0,0,0,0,0.0856948606809578,0.232646137552578,0,-0.246931365905285,0,0,0,0.0464959492920153,0,0.218208197648937,0,0,0,0
