,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.123307903518308,0,0,0,-0.187592083910604,0.251895409797055,0,0,0.0923319258516894,0,0,0,0.273959997573976,0,0,-0.126314562745092,0,0,0,0,-0.136105869318771,0,-0.19481274693875,0,0,0,-0.223822413810511,0,0,0.823799941303669,0,-0.0511100448475116,-0.0807726193082887,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0501972751561188,0,0.157396556644288,-4.33680868994202e-19,0,0,0,0.12065150236583,0,0,0,0,0.0966223361598047,0,0,0.140140491073551,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0597746125715155,0,0.00629008371325914,0.0976039945728225,0,0.241986284690604,0,0,0,0,0,0,0.0204107887700646,0,0,0,0,-0.0310447569988423,0
X601939.CH.EQUITY,0.079826723400222,0,0,0,0,0,0,0,0,0.225641011366662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142155253399414,0,0,0.109792777986103,0,0,0,0.459617408863252,0,0,0,0,0,0,0,0.0112995351828353,-0.0758846466436414
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.836081440167838,0,0.139559328481465,0.264172191570787,0,0,0,0.411622257686159,-0.00246426397407481,0.338962947210738,0,0,-0.567322021724875,0,0,0,0,0,0,0,0,0,0,0,0,-0.450241123540924,0,0,0,0,0,0.0649642591844694,0,0,0,0,0,-8.67361737988404e-19,0,0.619690449656398,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.147231369708734,0,0.21316267829632,0,0,0.0226998889567138,0,-0.0132994941674349,0,0.103038412074104,0.0569638104045474,0,0.010431510253765,0.0432996567250834,0,0.052481943679982,0,0,0,0,0,0,0,0,-0.0278795937638833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117555866398557,0,0,0,0.213004453237567,0,0
X601988.CH.EQUITY,0,0,0,0,0.486182848226831,0,0,0,0,0,0,0,0,0,0.122185759062744,0,0,0,0,-0.125083494691902,0,-0.0639426744926989,0,0,0.21086590303143,0,0,0,0,-0.348109661081291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969258076798528,0,0,0.0254891534158089,0
X600036.CH.EQUITY,0,0.146660822899569,0,0,0,0,0,-0.072377461902492,0,0.565179630187875,0,0.0645880994714157,0,0,-0.0831768379179638,0.0844168576661756,0,0,0,0.198522167901374,0,0,0,0,0,0,0,0.0709259306900013,-1.73472347597681e-18,0,0,0,0.00705149873540459,-0.172959659032301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148408429404814
X1299.HK.EQUITY,0,0,0,0,0.181491657037776,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0398118249144026,0.0391549051038138,0,0,0,0,0,0,0.266343521084773,-3.46944695195361e-18,0,0,0.114234960446913,0.03873115085151,0,0,0.0760763707228295,0,0,0,0,0,0,0,0,-0.110133864882478,-0.0586405026036681,0,0,0,0,0,0.0432622091069426
X601628.CH.EQUITY,0,0.247417798597933,0,0.0786519341626564,0,0,0,0,0,0,0,0,0,0.207356881279212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130883437589663,3.46944695195361e-18,0,0.0940793972966629,0,0,0,0.174161136645885,0.1833907625081,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.293996938357211,0.0255899515848026,0,0,0.64982377199259,0,0,0,0,0,0,0,0,-0.224883637754013,0,0,0,0.294925325380174,0,0,0,0,0,0.371677267814196,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.56121224375116,0,0.000345837237278125,-0.135010209231923,0.122450959432925
