,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0988238225059474,0.0730504798566128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180413235639777,0,0,0.140053883290313,0,0,-0.301681452069739,0,0,0,0,0,0.733183023644124,0.152134122300583,-0.143243811807743,0,0,0,0,0,0,0,0.0729836115848885
X601318.CH.EQUITY,0,0,0,0,0,0,0.231558410187785,0,0.165715102135013,0.0179423604231615,0,-0.0198384788517954,0,0,0.00985650558023116,0,0,0,0,0,0,0.0509063355086294,0,0,0.139815200637416,0,0,0,0.0215260829588412,0.0434331221492275,0,0.0297950606419035,0,0,0,0,0,0.258741322062385,0,0,0,0,0.0830321382177034,0,0.051709082275949,0,0,0,-0.0459718224463111,0
X601939.CH.EQUITY,0.373082141773833,0,0,0,0,0.0484423653247731,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.291558438420161,0,0,0,0,0,0,0,0,0,0,0.00457202926832846,0.0695540616785975,0,0,0,-0.214880943676722,-0.171286545079536,0,0,0,0.47076448492796,0,0,0,-0.0315860964755517,0.0901900378200456,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.101017932041203,0,-0.225627610918573,0.210236546391811,0,0.458492047817323,0,0,0,0.139079053920067,0.0607143621906569,-0.170292117928602,0,0,0,-0.0331117526673096,0,0,0,0,0,0,0,0,0,-0.701345057751936,0,0,0,0,0,0,0,0,0,0.288713869514176,0,0,0,0,0,0,0.0782218544697261,0,0
X5.HK.EQUITY,-0.123595219708596,-0.0777169143094828,0,0,0,0,0,0.138417808376655,0,0,0,0,0,0,0.424147984546447,0,0,0,0,0.193485344421933,0.17335285754689,0,0.318876766129415,0,3.46944695195361e-18,0,0.01876758091522,0,0,0,0,-0.122447020605544,0,0,0,0,0,0,0,0,0,-0.171626111397473,0.206506022365904,0,0,0,0,-0.0899023962142786,0,0
X601988.CH.EQUITY,0,0,0.117296803509247,0.380123701969838,0.104349476955581,0,0,0,0,0,0.240668079811409,0,0,0,0,0,0.023457908152053,0.125107862440405,0,0,0,0,0,0.0176203086060649,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385463122725873,0,0.0617847890303533,0,0,0,0,0,0.278222262057214,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0508408382671125,0.121331099281639,0,0.589363707756781,0,0,0,0,0,0.0432613752489049,0,0,0.075733813467867,-0.0642737693357162,0,0,0,0,0,0.0300133187903174,0,0,0,0,0,-0.0782981167514741,0,0,0,0,-0.021266305414645,0,0,0,0.0869661864180649,0,0,0,0,0,0,-0.287387527098334
X1299.HK.EQUITY,0,0.0957154112754927,0,0,0.0694833189411365,0,0,0,0.0811786792508453,0,0,0,0,0.028005417316946,0,0.159385645612335,0,0,0,0,0,0,0,0,0,0.113327951889213,0,0,0,0.0250231638623113,0,0,0.222816739012092,0,0,0,0,0,0,-0.0502666361516625,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.126041963887984,0.00824859540849324,0.0407333540172331,0,0,0,0,0,0,0.109086998109999,0,0,0.273141785077617,0,0,0,0,0,0,0,0.053383023377199,0,0,0.0474326376282023,0,0,0,0,0,0,-0.0502526540647708,0,0,0,0.182778618580818,0,0.101785365449664,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0570496334647736,0.0363681155467995,0,0,0.593644520025411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26083887761325,0,0,0,0,0.17329259989777,0.128144541240635,0,0,0,0,0,0,0,0,0,-0.0172895238300822,0,0,-0.12818490996611,0,-0.0454519509853,0,0.0732015411717677,0,-0.227004310704043,-0.0201538041274792,0,0,0
X601166.CH.EQUITY,0,0,0,0.25473139770393,0,0.0794900615601103,0,0,0,0,0,0,0,0.460806789226499,0,0,0,0,0,-0.0451469681620557,0,0,0,0,0,0,0,-0.00946471973738173,0,0,0,0,0,0,0,0,0,0,0.115410300236418,0,0,0,0,0,0,0,0,0,0,0.0804751182393685
X600000.CH.EQUITY,0.0389482070938844,0,0,0,0,0,0.516509377002981,0,0,0.0483311874170012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273599833306057,0,0,0.139717300845376,0,0,0.030469834316996,0,0,0,-0.138748236437075,0,0,0,0,0,0,-0.337122063264457,0,0,0,0,-0.0079879078871789,0,0
X601319.CH.EQUITY,0,0.0913748363482244,0,0,0,0,0,0,0,-0.0147472863389088,0,0,0,0.32544913653819,0,0,0,0,0,0,0,0.0221217607117184,0.0187530095143039,0,0,0,0,0,0,0,0,-0.0475667050951403,-0.107601175150671,0,0,0,0,0.378862059069412,0,0,0.152834862440644,0,-0.0522135770133504,0,0,0,-0.111426346935695,0.00015483138384766,0,0
X601601.CH.EQUITY,0,0.230026257629757,0,0,0,-0.269193831947544,0.068827581990635,0,0.418247688275149,0,0.0505156263011935,0,0,0,0.135864097582154,0,0,0.0168778263656402,0,0,-0.0766649686542988,0,0,0,0,0.127350193405572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179489709358119,0,0.044397999966156,0
