,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.484863260946368,0.0899693804181964,0,0,0,0,0,0,0,0,0,0.081634555086956,0.0668187761570832,0,0,0,0,-0.143771814782679,0,0,0,0,0,0,0,0,0.0247343751597036,0,0,0,0,0,0,0.0485305967726081,0,0,0,0,0,0,0,0,0,0,0.100372381810881,0.182405801876113,0.0392238113286705,0
X601318.CH.EQUITY,0,0,0.210127001976684,0.109194357665425,0,0,0,0,0,0,0,0,0,0,0.296311256463703,0.071049540363336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140467600597051,0,0,0,0,0,0,0,0.099704515110152,0,0,0,0,0,0,0,0.0238476133628049,0,0
X601939.CH.EQUITY,0.331722293538964,0,0,0,0,0,0,0,0,0,0,0,0,0.456187511283253,0,0,0,0,0.148647841678136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104743205499209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.347944633714921,0,0.0171140473880643,0,0.506029951502693,0,0,0,0,0,0.0105298516006085,-6.93889390390723e-18,0,0,0,0.0488365887800755,0,-0.0318707171282522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000445293864135429,0,0,0,0,0,0,0,0.0857397516756477,0,0
X601988.CH.EQUITY,0,0,0,0.10923318235906,0,0,0,0,0,0,0,0.499963099824381,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0208170336988237,0,0.0074351251868451,0,0,0,0,0,0,0,0,0,0.104790052341681,0,0,0,0,0,0.112237746526844,0,0,0,0,0.0312645042224617,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.332063292608421,-1.38777878078145e-17,0,0.241536735194064,0,0,0,0,0.718663366757458,0,-6.93889390390723e-18,0,0.697720107140242,0,-0.658408323575923,0,0,0,0,0.0857002964689212,0,0.0115760904379321,0,0,0,0,0,0,0,0,0.0826087413327508,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0937124102848482,0.0304329697784772,0,0,0,0,0,0,0,0,0.156468297772797,0,0,0,0.0502167250764452,0,0,0,0.0729461760051275,0,0,0,0,0,0,0,0,0,0,0,0.107841038500517,0,0,0.239498652039825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213287280949164,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.121508352142809,0.026084749852953,0,0,0,0.0889015038520998,0.0843171783091398,0,0,0,0,0,0,0.070777925890154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313057479720519,0,0
X601628.CH.EQUITY,0,0,0.299877696222683,0.135002049994302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600230426078039,0.0499786673748045,-0.00745144300547333,0,0,0,0,0,0,0,0,0.202499722017591,0,0,0,0,0.00756363987023749,-4.33680868994202e-19,0,0,0,0,0,0,0.10458206506002,0,-1.38777878078145e-17,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.131363549872189,0,0,-0.0319165297292832,0,0,0,0,0,0,0,0,0,0,0,0,0.0625642828817647,0,0,0,0,0,0.57182748496874,0,0,0,-0.161945403248453,1.38777878078145e-17,0.46694544578236,-0.35159541749531,0,0,0,0,0.795064293150939,0,-0.369954895437809,0,-0.190733871021327
X601166.CH.EQUITY,0,0,0,0.176879505022814,0,0,0.253579554737908,0,0,0,0,1.38777878078145e-17,0,0.141181575949051,0,0,0,-0.0235041635890889,0,0,0,0,0,0,0,0,0,0,0,0,0.281883464847632,0,0,0,0,0,0,0,0.139125856646314,0,0,0,0,0,0,0.0485720330701923,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.255492618561501,0.20184304297252,0,0,0,0,0,0,0,0,0.17613113955441,0,0,0,0,0,0,0,0,0.279992887064826,0,0,0,0,0,0,0,0,0,0,0.0416172488182279,0,0,0.0471770236972138,0,0,0,0,0,0.0296005680984197,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0230731383170751,0,0,0.0220584188584003,0,0,0.0364186486494636,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00299632796849521,0,0,0,0,0,0,0,0.102631297953105,0.570794432559016,0.0703376564489986,0,0,-1.73472347597681e-18,0,0.0084081997937197,0.0458246474011925,0,0,0,0,0,0,-0.077156138169179,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00352417697605826,0.435113595529339,0,0,0.0834295299640551,0,0,0,-3.46944695195361e-18,0,0,0.00463565678113221,0,0,0.0969141730354807,0,0,0,0,0,0,0.0141883060573803,0,0,0,0,0,0,0,0,0.0672905485063565,0,0,0,0.0442316545487317,0,0.267027084083624,0,0,0,0
X000001.CH.EQUITY,0,0,0.132463402896781,0,0,0,0,0,0,0,0.134818357421408,0.0307331701287289,0,0.115287240931193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538865019636416,0.029405300757891,0,0,0,0,0,0.394269025403297,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.127523294091462,0,0,0,0,0,0,0.189203424833488,0,0,0,0,0.138721759341094,0.136670976588253,0,0,0,0.300019613578291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126159073499504,0,0.0608621399717087
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0.097995666648222,-0.0298476048240657,0,0,0,0,0,0,0,0,0,0.0739708015282664,0,0,0,0,0.0572711545241716,0,-0.0295974633428398,0,0,0,-0.060359153238083,0,0.17395062664055,0.415619615042629,0,-0.0649633928445258,0,0,0.1719964319635,0.0616962640297606,0,0,0,0,0,0,0,0,0.0845051381456389,0,0.0705022771317358
X600030.CH.EQUITY,0,0.0689903095903333,0,0,0,0,0,0,0,0,0,0,0,0,0.0235007827319633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186496350354039,0,-3.46944695195361e-18,0.288911925379856,0,0,0,0,0.0142153593749606,0,0,0,0,0.178085351933652,0,0,0.14733995525424,0,0,0
