,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.237814626520814,0,0,0.0875568193448343,0,0.239725519162966,0,0,0,0,0,0.128693577781828,0,0,0,0,0,0,0,0,0,0,0,0,0.0383123975446604,0,0,0,0,0,0.0939643595685817,0,0,0.0234531424607387,0,0,0,0,0,0,0,0,0,0.107467152950521,0,0,0,0
X601318.CH.EQUITY,0.168342997908793,0,0,0,0,0,0,0,0.275302529928051,0,0,0,0,0,0,0,0.250980955737593,0,0.057620669936589,0,0,0.0969851643502519,0,0,0,0,0,0.0377724857655856,0,0,-0.0870697417695352,0,0,0,0,0.0942086100419515,0,0,0,-0.0182610909664152,0,0.0535546666249268,0,0.0189545256171508,0,0,0,0.0566898156423325,0,0.0600377327496286,0
X601939.CH.EQUITY,0.0609599818072214,0,0,0.271796771739884,0,0.0510885778253611,0,0,0,0,0,0,0,0.429009213260694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044570853786698,0,0,0.0667708403749986,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.352286144604762,0,0.0262786197180741,0,0,0.488078440507187,0,0,0,0,0,0,0,0,0.0301263030819917,0,0,0,0,0,0,-0.0290191107417293,0.0174367539765213,0,0,0,0,-0.00029682587587567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101454827554107,0,0.00345373785060256,0
X5.HK.EQUITY,0,0,-0.0188957670847463,0,0,0,0,0.111432845982805,0,0,0,0,0.0444650158432651,0,0,0,0,0,0,0,0,0,0.438746482986495,0,0,0,-8.67361737988404e-19,0,0.312932504668117,0,0,0.293580518435203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109930710849228,0
X601988.CH.EQUITY,0.372440308682717,0,0.000214701567855516,0,0,0,0,0,0,0,0.0954067833838805,0,0,0,0,0,0,0,0.0245955264026769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158493862303395,0,0,0,0,0,0,0,0,0,0,0,0.302661250607254,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.220672339225371,0,0,0.26383575530326,-1.38777878078145e-17,0.0680181833226665,0,0,0,0.174481029156324,0,0,0,0,0,0,0,0,0,0,0.00913959972157238,0,0.114280521342236,0,0.07445536686821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601600388547248,0,0,0,0.470463561662453,0,0,0,0.122787608520884,0,0.106554856861955,0,0,0,0,0,0,0,0.269416913307327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.227187595685631,0,0,0,0,0,0,0.079841376766972,0,0,0,6.93889390390723e-18,0,-6.93889390390723e-18,0,0,0,0.0549516858783497,0,0,0.068406142658387,0,0,-1.38777878078145e-17,0,0.126455623815268,0,0,0,0,0,0,0.264700077894305,0,0,0.115744827775163,0,-0.14653536851208,0,0,0,0,0,0,0,0,0,0,0,0.135069978793312,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205811355128754,0,0,0,0,0,0,0,-1.73472347597681e-18,0.498255077218115,-0.619581977550833,0.305780796383987,0,0,0,0.718462612326672,-0.329148356521255,0,-0.157039309673499,-0.423871220000135
X601166.CH.EQUITY,0,0,0.00608424008171701,0,0,0,0.325010452850113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547615618569773,0,0,0.0733226288195453,0.0241828831854589,0,0,0,0.441106415956191,0,0,0,0,0,-0.0122755689653631,0,0.0644188225755973,0,0,0.078669148351553,0,0,0,0.0955886701201411,0,0.0512848488588884,-0.130276332584184,0,0,0.164141371281077
